team,year,conference,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers
Texas State,2012,Western Athletic,233.0,8.0,22.0,8.0,12.0,12.0,0.0,92.0,8.0,0.0,1356.0,54.0,2405.0,361.0,217.0,14.0,17.0,87.0,791.0,21352.0,1.0,363.0,18.0,413.0,24.0,2122.0,,,62.0,159.0,4527.0,16.0
Texas State,2013,Sun Belt,195.0,11.0,21.0,6.0,8.0,12.0,1.0,169.0,11.0,2.0,897.0,39.0,1857.0,300.0,166.0,11.0,11.0,87.0,751.0,22879.0,0.0,284.0,21.0,471.0,22.0,2058.0,,,59.0,172.0,3915.0,17.0
Texas State,2014,Sun Belt,278.0,12.0,20.0,5.0,6.0,12.0,1.0,225.0,7.0,0.0,618.0,34.0,2711.0,382.0,250.0,13.0,22.0,75.0,708.0,20374.0,1.0,155.0,15.0,538.0,29.0,2862.0,,,69.0,179.0,5573.0,12.0
Texas State,2015,Sun Belt,256.0,16.0,26.0,9.0,11.0,12.0,0.0,73.0,12.0,1.0,832.0,42.0,2729.0,431.0,249.0,3.0,15.0,73.0,648.0,20845.0,1.0,183.0,16.0,470.0,24.0,2248.0,,,67.0,186.0,4977.0,21.0
Texas State,2016,Sun Belt,212.0,11.0,23.0,8.0,7.0,12.0,1.0,53.0,17.0,0.0,922.0,55.0,2639.0,415.0,257.0,3.0,14.0,82.0,687.0,19241.0,0.0,205.0,23.0,426.0,13.0,1027.0,9.0,64.0,58.0,188.0,3666.0,25.0
Texas State,2017,Sun Belt,231.0,3.0,13.0,14.0,7.0,12.0,,,10.0,0.0,535.0,32.0,2468.0,374.0,215.0,,15.0,53.0,458.0,21254.0,0.0,130.0,19.0,480.0,11.0,1609.0,21.0,56.0,61.0,181.0,4077.0,24.0
Texas State,2018,Sun Belt,208.0,7.0,14.0,11.0,9.0,12.0,1.0,74.0,12.0,0.0,666.0,30.0,2188.0,330.0,193.0,6.0,15.0,72.0,590.0,19993.0,0.0,201.0,17.0,447.0,15.0,1766.0,15.0,58.0,53.0,166.0,3954.0,23.0
Texas State,2019,Sun Belt,203.0,4.0,13.0,4.0,14.0,12.0,0.0,38.0,20.0,0.0,899.0,41.0,2893.0,441.0,278.0,7.0,17.0,66.0,617.0,19248.0,0.0,124.0,15.0,327.0,8.0,921.0,16.0,65.0,58.0,170.0,3814.0,24.0
Texas State,2020,Sun Belt,247.0,10.0,26.0,4.0,8.0,12.0,1.0,156.0,14.0,1.0,992.0,48.0,2864.0,404.0,247.0,7.0,26.0,62.0,592.0,18532.0,1.0,209.0,17.0,372.0,15.0,1577.0,12.0,54.0,50.0,151.0,4441.0,18.0
Texas State,2021,Sun Belt,241.0,16.0,24.0,8.0,10.0,12.0,0.0,20.0,12.0,0.0,769.0,44.0,2317.0,387.0,223.0,3.0,15.0,70.0,705.0,20382.0,1.0,86.0,11.0,443.0,17.0,1790.0,18.0,56.0,56.0,169.0,4107.0,20.0
Texas State,2022,Sun Belt,212.0,7.0,21.0,7.0,14.0,12.0,2.0,188.0,10.0,0.0,434.0,25.0,2649.0,442.0,274.0,11.0,19.0,58.0,531.0,21939.0,0.0,140.0,17.0,383.0,9.0,1236.0,26.0,77.0,68.0,185.0,3885.0,17.0
Texas State,2023,Sun Belt,311.0,21.0,32.0,14.0,10.0,13.0,2.0,141.0,9.0,2.0,1017.0,39.0,3522.0,429.0,287.0,11.0,24.0,95.0,900.0,22755.0,0.0,100.0,13.0,529.0,33.0,2439.0,38.0,106.0,81.0,184.0,5961.0,23.0
Texas Tech,2007,Big 12,325.0,18.0,30.0,9.0,12.0,13.0,0.0,48.0,14.0,,,,5762.0,699.0,496.0,10.0,47.0,96.0,876.0,12357.0,0.0,453.0,42.0,225.0,16.0,694.0,,,71.0,156.0,6324.0,23.0
Texas Tech,2008,Big 12,359.0,17.0,26.0,15.0,12.0,13.0,3.0,179.0,10.0,,,,5495.0,662.0,465.0,18.0,47.0,95.0,783.0,14505.0,1.0,283.0,28.0,317.0,28.0,1532.0,,,92.0,169.0,6903.0,25.0
Texas Tech,2009,Big 12,335.0,22.0,32.0,13.0,14.0,13.0,0.0,49.0,17.0,0.0,1148.0,47.0,5337.0,669.0,448.0,10.0,38.0,117.0,1064.0,13743.0,0.0,245.0,36.0,319.0,24.0,1092.0,,,71.0,173.0,6120.0,30.0
Texas Tech,2010,Big 12,323.0,11.0,25.0,16.0,8.0,13.0,1.0,250.0,11.0,0.0,1319.0,60.0,4335.0,617.0,406.0,15.0,39.0,77.0,776.0,13617.0,0.0,119.0,34.0,437.0,17.0,1837.0,,,93.0,210.0,5983.0,27.0
Texas Tech,2011,Big 12,314.0,9.0,20.0,8.0,12.0,12.0,0.0,76.0,10.0,0.0,1299.0,60.0,4273.0,600.0,409.0,5.0,31.0,92.0,778.0,13713.0,0.0,91.0,28.0,391.0,20.0,1502.0,,,92.0,191.0,5647.0,18.0
Texas Tech,2012,Big 12,350.0,10.0,16.0,8.0,3.0,13.0,1.0,200.0,16.0,2.0,812.0,35.0,4627.0,594.0,418.0,8.0,44.0,100.0,981.0,23467.0,0.0,176.0,17.0,399.0,15.0,1819.0,,,85.0,174.0,6446.0,24.0
Texas Tech,2013,Big 12,359.0,8.0,18.0,15.0,11.0,13.0,1.0,178.0,18.0,1.0,885.0,39.0,5107.0,714.0,453.0,8.0,35.0,104.0,978.0,22386.0,0.0,212.0,32.0,422.0,19.0,1536.0,,,98.0,218.0,6643.0,33.0
Texas Tech,2014,Big 12,296.0,10.0,23.0,10.0,9.0,12.0,0.0,42.0,18.0,0.0,840.0,45.0,4213.0,559.0,332.0,6.0,40.0,112.0,1070.0,18742.0,0.0,65.0,18.0,355.0,8.0,1836.0,,,76.0,174.0,6049.0,28.0
Texas Tech,2015,Big 12,368.0,11.0,23.0,8.0,10.0,13.0,2.0,168.0,15.0,2.0,1129.0,56.0,5046.0,620.0,389.0,15.0,39.0,91.0,826.0,21749.0,0.0,88.0,14.0,464.0,34.0,2487.0,,,105.0,203.0,7533.0,23.0
Texas Tech,2016,Big 12,361.0,11.0,25.0,6.0,10.0,12.0,0.0,15.0,11.0,0.0,489.0,28.0,5556.0,653.0,428.0,5.0,47.0,94.0,744.0,22275.0,0.0,171.0,19.0,389.0,22.0,1243.0,14.0,47.0,101.0,196.0,6799.0,17.0
Texas Tech,2017,Big 12,321.0,9.0,21.0,6.0,16.0,13.0,2.0,284.0,12.0,1.0,713.0,31.0,4338.0,541.0,353.0,14.0,35.0,104.0,996.0,23007.0,0.0,102.0,18.0,459.0,19.0,1832.0,19.0,54.0,86.0,194.0,6170.0,18.0
Texas Tech,2018,Big 12,319.0,11.0,18.0,7.0,6.0,12.0,1.0,179.0,15.0,0.0,830.0,35.0,4231.0,535.0,361.0,12.0,28.0,93.0,892.0,21625.0,0.0,124.0,13.0,437.0,26.0,1591.0,28.0,70.0,86.0,182.0,5822.0,22.0
Texas Tech,2019,Big 12,298.0,12.0,25.0,8.0,8.0,12.0,0.0,162.0,8.0,0.0,779.0,37.0,3896.0,531.0,342.0,14.0,24.0,75.0,695.0,20323.0,0.0,88.0,15.0,404.0,20.0,1795.0,35.0,108.0,68.0,178.0,5691.0,16.0
Texas Tech,2020,Big 12,215.0,12.0,22.0,7.0,5.0,10.0,0.0,45.0,11.0,0.0,395.0,23.0,2649.0,395.0,257.0,5.0,18.0,66.0,574.0,16241.0,1.0,96.0,18.0,337.0,17.0,1637.0,17.0,58.0,55.0,148.0,4286.0,18.0
Texas Tech,2021,Big 12,254.0,14.0,29.0,9.0,5.0,13.0,2.0,28.0,11.0,0.0,368.0,20.0,3344.0,388.0,245.0,10.0,18.0,68.0,580.0,21820.0,0.0,148.0,22.0,436.0,30.0,2068.0,20.0,61.0,67.0,157.0,5412.0,20.0
Texas Tech,2022,Big 12,345.0,34.0,53.0,7.0,13.0,13.0,0.0,47.0,18.0,1.0,681.0,30.0,3927.0,570.0,349.0,9.0,26.0,74.0,576.0,23388.0,0.0,112.0,17.0,525.0,28.0,2073.0,29.0,82.0,77.0,211.0,6000.0,25.0
Texas Tech,2023,Big 12,285.0,24.0,37.0,5.0,4.0,13.0,1.0,121.0,18.0,1.0,841.0,33.0,2909.0,471.0,284.0,13.0,24.0,70.0,649.0,22425.0,1.0,261.0,15.0,474.0,17.0,2117.0,28.0,68.0,77.0,194.0,5026.0,23.0
Toledo,2007,Mid-American,268.0,13.0,26.0,10.0,16.0,12.0,0.0,49.0,16.0,,,,2997.0,411.0,242.0,10.0,19.0,86.0,768.0,13602.0,0.0,87.0,26.0,505.0,31.0,2510.0,,,86.0,188.0,5381.0,26.0
Toledo,2008,Mid-American,213.0,12.0,24.0,15.0,10.0,12.0,1.0,181.0,8.0,,,,2383.0,381.0,229.0,10.0,13.0,75.0,594.0,12296.0,0.0,74.0,28.0,375.0,18.0,1755.0,,,56.0,160.0,4009.0,23.0
Toledo,2009,Mid-American,254.0,16.0,20.0,15.0,9.0,12.0,0.0,69.0,16.0,1.0,1527.0,71.0,3451.0,444.0,270.0,12.0,21.0,97.0,841.0,14061.0,0.0,119.0,30.0,409.0,23.0,1918.0,,,72.0,175.0,5255.0,31.0
Toledo,2010,Mid-American,231.0,7.0,19.0,9.0,14.0,13.0,1.0,226.0,14.0,3.0,1471.0,59.0,2737.0,365.0,228.0,20.0,23.0,102.0,834.0,15078.0,0.0,99.0,39.0,495.0,22.0,2176.0,,,75.0,188.0,4750.0,23.0
Toledo,2011,Mid-American,282.0,8.0,14.0,7.0,12.0,13.0,1.0,141.0,7.0,1.0,1036.0,55.0,3284.0,392.0,264.0,12.0,30.0,83.0,707.0,13972.0,1.0,239.0,43.0,505.0,31.0,2537.0,,,83.0,172.0,5750.0,14.0
Toledo,2012,Mid-American,293.0,8.0,17.0,9.0,10.0,13.0,4.0,394.0,11.0,3.0,1170.0,53.0,3268.0,442.0,272.0,17.0,19.0,89.0,884.0,24863.0,1.0,226.0,22.0,521.0,21.0,2512.0,,,82.0,193.0,5780.0,20.0
Toledo,2013,Mid-American,274.0,8.0,16.0,6.0,12.0,12.0,0.0,45.0,10.0,0.0,875.0,48.0,2481.0,361.0,213.0,8.0,19.0,69.0,609.0,20976.0,0.0,100.0,11.0,482.0,26.0,2887.0,,,64.0,152.0,5368.0,16.0
Toledo,2014,Mid-American,322.0,9.0,14.0,8.0,4.0,13.0,0.0,93.0,9.0,0.0,957.0,46.0,3053.0,398.0,244.0,10.0,24.0,78.0,678.0,25250.0,0.0,169.0,26.0,576.0,35.0,3333.0,,,86.0,187.0,6386.0,17.0
Toledo,2015,Mid-American,268.0,10.0,22.0,4.0,10.0,12.0,1.0,175.0,10.0,0.0,888.0,41.0,3036.0,411.0,231.0,12.0,24.0,96.0,818.0,21271.0,0.0,252.0,25.0,492.0,26.0,2495.0,,,86.0,186.0,5531.0,14.0
Toledo,2016,Mid-American,315.0,4.0,10.0,5.0,4.0,13.0,0.0,19.0,9.0,0.0,916.0,51.0,4196.0,423.0,291.0,6.0,46.0,91.0,783.0,23540.0,2.0,237.0,27.0,512.0,17.0,2535.0,21.0,77.0,93.0,183.0,6731.0,14.0
Toledo,2017,Mid-American,321.0,8.0,18.0,10.0,5.0,14.0,0.0,91.0,9.0,1.0,859.0,42.0,3919.0,423.0,267.0,15.0,28.0,106.0,951.0,26556.0,1.0,305.0,28.0,558.0,32.0,2856.0,22.0,75.0,70.0,179.0,6775.0,19.0
Toledo,2018,Mid-American,300.0,9.0,20.0,7.0,9.0,13.0,2.0,115.0,11.0,1.0,755.0,39.0,2963.0,394.0,220.0,12.0,32.0,98.0,911.0,22877.0,3.0,474.0,36.0,533.0,30.0,2809.0,32.0,90.0,65.0,176.0,5772.0,18.0
Toledo,2019,Mid-American,261.0,18.0,31.0,12.0,7.0,12.0,0.0,54.0,7.0,0.0,957.0,46.0,2515.0,339.0,193.0,7.0,15.0,67.0,603.0,21437.0,0.0,154.0,20.0,516.0,27.0,2689.0,20.0,96.0,65.0,171.0,5204.0,19.0
Toledo,2020,Mid-American,163.0,6.0,13.0,5.0,5.0,6.0,1.0,69.0,7.0,0.0,349.0,23.0,1955.0,219.0,143.0,4.0,18.0,57.0,449.0,12081.0,0.0,68.0,17.0,243.0,7.0,1008.0,11.0,36.0,41.0,85.0,2963.0,12.0
Toledo,2021,Mid-American,270.0,10.0,23.0,4.0,11.0,13.0,1.0,185.0,3.0,1.0,898.0,36.0,3108.0,390.0,226.0,8.0,22.0,130.0,1172.0,22102.0,3.0,232.0,27.0,472.0,29.0,2553.0,38.0,89.0,62.0,175.0,5661.0,7.0
Toledo,2022,Mid-American,308.0,16.0,27.0,11.0,10.0,14.0,2.0,87.0,15.0,0.0,342.0,22.0,3149.0,439.0,247.0,12.0,31.0,94.0,775.0,24795.0,0.0,252.0,31.0,580.0,23.0,2489.0,31.0,77.0,85.0,208.0,5638.0,26.0
Toledo,2023,Mid-American,284.0,13.0,22.0,11.0,7.0,14.0,1.0,96.0,10.0,1.0,868.0,42.0,3083.0,377.0,232.0,11.0,26.0,93.0,866.0,23459.0,0.0,108.0,20.0,524.0,31.0,2784.0,38.0,80.0,79.0,179.0,5867.0,21.0
Troy,2007,Sun Belt,283.0,9.0,20.0,15.0,17.0,12.0,2.0,104.0,17.0,,,,3391.0,517.0,314.0,15.0,23.0,86.0,697.0,13148.0,3.0,503.0,50.0,462.0,22.0,2191.0,,,80.0,190.0,5434.0,32.0
Troy,2008,Sun Belt,292.0,15.0,22.0,12.0,10.0,13.0,1.0,207.0,11.0,,,,3295.0,523.0,319.0,21.0,26.0,88.0,751.0,13387.0,0.0,292.0,42.0,448.0,23.0,2179.0,,,72.0,187.0,5386.0,23.0
Troy,2009,Sun Belt,311.0,4.0,17.0,17.0,11.0,13.0,1.0,131.0,10.0,1.0,1305.0,62.0,4506.0,529.0,333.0,10.0,24.0,106.0,888.0,13802.0,0.0,106.0,47.0,444.0,29.0,1939.0,,,80.0,184.0,6314.0,27.0
Troy,2010,Sun Belt,303.0,2.0,13.0,15.0,16.0,13.0,0.0,128.0,15.0,1.0,957.0,54.0,4025.0,528.0,340.0,14.0,33.0,110.0,945.0,13818.0,1.0,309.0,41.0,469.0,21.0,2036.0,,,86.0,199.0,5895.0,30.0
Troy,2011,Sun Belt,214.0,7.0,19.0,14.0,11.0,12.0,1.0,135.0,13.0,0.0,1055.0,53.0,3354.0,479.0,300.0,7.0,19.0,77.0,603.0,10969.0,0.0,224.0,45.0,311.0,12.0,1002.0,,,65.0,170.0,4187.0,27.0
Troy,2012,Sun Belt,308.0,6.0,14.0,15.0,14.0,12.0,1.0,123.0,12.0,0.0,721.0,39.0,3978.0,509.0,337.0,6.0,22.0,92.0,811.0,21979.0,0.0,141.0,18.0,457.0,22.0,2007.0,,,94.0,193.0,5985.0,27.0
Troy,2013,Sun Belt,275.0,14.0,21.0,9.0,5.0,12.0,2.0,170.0,9.0,0.0,701.0,44.0,3867.0,483.0,325.0,6.0,28.0,88.0,895.0,21129.0,1.0,149.0,12.0,437.0,23.0,1692.0,,,82.0,186.0,5559.0,18.0
Troy,2014,Sun Belt,220.0,13.0,26.0,10.0,7.0,12.0,1.0,95.0,4.0,2.0,1157.0,54.0,2381.0,357.0,238.0,11.0,12.0,74.0,713.0,21085.0,0.0,59.0,9.0,460.0,18.0,1971.0,,,70.0,182.0,4352.0,14.0
Troy,2015,Sun Belt,226.0,7.0,19.0,8.0,13.0,12.0,1.0,89.0,11.0,0.0,530.0,30.0,2890.0,418.0,250.0,6.0,21.0,80.0,691.0,18928.0,1.0,235.0,23.0,381.0,14.0,1429.0,,,59.0,169.0,4319.0,19.0
Troy,2016,Sun Belt,300.0,17.0,26.0,7.0,8.0,13.0,0.0,239.0,13.0,1.0,831.0,38.0,3386.0,492.0,315.0,22.0,25.0,88.0,803.0,24135.0,1.0,199.0,25.0,485.0,28.0,2199.0,29.0,92.0,71.0,192.0,5585.0,20.0
Troy,2017,Sun Belt,264.0,12.0,19.0,12.0,8.0,13.0,1.0,241.0,7.0,3.0,970.0,36.0,3505.0,460.0,293.0,17.0,19.0,90.0,742.0,21525.0,0.0,173.0,25.0,412.0,30.0,1937.0,42.0,112.0,75.0,176.0,5442.0,19.0
Troy,2018,Sun Belt,248.0,11.0,23.0,13.0,12.0,13.0,1.0,322.0,8.0,1.0,925.0,37.0,2799.0,373.0,248.0,18.0,25.0,91.0,727.0,23433.0,1.0,220.0,23.0,483.0,21.0,2269.0,39.0,100.0,69.0,182.0,5068.0,21.0
Troy,2019,Sun Belt,295.0,13.0,23.0,7.0,9.0,12.0,2.0,130.0,11.0,1.0,929.0,45.0,3758.0,491.0,316.0,11.0,30.0,64.0,597.0,20726.0,0.0,16.0,11.0,402.0,19.0,1717.0,45.0,88.0,83.0,177.0,5475.0,18.0
Troy,2020,Sun Belt,240.0,10.0,17.0,5.0,6.0,11.0,2.0,103.0,13.0,0.0,755.0,39.0,3192.0,456.0,299.0,8.0,22.0,55.0,552.0,17702.0,0.0,96.0,10.0,328.0,11.0,1129.0,22.0,66.0,75.0,164.0,4321.0,18.0
Troy,2021,Sun Belt,219.0,15.0,24.0,11.0,12.0,12.0,3.0,198.0,10.0,0.0,275.0,24.0,2864.0,419.0,265.0,16.0,15.0,60.0,534.0,19895.0,0.0,63.0,8.0,366.0,18.0,1197.0,38.0,90.0,67.0,167.0,4061.0,21.0
Troy,2022,Sun Belt,273.0,18.0,27.0,6.0,16.0,14.0,1.0,249.0,15.0,0.0,343.0,19.0,3396.0,401.0,251.0,13.0,20.0,76.0,699.0,25554.0,0.0,132.0,14.0,497.0,21.0,1626.0,41.0,78.0,56.0,176.0,5022.0,21.0
Troy,2023,Sun Belt,298.0,13.0,29.0,12.0,13.0,14.0,1.0,63.0,6.0,0.0,413.0,21.0,3712.0,456.0,279.0,10.0,29.0,72.0,650.0,26037.0,0.0,91.0,17.0,485.0,19.0,2154.0,46.0,102.0,77.0,189.0,5866.0,18.0
Tulane,2007,Conference USA,223.0,9.0,14.0,11.0,12.0,12.0,0.0,23.0,12.0,,,,2457.0,360.0,184.0,8.0,10.0,72.0,623.0,13184.0,0.0,79.0,33.0,489.0,26.0,2412.0,,,78.0,191.0,4751.0,23.0
Tulane,2008,Conference USA,217.0,10.0,26.0,9.0,9.0,12.0,1.0,179.0,15.0,,,,2783.0,409.0,228.0,9.0,10.0,72.0,604.0,13775.0,0.0,117.0,26.0,399.0,14.0,1421.0,,,71.0,176.0,4076.0,24.0
Tulane,2009,Conference USA,207.0,7.0,18.0,12.0,5.0,12.0,0.0,54.0,14.0,1.0,1486.0,76.0,2686.0,373.0,234.0,5.0,13.0,59.0,497.0,13060.0,0.0,52.0,19.0,395.0,10.0,1264.0,,,73.0,167.0,3750.0,26.0
Tulane,2010,Conference USA,256.0,7.0,15.0,13.0,13.0,12.0,0.0,102.0,12.0,0.0,1309.0,71.0,3144.0,465.0,268.0,10.0,19.0,61.0,438.0,14158.0,0.0,97.0,38.0,434.0,17.0,1530.0,,,71.0,183.0,4479.0,25.0
Tulane,2011,Conference USA,228.0,10.0,21.0,11.0,7.0,13.0,3.0,214.0,15.0,0.0,1667.0,83.0,2924.0,461.0,248.0,12.0,13.0,72.0,642.0,14861.0,0.0,205.0,38.0,429.0,17.0,1642.0,,,75.0,200.0,4424.0,26.0
Tulane,2012,Conference USA,214.0,5.0,18.0,13.0,9.0,12.0,1.0,321.0,20.0,0.0,847.0,44.0,3359.0,536.0,310.0,15.0,23.0,76.0,647.0,21994.0,0.0,144.0,13.0,280.0,3.0,479.0,,,71.0,184.0,3838.0,33.0
Tulane,2013,Conference USA,217.0,6.0,11.0,8.0,16.0,13.0,3.0,382.0,16.0,0.0,606.0,30.0,2399.0,409.0,219.0,19.0,19.0,92.0,815.0,23403.0,0.0,132.0,30.0,461.0,15.0,1639.0,,,69.0,194.0,4038.0,24.0
Tulane,2014,American Athletic,226.0,7.0,27.0,7.0,11.0,12.0,0.0,86.0,18.0,0.0,637.0,38.0,2415.0,443.0,240.0,17.0,13.0,89.0,813.0,22688.0,0.0,41.0,9.0,419.0,11.0,1746.0,,,62.0,187.0,4161.0,25.0
Tulane,2015,American Athletic,195.0,5.0,16.0,5.0,8.0,12.0,0.0,100.0,10.0,0.0,859.0,48.0,2415.0,403.0,205.0,8.0,18.0,70.0,641.0,20396.0,0.0,88.0,15.0,397.0,11.0,1389.0,,,63.0,184.0,3804.0,15.0
Tulane,2016,American Athletic,208.0,20.0,36.0,10.0,15.0,12.0,1.0,216.0,8.0,1.0,712.0,32.0,1360.0,258.0,109.0,12.0,10.0,77.0,661.0,23322.0,0.0,62.0,15.0,591.0,25.0,2737.0,29.0,87.0,52.0,187.0,4097.0,18.0
Tulane,2017,American Athletic,248.0,16.0,25.0,5.0,6.0,12.0,0.0,63.0,6.0,0.0,580.0,28.0,1920.0,241.0,136.0,13.0,12.0,70.0,579.0,23498.0,0.0,23.0,7.0,575.0,31.0,2778.0,25.0,58.0,65.0,163.0,4698.0,11.0
Tulane,2018,American Athletic,244.0,10.0,28.0,12.0,6.0,13.0,1.0,116.0,7.0,0.0,817.0,38.0,2380.0,301.0,152.0,12.0,15.0,88.0,805.0,25139.0,0.0,144.0,27.0,603.0,29.0,2834.0,41.0,85.0,67.0,189.0,5214.0,19.0
Tulane,2019,American Athletic,299.0,20.0,34.0,8.0,5.0,13.0,2.0,129.0,10.0,1.0,980.0,43.0,2679.0,336.0,197.0,12.0,19.0,103.0,883.0,23801.0,0.0,168.0,17.0,612.0,33.0,3162.0,23.0,95.0,70.0,181.0,5841.0,18.0
Tulane,2020,American Athletic,258.0,12.0,22.0,4.0,10.0,12.0,1.0,142.0,10.0,0.0,602.0,25.0,2119.0,313.0,165.0,9.0,21.0,74.0,607.0,20526.0,0.0,253.0,20.0,515.0,32.0,2606.0,35.0,101.0,52.0,150.0,4725.0,14.0
Tulane,2021,American Athletic,234.0,19.0,38.0,12.0,9.0,12.0,1.0,156.0,13.0,0.0,693.0,34.0,2661.0,376.0,213.0,10.0,23.0,72.0,614.0,20094.0,0.0,144.0,18.0,447.0,19.0,1979.0,34.0,88.0,61.0,169.0,4640.0,25.0
Tulane,2022,American Athletic,302.0,16.0,27.0,11.0,13.0,14.0,0.0,53.0,5.0,0.0,723.0,33.0,3313.0,379.0,241.0,12.0,30.0,56.0,480.0,24933.0,1.0,227.0,23.0,556.0,34.0,2868.0,24.0,57.0,66.0,172.0,6181.0,16.0
Tulane,2023,American Athletic,257.0,19.0,32.0,13.0,11.0,14.0,0.0,138.0,7.0,1.0,670.0,28.0,3010.0,368.0,229.0,17.0,25.0,67.0,600.0,26329.0,1.0,126.0,15.0,527.0,16.0,2171.0,35.0,86.0,71.0,186.0,5181.0,20.0
Tulsa,2007,Conference USA,377.0,10.0,23.0,11.0,14.0,14.0,1.0,106.0,19.0,,,,5411.0,564.0,336.0,11.0,49.0,86.0,775.0,14613.0,0.0,123.0,32.0,562.0,28.0,2421.0,,,99.0,205.0,7615.0,30.0
Tulsa,2008,Conference USA,391.0,9.0,21.0,10.0,20.0,14.0,1.0,70.0,21.0,,,,4338.0,423.0,270.0,9.0,47.0,61.0,518.0,14985.0,1.0,202.0,45.0,674.0,40.0,3752.0,,,110.0,193.0,7978.0,31.0
Tulsa,2009,Conference USA,248.0,3.0,16.0,12.0,12.0,12.0,0.0,121.0,10.0,0.0,1424.0,63.0,3395.0,389.0,228.0,9.0,25.0,58.0,582.0,12687.0,1.0,282.0,25.0,480.0,19.0,1809.0,,,68.0,175.0,4921.0,22.0
Tulsa,2010,Conference USA,332.0,7.0,13.0,8.0,13.0,13.0,4.0,444.0,11.0,1.0,1097.0,50.0,3917.0,469.0,280.0,24.0,32.0,57.0,544.0,14514.0,1.0,296.0,29.0,537.0,32.0,2820.0,,,87.0,181.0,6573.0,19.0
Tulsa,2011,Conference USA,287.0,6.0,14.0,17.0,11.0,13.0,3.0,347.0,17.0,1.0,1115.0,51.0,3359.0,421.0,256.0,18.0,31.0,52.0,466.0,13284.0,0.0,82.0,36.0,521.0,20.0,2492.0,,,75.0,180.0,5725.0,34.0
Tulsa,2012,Conference USA,324.0,21.0,37.0,11.0,15.0,14.0,1.0,67.0,13.0,1.0,959.0,36.0,2960.0,471.0,248.0,12.0,19.0,63.0,586.0,25677.0,1.0,247.0,30.0,689.0,41.0,3440.0,,,91.0,237.0,6400.0,24.0
Tulsa,2013,Conference USA,237.0,17.0,30.0,15.0,9.0,12.0,0.0,169.0,19.0,0.0,940.0,41.0,2297.0,429.0,210.0,15.0,12.0,37.0,305.0,20631.0,0.0,154.0,23.0,483.0,15.0,1977.0,,,71.0,203.0,4274.0,34.0
Tulsa,2014,American Athletic,270.0,11.0,28.0,5.0,7.0,12.0,1.0,116.0,18.0,0.0,876.0,43.0,3176.0,481.0,263.0,8.0,23.0,78.0,768.0,22840.0,1.0,127.0,18.0,477.0,11.0,1774.0,,,78.0,203.0,4950.0,23.0
Tulsa,2015,American Athletic,332.0,14.0,26.0,12.0,14.0,13.0,4.0,325.0,8.0,0.0,687.0,38.0,4332.0,492.0,305.0,10.0,25.0,91.0,730.0,21632.0,0.0,114.0,9.0,591.0,33.0,2264.0,,,100.0,227.0,6596.0,20.0
Tulsa,2016,American Athletic,373.0,9.0,15.0,9.0,11.0,13.0,3.0,184.0,12.0,0.0,810.0,40.0,3449.0,449.0,267.0,10.0,33.0,78.0,684.0,23165.0,0.0,224.0,28.0,667.0,33.0,3410.0,31.0,81.0,97.0,210.0,6841.0,21.0
Tulsa,2017,American Athletic,261.0,14.0,23.0,5.0,6.0,12.0,1.0,147.0,8.0,0.0,809.0,44.0,2077.0,292.0,156.0,7.0,6.0,84.0,720.0,20174.0,0.0,4.0,4.0,592.0,36.0,2967.0,12.0,59.0,83.0,190.0,5044.0,13.0
Tulsa,2018,American Athletic,242.0,18.0,31.0,14.0,12.0,12.0,0.0,73.0,10.0,0.0,546.0,30.0,2125.0,317.0,171.0,9.0,13.0,86.0,761.0,20729.0,0.0,149.0,12.0,582.0,23.0,2408.0,14.0,59.0,86.0,200.0,4533.0,24.0
Tulsa,2019,American Athletic,263.0,13.0,23.0,10.0,18.0,12.0,0.0,37.0,9.0,0.0,495.0,29.0,3376.0,444.0,254.0,5.0,20.0,109.0,949.0,22070.0,0.0,58.0,14.0,503.0,18.0,1660.0,17.0,80.0,88.0,207.0,5036.0,19.0
Tulsa,2020,American Athletic,199.0,9.0,17.0,7.0,10.0,9.0,2.0,160.0,11.0,0.0,267.0,16.0,2274.0,306.0,173.0,6.0,15.0,81.0,736.0,15318.0,0.0,54.0,15.0,355.0,13.0,1418.0,22.0,67.0,57.0,138.0,3692.0,18.0
Tulsa,2021,American Athletic,294.0,9.0,19.0,8.0,7.0,13.0,1.0,115.0,16.0,1.0,516.0,33.0,3254.0,410.0,243.0,11.0,18.0,97.0,930.0,24073.0,0.0,76.0,23.0,549.0,20.0,2496.0,25.0,73.0,73.0,189.0,5750.0,24.0
Tulsa,2022,American Athletic,257.0,11.0,17.0,8.0,14.0,12.0,0.0,28.0,10.0,0.0,303.0,19.0,3278.0,415.0,241.0,6.0,27.0,73.0,680.0,20790.0,0.0,85.0,17.0,429.0,18.0,1664.0,16.0,62.0,67.0,169.0,4942.0,18.0
