team,year,conference,expected_wins,win_pct,recent_win_pct,prev_win_pct,elo,fpi,conference_rating,recruiting_rank,recruiting_rating,talent_level,blue_chip,blue_chip_ratio,passing_usage,rushing_usage,usages,totalYards,turnover_margin,total_tds,off_drives,def_drives,off_explode,def_explode,off_ppa,def_ppa,off_success_rate,def_success_rate,coach,career_win_pct,sor,sos
Clemson,2017,ACC,11.5,0.8571428571428571,0.6981981981981982,0.9333333333333332,2215.0,27.625,10.292857142857144,16,238.91,257.195,11.0,0.573170731707317,0.031,0.262,0.229,7555.0,-1.0,75.0,206,210,1.1546582521989357,1.217310019232289,0.2425154703951315,0.0088686786853898,0.4971287940935193,0.3542688910696761,Dabo Swinney,0.7606837606837606,2.0,3
Clemson,2018,ACC,13.9,1.0,0.7076271186440678,0.8571428571428571,2111.0,24.206,11.3,7,283.67,267.93,12.0,0.6125,0.852,0.866,0.779,6014.0,4.0,57.0,180,182,1.1611297597194812,1.1251576790718074,0.2235458322095306,-0.0319795634109981,0.4619047619047619,0.3358862144420131,Dabo Swinney,0.7709923664122137,3.0,22
Clemson,2019,ACC,12.8,0.9333333333333332,0.7250996015936255,1.0,2388.0,32.655,5.292857142857143,10,275.55,267.3225,13.0,0.5903614457831325,0.882,0.641,0.752,7907.0,6.0,86.0,202,206,1.3277727952876783,1.1962528449148957,0.3677769430922078,-0.0340941424172333,0.4972170686456401,0.3317025440313111,Dabo Swinney,0.7945205479452054,1.0,49
Clemson,2020,ACC,9.1,0.8333333333333334,0.7368421052631579,0.9333333333333332,2343.0,31.516,2.9714285714285715,3,309.73,276.965,17.0,0.6022727272727273,0.833,0.972,0.849,7931.0,20.0,85.0,201,204,1.3072506373684911,1.1576572235649911,0.3715686160444955,0.00805014153171,0.5078922934076138,0.348813209494324,Dabo Swinney,0.8074534161490683,3.0,20
Clemson,2021,ACC,8.7,0.7692307692307693,0.7410071942446043,0.8333333333333334,2163.0,26.935,4.7,5,291.2,290.0375,18.0,0.6451612903225806,0.308,0.328,0.351,6030.0,8.0,64.0,163,160,1.3524344022537065,1.4493693738621427,0.3097036136289604,0.0737273344419526,0.4746906636670416,0.33984375,Dabo Swinney,0.8092485549132948,6.0,16
Clemson,2022,ACC,11.0,0.7857142857142857,0.7422680412371134,0.7692307692307693,1899.0,15.785,6.121428571428571,10,260.87,284.3375,10.0,0.6041666666666666,0.492,0.807,0.621,4669.0,2.0,38.0,164,163,1.251175410714657,1.2229319118299715,0.1180722819512544,0.0395044263827273,0.3964165733482643,0.3468468468468468,Dabo Swinney,0.8064516129032258,13.0,42
Clemson,2023,ACC,8.8,0.6923076923076923,0.7442622950819672,0.7857142857142857,1843.0,17.553,2.2,11,273.39,283.7975,22.0,0.7052631578947368,0.219,0.704,0.505,5744.0,2.0,55.0,175,183,1.1673333480408603,1.2490564005173157,0.1946775862768913,0.0595592039212916,0.4528487229862475,0.3779697624190065,Dabo Swinney,0.805,14.0,48
Coastal Carolina,2018,Sun Belt,4.7,0.4166666666666667,0.25,0.25,1223.0,-18.062,-9.9,114,120.13,85.11500000000001,0.0,0.0,0.401,0.495,0.485,4144.0,-8.0,33.0,142,138,1.2850458292716274,1.2045427205847683,0.1596849699510685,0.2851500133776608,0.4172185430463576,0.4748466257668711,Joe Moglia,0.0,123.0,114
Coastal Carolina,2019,Sun Belt,5.2,0.4166666666666667,0.3333333333333333,0.4166666666666667,1134.0,-15.477,-7.62,122,125.06,109.7025,0.0,0.0,0.508,0.379,0.471,4493.0,-6.0,39.0,135,134,1.2193806675786951,1.382415452967599,0.2248821200796723,0.3402966563018252,0.4619289340101523,0.49527665317139,Jamey Chadwell,0.25,105.0,124
Coastal Carolina,2020,Sun Belt,10.9,0.9166666666666666,0.3611111111111111,0.4166666666666667,1224.0,-12.03,-6.14,116,136.61,119.5775,0.0,0.0,1.0,0.819,0.82,4725.0,2.0,45.0,138,134,1.1207131210345749,1.244227089040899,0.2252274896511763,0.2500202652655662,0.4778554778554778,0.4652686762778505,Jamey Chadwell,0.3333333333333333,113.0,78
Coastal Carolina,2021,Sun Belt,9.5,0.8461538461538461,0.5,0.9166666666666666,1704.0,7.516,-2.78,84,150.67,133.1175,0.0,0.0,0.87,0.607,0.72,5400.0,13.0,59.0,133,132,1.2687901653548646,1.2485367992371983,0.3474327699388127,0.1517459448375873,0.5025125628140703,0.4257555847568988,Jamey Chadwell,0.5277777777777778,16.0,130
Coastal Carolina,2023,Sun Belt,7.7,0.6153846153846154,0.5945945945945946,0.6923076923076923,1344.0,-6.531,-2.407142857142857,114,113.66,141.65249999999995,0.0,0.0,0.969,0.877,0.897,5267.0,9.0,49.0,141,142,1.310030880891549,1.4242185512266825,0.2833648406816196,0.2970338317688747,0.4643304130162703,0.4402102496714848,Tim Beck,0.0,61.0,112
Colorado,2014,Pac-12,2.8,0.1666666666666666,0.4080459770114942,0.3333333333333333,1109.0,-5.744,14.0,74,147.9,162.65,0.0,0.0232558139534883,0.605,0.913,0.718,4439.0,-3.0,31.0,164,163,0.8144467890930829,0.9745938077951104,-0.0111971956704208,0.0938195764542015,0.3992490613266583,0.434331797235023,Mike MacIntyre,0.4081632653061224,72.0,14
Colorado,2015,Pac-12,3.4,0.3076923076923077,0.3924731182795699,0.1666666666666666,1286.0,-1.022,9.541666666666666,69,162.04,166.235,1.0,0.036144578313253,0.998,0.765,0.839,5270.0,-10.0,42.0,171,168,1.1492980809845568,1.2858385872505358,0.1381813264550805,0.2516729622114275,0.4363817097415507,0.447953216374269,Mike MacIntyre,0.360655737704918,99.0,55
Colorado,2016,Pac-12,9.0,0.7142857142857143,0.3869346733668342,0.3076923076923077,1366.0,-0.74,9.325,69,160.42,155.4125,1.0,0.0285714285714285,0.759,0.674,0.701,5161.0,1.0,36.0,153,156,1.097450776809947,1.1860391700167268,0.144287584710309,0.1693858120217686,0.4349240780911063,0.4444444444444444,Mike MacIntyre,0.3513513513513513,94.0,18
Colorado,2017,Pac-12,4.9,0.4166666666666667,0.4084507042253521,0.7142857142857143,1649.0,14.19,7.966666666666667,35,203.78,168.535,4.0,0.081081081081081,0.319,0.753,0.671,6120.0,6.0,51.0,180,181,1.1292463830682729,1.1494222111847334,0.1615022580417034,0.0516826417784493,0.437381404174573,0.3834586466165413,Mike MacIntyre,0.4090909090909091,11.0,62
Colorado,2018,Pac-12,5.3,0.4166666666666667,0.4088888888888889,0.4166666666666667,1492.0,-0.487,6.958333333333333,53,187.11,178.3375,0.0,0.0857142857142857,0.989,0.289,0.521,5011.0,0.0,36.0,149,147,1.1758006318555252,1.2057209140842766,0.1474245388315803,0.2143436288455664,0.4403470715835141,0.4569832402234637,Kurt Roper,0.0,77.0,57
Colorado,2018,Pac-12,5.3,0.4166666666666667,0.4088888888888889,0.4166666666666667,1492.0,-0.487,6.958333333333333,53,187.11,178.3375,0.0,0.0857142857142857,0.989,0.289,0.521,5011.0,0.0,36.0,149,147,1.1758006318555252,1.2057209140842766,0.1474245388315803,0.2143436288455664,0.4403470715835141,0.4569832402234637,Mike MacIntyre,0.41,77.0,57
Colorado,2019,Pac-12,4.7,0.4166666666666667,0.4092827004219409,0.4166666666666667,1424.0,0.172,6.116666666666667,44,194.55,186.465,0.0,0.0666666666666666,0.996,0.322,0.679,4712.0,-3.0,40.0,157,159,1.367768817271921,1.2045860194952895,0.1125330536828584,0.1420334206293766,0.386986301369863,0.4090909090909091,Mel Tucker,0.0,76.0,9
Colorado,2020,Pac-12,4.1,0.6666666666666666,0.4096385542168674,0.4166666666666667,1361.0,-1.552,5.275,36,203.17,197.1525,4.0,0.0952380952380952,0.007,0.815,0.443,4662.0,7.0,32.0,139,144,1.1367925778486143,1.2076952471390665,0.173092497444152,0.2702871531143495,0.436848203939745,0.4890510948905109,Karl Dorrell,0.5645161290322581,54.0,66
Colorado,2021,Pac-12,3.2,0.3333333333333333,0.4156862745098039,0.6666666666666666,1419.0,1.768,5.666666666666667,65,167.11,187.985,0.0,0.0512820512820512,0.06,0.739,0.547,2483.0,-4.0,21.0,87,84,1.3183222070548717,1.5011991031073666,0.123986151166944,0.1280155770831158,0.3856502242152466,0.3627450980392157,Karl Dorrell,0.5735294117647058,25.0,48
Colorado,2023,Pac-12,3.3,0.3333333333333333,0.3978494623655914,0.0833333333333333,986.0,-17.068,6.133333333333333,29,219.75,195.6025,4.0,0.0987654320987654,0.0,0.323,0.137,3375.0,-9.0,21.0,128,130,1.2154648686280385,1.3339861679311338,0.0635464645918542,0.4021941333049468,0.3842729970326409,0.5325365205843293,Deion Sanders,0.0,110.0,39
Colorado State,2014,Mountain West,8.3,0.7692307692307693,0.4566473988439306,0.5714285714285714,1588.0,0.697,-5.908333333333333,86,122.77,113.23,0.0,0.0,1.0,0.142,0.572,6591.0,2.0,61.0,191,184,0.9696371116925124,0.9944479131707388,0.1377583485806578,0.0266399868248052,0.445115810674723,0.3827549947423764,Jim McElwain,0.4615384615384615,79.0,92
Colorado State,2015,Mountain West,6.4,0.5384615384615384,0.478494623655914,0.7692307692307693,1552.0,2.414,-5.466666666666667,119,101.72,107.9625,0.0,0.0,0.059,0.447,0.414,6252.0,2.0,58.0,149,149,1.452818071049961,1.1374824882674213,0.3176610268114276,0.1718237181857271,0.4557575757575757,0.4329199549041713,Mike Bobo,0.0,39.0,117
Colorado State,2016,Mountain West,7.4,0.5384615384615384,0.4824120603015075,0.5384615384615384,1435.0,-5.913,-4.766666666666667,76,150.5,126.9,0.0,0.0,0.877,0.595,0.611,5536.0,-12.0,44.0,159,163,1.1122501746073832,1.2682122734245174,0.1892601518350422,0.1777255589764304,0.4694533762057878,0.4229471316085489,Mike Bobo,0.5384615384615384,91.0,82
Colorado State,2017,Mountain West,7.3,0.5384615384615384,0.4858490566037736,0.5384615384615384,1569.0,-0.848,-4.683333333333334,73,158.09,133.27,0.0,0.0,0.91,0.934,0.873,6012.0,-2.0,59.0,152,145,1.2705305923266743,1.3227260296834638,0.2669663423372164,0.2342648621647443,0.4631828978622327,0.4304878048780488,Mike Bobo,0.5384615384615384,77.0,101
Colorado State,2018,Mountain West,3.1,0.25,0.4888888888888889,0.5384615384615384,1543.0,-2.35,-7.083333333333333,86,152.79,140.775,0.0,0.0,0.0,0.404,0.232,6402.0,2.0,55.0,156,161,1.234919102365572,1.2886839447599956,0.2800186819979973,0.218521048648666,0.4898580121703854,0.4416017797552836,Mike Bobo,0.5384615384615384,85.0,75
Colorado State,2019,Mountain West,5.3,0.3333333333333333,0.4767932489451477,0.25,1211.0,-14.323,-0.75,84,155.22,154.15,0.0,0.0,0.423,0.421,0.396,4926.0,-11.0,34.0,154,145,1.2643890087585532,1.2105426310690717,0.1430767634970818,0.2835151495997318,0.4182638105975197,0.4962121212121212,Mike Bobo,0.4705882352941176,112.0,95
Colorado State,2020,Mountain West,0.9,0.25,0.4698795180722891,0.3333333333333333,1364.0,-9.58,-3.908333333333333,102,142.8,152.225,0.0,0.0,0.785,0.639,0.751,5246.0,-5.0,39.0,152,152,1.302867524260945,1.2448465556325865,0.2207820178617197,0.1782081401151201,0.4449704142011834,0.4155528554070474,Steve Addazio,0.5089285714285714,115.0,109
Colorado State,2021,Mountain West,6.0,0.25,0.466403162055336,0.25,1344.0,-8.012,-5.383333333333333,89,144.67,148.87,0.0,0.0,0.32,0.894,0.69,1275.0,1.0,10.0,58,53,1.3702316020329963,1.329234880516613,0.0187645295486289,0.1346435872542372,0.3308823529411764,0.3754152823920266,Steve Addazio,0.5,84.0,104
Colorado State,2022,Mountain West,4.0,0.25,0.4566037735849056,0.25,1349.0,-8.637,0.1,78,152.84,148.8825,0.0,0.0,0.003,0.744,0.422,4989.0,-4.0,29.0,148,148,1.2262419506364557,1.3617816594115495,0.1645444009955544,0.1582937257869577,0.3980582524271844,0.365079365079365,Jay Norvell,0.559322033898305,115.0,71
Colorado State,2023,Mountain West,4.6,0.4166666666666667,0.447653429602888,0.25,1252.0,-17.083,-10.666666666666666,70,176.09,154.1,0.0,0.0,1.0,0.722,0.825,3429.0,1.0,16.0,140,138,1.3975812578218612,1.1700633743547528,0.0270640630761417,0.1733914160705959,0.3342736248236953,0.4329268292682927,Jay Norvell,0.5070422535211268,121.0,130
Connecticut,2014,American Athletic,2.2,0.1666666666666666,0.4911242603550296,0.25,1392.0,-8.065,-1.67,110,98.31,130.12,0.0,0.0,1.0,0.43,0.76,3823.0,-1.0,28.0,165,154,0.9757387622001722,1.053363712579754,0.0129006213570414,0.0323850985174431,0.3838120104438642,0.390920554854981,Bob Diaco,0.0,105.0,84
Connecticut,2016,American Athletic,3.0,0.25,0.4690721649484536,0.4615384615384615,1354.0,-5.834,-1.7583333333333333,99,126.83,126.66,0.0,0.0,0.835,0.922,0.887,4034.0,9.0,24.0,157,152,1.1527998414967435,1.1086574873632808,0.0610937918838291,0.0858178773547119,0.399276236429433,0.4088888888888889,Bob Diaco,0.32,82.0,79
Connecticut,2017,American Athletic,2.5,0.25,0.4563106796116505,0.25,1102.0,-12.154,0.1583333333333333,101,121.64,116.9175,0.0,0.0,0.95,0.769,0.73,3840.0,-8.0,19.0,144,150,1.144759948595714,1.179128808032056,0.0387111960045749,0.1943640145417678,0.377639751552795,0.4453394706559263,Randy Edsall,0.4867724867724867,114.0,70
Connecticut,2018,American Athletic,1.1,0.0833333333333333,0.4449541284403669,0.25,1111.0,-16.223,-1.6083333333333334,102,125.87,123.8075,0.0,0.0,0.374,0.476,0.547,4982.0,-8.0,35.0,158,160,1.2784838729056638,1.334689333246535,0.1081209140140175,0.3045078157836593,0.4026402640264026,0.4724324324324324,Randy Edsall,0.472636815920398,109.0,72
Connecticut,2019,American Athletic,2.7,0.1666666666666666,0.4260869565217391,0.0833333333333333,837.0,-25.31,-3.0416666666666665,117,127.68,125.505,0.0,0.0,0.011,0.58,0.309,4514.0,-17.0,36.0,147,152,1.2558129474276525,1.4031966243993317,0.1535768250507642,0.5165935999230031,0.4233490566037736,0.5554245283018868,Randy Edsall,0.4507042253521127,126.0,77
Connecticut,2022,FBS Independents,6.3,0.4615384615384615,0.3976377952755905,0.0833333333333333,926.0,-25.87,-5.671428571428572,113,112.35,124.8525,0.0,0.0,0.177,0.345,0.315,3181.0,-6.0,19.0,156,158,1.3550147511244763,1.199186408703972,-0.0078819257376265,0.2547011654445748,0.3094594594594594,0.4597961494903737,Jim Mora,0.6052631578947368,128.0,69
Connecticut,2023,FBS Independents,3.6,0.25,0.4007490636704119,0.4615384615384615,1141.0,-14.733,-7.771428571428571,124,80.21,112.985,0.0,0.0,0.993,0.695,0.753,3938.0,9.0,30.0,141,141,1.2897724088079514,1.1099648922732923,0.0969032356438205,0.1876326127722357,0.3751705320600272,0.4714640198511166,Jim Mora,0.5842696629213483,93.0,94
Duke,2014,ACC,7.6,0.6923076923076923,0.2455089820359281,0.7142857142857143,1577.0,6.548,10.264285714285714,61,166.35,157.41500000000002,0.0,0.0,0.693,0.688,0.728,5966.0,1.0,54.0,186,183,0.8997536605151525,0.8634833362399789,0.0885814964210604,0.0932909772656995,0.4383419689119171,0.4464831804281345,David Cutcliffe,0.5067567567567568,29.0,68
Duke,2015,ACC,6.7,0.6153846153846154,0.2777777777777778,0.6923076923076923,1608.0,7.678,8.907142857142857,52,175.77,164.025,1.0,0.0129870129870129,0.04,0.647,0.37,5178.0,6.0,47.0,162,165,1.0748164642508855,1.009744882083271,0.1374455897424742,0.1050012010195815,0.4458204334365325,0.4448938321536906,David Cutcliffe,0.5217391304347826,40.0,68
Duke,2016,ACC,4.7,0.3333333333333333,0.3005181347150259,0.6153846153846154,1532.0,5.102,9.542857142857144,33,204.67,173.9375,4.0,0.0632911392405063,0.99,0.752,0.753,5712.0,-1.0,43.0,175,176,1.1531116730043642,1.2711079964525671,0.134450774286694,0.1522094053550556,0.433206106870229,0.4016649323621228,David Cutcliffe,0.5287356321839081,56.0,13
Duke,2017,ACC,7.4,0.5384615384615384,0.3024390243902439,0.3333333333333333,1383.0,1.641,10.292857142857144,47,184.46,182.8125,1.0,0.0714285714285714,1.0,0.655,0.809,4531.0,-6.0,35.0,143,141,1.162413023459726,1.3431202605422052,0.1501560322026144,0.2084489312114618,0.4397163120567376,0.4220430107526882,David Cutcliffe,0.5161290322580645,74.0,46
Duke,2018,ACC,7.4,0.6153846153846154,0.3165137614678899,0.5384615384615384,1641.0,6.56,11.3,63,176.85,185.4375,1.0,0.0864197530864197,0.992,0.677,0.835,5002.0,0.0,38.0,168,167,1.1085629822304617,1.282264589831653,0.088363013463445,0.0327257080334699,0.4148003894839338,0.3649459783913565,David Cutcliffe,0.5175879396984925,50.0,42
Duke,2019,ACC,5.1,0.4166666666666667,0.3333333333333333,0.6153846153846154,1539.0,6.415,5.292857142857143,49,191.38,189.34,1.0,0.0823529411764705,0.167,0.769,0.391,5274.0,-7.0,50.0,175,172,1.2508173421397255,1.3247998806750916,0.1426099895036795,0.1663231008760868,0.4191866527632951,0.3946002076843198,David Cutcliffe,0.5235849056603774,35.0,48
Duke,2020,ACC,2.2,0.1818181818181818,0.3374485596707819,0.4166666666666667,1366.0,-0.318,2.9714285714285715,61,171.72,181.1025,0.0,0.036144578313253,0.047,0.667,0.476,3956.0,-5.0,34.0,162,164,1.171193683605829,1.2751693427338289,0.0477251174975075,0.1440602241412416,0.3735763097949886,0.3965116279069767,David Cutcliffe,0.5178571428571429,69.0,44
Duke,2021,ACC,4.1,0.25,0.3307086614173228,0.1818181818181818,1192.0,-7.343,4.7,58,176.16,179.02749999999995,0.0,0.0263157894736842,0.094,0.453,0.391,4165.0,-19.0,30.0,139,143,1.3157929476304977,1.4485126520741023,0.1127258784166133,0.2739885001889617,0.3981233243967828,0.428169014084507,David Cutcliffe,0.502127659574468,110.0,77
Duke,2022,ACC,7.4,0.6923076923076923,0.3270676691729323,0.25,1002.0,-14.962,6.121428571428571,52,186.78,181.51,1.0,0.0259740259740259,0.218,0.299,0.329,5018.0,-7.0,31.0,156,155,1.204908149302003,1.4051868536445324,0.1566283413931097,0.3798721871109339,0.4213973799126637,0.4720930232558139,Mike Elko,0.0,109.0,89
Duke,2023,ACC,6.9,0.6153846153846154,0.3440860215053763,0.6923076923076923,1527.0,5.349,2.2,56,191.8,181.615,0.0,0.0123456790123456,1.0,0.99,0.995,5404.0,19.0,51.0,141,138,1.2626949528928584,1.2106350200180909,0.2351430313133241,0.1750928746901244,0.4378109452736318,0.4387755102040816,Mike Elko,0.6923076923076923,41.0,49
East Carolina,2016,American Athletic,2.9,0.25,0.505,0.4166666666666667,1539.0,-0.264,-1.7583333333333333,79,146.62,139.25,0.0,0.0,0.215,0.444,0.392,4975.0,-3.0,40.0,157,154,1.2144379384142443,1.1457837967057944,0.1730466656412931,0.1623560556399112,0.4411764705882353,0.4253897550111358,Scottie Montgomery,0.0,89.0,67
East Carolina,2017,American Athletic,3.1,0.25,0.490566037735849,0.25,1260.0,-8.581,0.1583333333333333,79,144.55,138.72250000000005,0.0,0.0,0.359,0.419,0.42,5605.0,-16.0,39.0,157,159,1.2658711458207623,1.234821756685674,0.1835142306217715,0.2489166818145612,0.4322647362978283,0.4596491228070175,Scottie Montgomery,0.25,108.0,67
East Carolina,2018,American Athletic,4.7,0.25,0.4776785714285714,0.25,1123.0,-16.258,-1.6083333333333334,89,147.43,141.3625,0.0,0.0,0.004,0.475,0.282,5107.0,-11.0,36.0,158,148,1.3041293480311935,1.3621851046647733,0.1172299000117137,0.4219513744934065,0.4107708553326293,0.5183431952662721,David Blackwell,0.0,101.0,74
East Carolina,2018,American Athletic,4.7,0.25,0.4776785714285714,0.25,1123.0,-16.258,-1.6083333333333334,89,147.43,141.3625,0.0,0.0,0.004,0.475,0.282,5107.0,-11.0,36.0,158,148,1.3041293480311935,1.3621851046647733,0.1172299000117137,0.4219513744934065,0.4107708553326293,0.5183431952662721,Scottie Montgomery,0.25,101.0,74
East Carolina,2019,American Athletic,3.5,0.3333333333333333,0.4661016949152542,0.25,1075.0,-17.723,-3.0416666666666665,78,158.4,149.25,0.0,0.0,0.974,0.737,0.735,4970.0,-15.0,31.0,176,171,1.356923976359973,1.4223774961466928,0.0836978845452249,0.2163946433079528,0.36779324055666,0.4041570438799076,Mike Houston,0.0,113.0,99
East Carolina,2020,American Athletic,2.9,0.3333333333333333,0.4596774193548387,0.3333333333333333,1106.0,-13.314,1.35,70,163.06,153.36,0.0,0.0,1.0,1.0,1.0,5162.0,6.0,34.0,156,154,1.1872238729433642,1.33617139222255,0.1529567383858746,0.2835023323810208,0.4190371991247265,0.4597701149425287,Mike Houston,0.3333333333333333,117.0,73
East Carolina,2021,American Athletic,5.7,0.5833333333333334,0.4552529182879377,0.3333333333333333,1354.0,-5.59,-0.3166666666666666,96,139.28,152.04250000000002,0.0,0.0,1.0,0.81,0.857,3633.0,0.0,30.0,113,114,1.2296920962695337,1.2836287194447722,0.102861721034732,0.2282638698568992,0.3965217391304347,0.443859649122807,Mike Houston,0.3333333333333333,99.0,87
East Carolina,2023,American Athletic,3.5,0.1666666666666666,0.4680851063829787,0.6153846153846154,1509.0,1.775,0.8818181818181818,65,180.54,156.54250000000002,1.0,0.0140845070422535,0.036,0.282,0.193,5994.0,13.0,53.0,131,126,1.3357952662795638,1.3114461833649873,0.2579684659525081,0.224523907804099,0.4460338101430429,0.4450625869262865,Mike Houston,0.4782608695652174,62.0,64
Eastern Michigan,2014,Mid-American,1.3,0.1666666666666666,0.2378048780487804,0.1666666666666666,830.0,-26.06,-12.792307692307691,124,84.89,83.5275,0.0,0.0,0.336,0.847,0.659,4033.0,-12.0,27.0,142,134,0.9637383661865132,0.8789731092884109,0.0304433853971113,0.1763013091773748,0.3852691218130311,0.4985994397759103,Chris Creighton,0.0,118.0,93
Eastern Michigan,2015,Mid-American,1.6,0.0833333333333333,0.2329545454545454,0.1666666666666666,791.0,-25.824,-9.507692307692308,115,110.15,97.6425,0.0,0.0,0.672,0.419,0.49,3084.0,-19.0,19.0,145,150,1.2009323995847687,1.282430380554468,0.002283054211616,0.3130183985416001,0.3590116279069767,0.4666666666666667,Chris Creighton,0.1666666666666666,123.0,113
Eastern Michigan,2016,Mid-American,7.2,0.5384615384615384,0.2234042553191489,0.0833333333333333,945.0,-20.223,-5.046153846153846,121,102.89,99.1275,0.0,0.0,0.833,0.39,0.583,4560.0,-12.0,38.0,150,147,1.2856627595314725,1.3218172596833793,0.161324054701852,0.3608660503282563,0.4227544910179641,0.4994388327721661,Chris Creighton,0.125,126.0,109
Eastern Michigan,2017,Mid-American,5.5,0.4166666666666667,0.2437810945273631,0.5384615384615384,1207.0,-9.903,-4.258333333333333,123,100.97,99.725,0.0,0.0,0.723,0.916,0.831,5917.0,1.0,46.0,167,169,1.1714426484122618,1.1184297208899323,0.1887926559250992,0.2151587312854197,0.4590325765054294,0.4854469854469854,Chris Creighton,0.2702702702702703,86.0,90
Eastern Michigan,2018,Mid-American,7.8,0.5384615384615384,0.2535211267605634,0.4166666666666667,1398.0,-6.518,-7.391666666666667,110,121.54,108.8875,0.0,0.0,0.045,0.931,0.419,4643.0,-6.0,35.0,164,163,1.1954648103498222,1.1058658874671503,0.1013497997583919,0.0937157021009596,0.4048723897911833,0.4106925880923451,Chris Creighton,0.3061224489795918,99.0,110
Eastern Michigan,2019,Mid-American,6.0,0.4615384615384615,0.2699115044247787,0.5384615384615384,1449.0,-4.606,-9.316666666666666,123,124.99,112.5975,0.0,0.0,0.291,0.703,0.554,4828.0,10.0,44.0,167,163,1.2168448225212725,1.0797711519055837,0.1373388315479262,0.1082834156547449,0.4072398190045249,0.4043010752688172,Chris Creighton,0.3548387096774194,94.0,113
Eastern Michigan,2020,Mid-American,2.5,0.3333333333333333,0.2803347280334728,0.4615384615384615,1348.0,-8.575,-10.416666666666666,115,136.77,121.0675,0.0,0.0,0.15,0.222,0.297,5271.0,9.0,47.0,156,158,1.201585760905667,1.1870176730041744,0.2315381210204269,0.2733558433743438,0.4641255605381166,0.4761388286334056,Chris Creighton,0.3733333333333333,103.0,111
Eastern Michigan,2021,Mid-American,3.5,0.5384615384615384,0.2816326530612245,0.3333333333333333,1382.0,-8.471,-9.516666666666667,112,128.54,127.96,0.0,0.0,1.0,0.956,0.921,2401.0,0.0,23.0,70,72,1.3029811472527215,1.0751176653506318,0.2397755958792799,0.3008459738464593,0.4624697336561743,0.5275938189845475,Chris Creighton,0.3703703703703703,98.0,103
Eastern Michigan,2022,Mid-American,6.4,0.6923076923076923,0.2945736434108527,0.5384615384615384,1320.0,-7.764,-6.758333333333333,128,77.97,117.0675,0.0,0.0,0.014,0.584,0.45,4958.0,5.0,45.0,139,141,1.231625586095565,1.1717276496409528,0.1891749536981044,0.2843181199142029,0.4425427872860635,0.5048076923076923,Chris Creighton,0.3936170212765957,85.0,131
Eastern Michigan,2023,Mid-American,4.5,0.4615384615384615,0.3136531365313653,0.6923076923076923,1400.0,-9.685,-13.075,87,158.7,125.495,0.0,0.0,0.25,0.863,0.505,4757.0,1.0,48.0,134,130,1.151013962602282,1.1659863274212134,0.2232500387018977,0.2070558685248707,0.4604409857328145,0.4395750332005312,Chris Creighton,0.4299065420560747,71.0,125
Florida,2014,SEC,7.2,0.5833333333333334,0.7182320441988951,0.3333333333333333,1646.0,9.776,15.45,9,267.4,276.95,11.0,0.5483870967741935,0.377,0.841,0.639,3800.0,-2.0,25.0,134,132,0.8379443367297376,0.928551406275008,0.0434696495997645,0.0379381148974303,0.4018691588785046,0.3916184971098266,D.J. Durkin,0.0,71.0,33
Florida,2014,SEC,7.2,0.5833333333333334,0.7182320441988951,0.3333333333333333,1646.0,9.776,15.45,9,267.4,276.95,11.0,0.5483870967741935,0.377,0.841,0.639,3800.0,-2.0,25.0,134,132,0.8379443367297376,0.928551406275008,0.0434696495997645,0.0379381148974303,0.4018691588785046,0.3916184971098266,Will Muschamp,0.5789473684210527,71.0,33
Florida,2015,SEC,9.1,0.7142857142857143,0.7098445595854922,0.5833333333333334,1741.0,15.671,17.957142857142856,21,227.46,269.255,5.0,0.4639175257731959,0.346,0.42,0.426,4411.0,7.0,40.0,170,166,1.1830214554137544,1.1862846640447735,0.0896786661056048,0.0244070522994593,0.3903868698710434,0.3739930955120829,Jim McElwain,0.5789473684210527,31.0,18
