,id,team1,team1_pts,team1_home_away,team1_rushingTDs,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_fumblesRecovered,team1_totalFumbles,team1_possessionTime,team1_interceptions,team1_fumblesLost,team1_turnovers,team1_totalPenaltiesYards,team1_yardsPerRushAttempt,team1_rushingAttempts,team1_rushingYards,team1_yardsPerPass,team1_completionAttempts,team1_netPassingYards,team1_totalYards,team1_fourthDownEff,team1_thirdDownEff,team1_firstDowns,team2,team2_pts,team2_home_away,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_fumblesRecovered,team2_totalFumbles,team2_possessionTime,team2_interceptions,team2_fumblesLost,team2_turnovers,team2_totalPenaltiesYards,team2_yardsPerRushAttempt,team2_rushingAttempts,team2_rushingYards,team2_yardsPerPass,team2_completionAttempts,team2_netPassingYards,team2_totalYards,team2_fourthDownEff,team2_thirdDownEff,team2_firstDowns,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns
497,401520293,Missouri,38,away,1,4,14,0,1,8,0,0,1,0,1,35:58,0,1,1,9-75,4.0,34,137,9.6,33-41,395,532,0-1,6-12,28,Vanderbilt,21,home,1,,,,2,32,0,2,3,,,,1,0,24:02,1,0,1,4-25,2.1,20,41,8.4,20-31,259,300,1-2,2-10,15,5,0,28,1,10,3,6,0,43,0,4,2,17,0,1
498,401520285,Mississippi State,17,home,1,1,110,0,5,5,,,,0,,29:50,3,0,3,3-15,4.4,35,154,4.0,15-27,107,261,0-3,5-13,15,Alabama,40,away,3,-4,0,1,0,73,0,3,16,41,1,3,0,2,30:10,0,0,0,6-40,4.5,43,193,12.6,10-13,164,357,0-0,5-12,17,7,0,21,4,1,0,8,1,20,4,5,2,,,
499,401520288,LSU,49,away,3,4,33,0,2,7,,,,0,1,29:17,0,1,1,6-35,6.0,37,223,10.9,27-38,414,637,0-0,5-10,33,Ole Miss,55,home,3,3,0,1,4,24,0,2,11,,,,1,0,30:43,0,0,0,11-121,6.5,49,317,10.0,26-39,389,706,2-3,9-16,32,6,0,40,0,4,6,4,0,37,3,4,5,,,
500,401520279,Texas A&M,34,away,0,2,,,,10,0,1,1,0,3,30:33,1,2,3,6-40,5.2,39,204,7.5,17-28,210,414,0-1,8-15,19,Arkansas,22,home,0,3,0,1,1,82,0,3,10,20,1,1,2,2,29:27,1,0,1,0-0,1.1,39,42,7.8,9-17,132,174,0-1,5-15,10,15,2,34,7,2,4,4,1,39,0,2,4,131,1,4
501,401532413,Kent State,3,home,0,0,37,0,2,3,,,,0,,29:44,0,0,0,5-50,1.0,35,36,5.7,18-30,170,206,1-3,3-15,14,Miami (OH),23,away,1,20,0,2,1,22,0,1,11,,,,0,,30:16,0,0,0,3-20,2.2,34,76,9.4,11-23,216,292,0-0,3-12,16,5,0,34,4,4,5,11,0,46,7,2,5,13,0,2
502,401532412,Buffalo,13,away,0,1,24,0,2,7,,,,1,0,33:22,0,0,0,7-65,3.1,36,112,4.2,19-34,142,254,1-2,8-19,16,Akron,10,home,0,18,0,2,1,,,,4,,,,0,1,26:38,0,1,1,2-20,4.3,27,117,4.9,19-28,136,253,1-1,2-11,15,9,0,26,5,1,4,6,0,34,4,2,3,3,0,2
503,401532411,Northern Illinois,33,away,1,2,90,0,5,9,,,,1,2,30:36,0,1,1,5-40,5.8,32,186,8.3,21-31,258,444,0-0,2-10,22,Toledo,35,home,3,4,0,1,2,139,0,6,5,,,,1,2,29:24,0,1,1,8-77,6.1,43,261,14.1,16-20,281,542,2-3,2-10,23,2,0,37,0,2,1,5,0,37,2,1,3,,,
504,401532409,Ball State,24,away,0,3,68,0,3,6,,,,0,2,29:37,0,1,1,10-107,1.8,26,48,8.5,26-37,316,364,0-1,3-12,19,Western Michigan,42,home,3,16,0,2,3,29,0,3,6,,,,1,1,30:23,0,0,0,9-75,3.7,36,133,8.4,24-39,328,461,0-0,5-11,26,2,0,49,1,1,6,10,0,44,6,1,3,-15,0,1
505,401532410,Central Michigan,26,home,2,1,88,0,4,6,,,,0,,25:34,1,0,1,8-88,7.1,27,193,8.4,19-26,218,411,0-0,2-6,24,Eastern Michigan,23,away,2,13,0,1,1,45,0,2,5,0,0,1,0,1,34:26,0,0,0,4-40,4.1,38,155,7.2,20-26,186,341,1-2,7-14,21,6,0,45,3,1,2,2,0,22,1,4,3,,,
506,401525513,Virginia,24,away,0,3,60,0,3,6,21,0,2,2,0,27:52,1,0,1,11-90,2.0,29,59,7.3,22-34,247,306,0-1,3-12,18,Boston College,27,home,1,50,0,3,2,40,0,3,9,-5,0,1,0,3,32:08,2,2,4,5-36,4.3,47,203,7.0,16-26,183,386,2-3,5-15,23,6,0,47,0,3,1,7,0,33,5,7,2,,,
507,401525514,Syracuse,14,home,0,2,,,,2,,,,1,3,26:39,1,2,3,9-92,2.9,34,100,6.0,16-31,186,286,0-1,9-17,14,Clemson,31,away,2,,,,2,,,,7,0,0,1,2,2,33:21,0,1,1,6-54,3.6,35,126,7.1,23-37,263,389,0-1,7-16,21,13,0,42,3,3,6,6,0,39,5,2,4,6,0,3
508,401525512,Louisville,13,away,0,1,,,,7,14,0,2,1,1,31:03,2,1,3,10-81,0.7,29,20,8.2,21-35,286,306,0-0,4-14,18,NC State,10,home,1,,,,0,38,0,1,4,6,0,2,1,1,28:57,2,1,3,10-88,2.9,31,89,4.5,13-25,112,201,2-2,3-15,9,8,0,24,2,2,1,8,0,32,4,6,3,42,0,3
509,401525516,Pittsburgh,21,away,0,2,25,0,1,3,,,,1,1,22:16,0,1,1,9-68,1.6,24,38,10.7,11-22,235,273,0-1,2-10,9,Virginia Tech,38,home,2,8,0,2,3,18,0,1,8,,,,1,1,37:44,0,1,1,10-91,3.4,59,199,12.0,12-19,228,427,2-2,8-16,25,12,0,42,2,4,3,6,0,17,4,4,3,-6,0,1
510,401525515,Bowling Green,38,away,3,1,,,,8,45,1,2,1,0,42:45,0,0,0,10-113,3.9,45,175,8.0,21-33,263,438,1-2,10-17,26,Georgia Tech,27,home,0,,,,4,142,0,6,3,,,,0,1,17:15,2,1,3,6-46,3.3,21,69,9.4,23-37,348,417,1-3,2-8,27,6,1,32,3,1,2,8,0,35,2,2,4,15,0,1
511,401525856,UCF,35,home,2,2,67,0,4,5,,,,1,1,24:29,1,1,2,7-74,6.7,35,235,9.0,13-26,234,469,2-2,5-13,18,Baylor,36,away,2,18,0,2,1,90,0,4,8,5,0,1,1,2,35:31,0,1,1,4-35,3.6,43,153,8.6,21-34,293,446,0-1,10-18,22,7,0,48,4,1,6,5,0,39,1,1,3,8,0,1
512,401525852,Iowa State,20,away,0,2,,,,8,0,0,1,0,,26:56,2,0,2,6-41,5.6,27,150,5.5,19-37,202,352,1-2,4-15,16,Oklahoma,50,home,2,22,0,3,3,65,0,3,12,46,1,2,0,,33:04,1,0,1,5-35,3.8,41,157,9.4,26-39,366,523,3-3,6-14,30,4,0,48,1,2,8,9,1,25,2,6,1,,,
513,401525854,Kansas,14,away,1,1,32,0,2,2,6,0,1,0,3,20:19,0,1,1,3-20,5.0,25,124,6.5,9-21,136,260,0-2,0-8,11,Texas,40,home,4,,,,1,0,0,1,10,,,,1,0,39:41,1,0,1,4-34,6.6,51,336,9.3,25-35,325,661,2-2,9-15,33,6,0,54,2,2,2,3,0,23,0,4,1,,,
514,401525855,Houston,28,away,0,4,27,0,2,4,,,,0,1,35:11,0,0,0,4-47,4.5,34,154,8.2,29-41,335,489,0-1,9-15,26,Texas Tech,49,home,3,33,1,2,2,112,1,2,7,,,,0,,24:49,0,0,0,1-5,6.5,37,239,7.3,14-22,161,400,1-1,6-11,21,3,0,34,1,1,3,4,2,55,1,4,1,-1,0,1
515,401525853,West Virginia,24,away,3,0,18,0,1,6,,,,0,1,33:27,0,0,0,2-10,4.7,43,201,6.8,10-21,142,343,1-3,4-13,20,TCU,21,home,1,1,0,2,2,43,0,2,3,,,,0,1,26:33,0,0,0,7-39,3.6,38,135,7.3,23-41,298,433,1-2,6-16,23,9,0,45,5,5,6,5,0,32,0,0,4,32,0,2
516,401520292,Connecticut,33,home,2,2,43,0,4,9,0,0,2,0,3,38:29,1,0,1,9-97,4.8,45,218,8.0,23-32,255,473,2-3,5-14,27,Utah State,34,away,0,35,0,3,4,22,0,1,10,0,0,1,0,,21:31,2,0,2,7-67,3.2,32,101,13.1,17-24,315,416,1-1,4-11,20,3,0,28,1,1,1,5,0,39,1,2,1,,,
517,401531429,Memphis,35,home,2,2,21,0,2,5,,,,0,,27:11,0,0,0,5-40,5.1,35,179,9.6,18-28,269,448,1-2,6-13,20,Boise State,32,away,2,,,,2,53,0,3,6,,,,0,,32:49,0,0,0,3-20,4.5,32,144,9.9,23-38,375,519,0-0,3-10,24,6,0,38,1,4,6,7,0,43,2,3,2,19,0,1
518,401532585,Utah Tech,20,away,0,2,,,,8,0,0,2,1,0,34:19,1,0,1,4-45,4.7,35,164,5.6,21-33,185,349,1-3,7-16,18,Colorado State,41,home,2,10,0,2,4,57,0,2,5,23,0,1,0,1,25:41,2,1,3,8-80,3.9,29,112,13.9,27-34,474,586,0-1,3-8,25,4,0,30,0,2,0,7,0,28,3,6,4,0,0,1
519,401532588,New Mexico,26,away,0,3,81,0,4,8,,,,0,2,31:07,1,1,2,10-90,7.3,31,225,5.3,18-36,192,417,1-1,6-14,25,Wyoming,35,home,2,-4,0,1,1,42,0,2,15,9,0,1,1,1,28:53,0,0,0,6-60,7.7,31,239,7.8,16-25,194,433,0-0,2-11,18,2,0,38,1,0,3,5,0,32,2,2,9,,,
520,401532589,San Diego State,10,away,0,1,26,0,2,4,,,,0,,27:55,1,0,1,5-34,3.5,30,105,4.9,13-25,122,227,3-4,4-13,14,Air Force,49,home,4,,,,2,,,,7,30,1,1,0,,32:05,0,0,0,1-5,5.5,52,287,27.0,6-7,189,476,2-2,4-8,24,3,0,29,0,0,0,4,1,31,1,3,2,,,
521,401532587,Nevada,9,away,0,1,65,0,4,1,0,0,2,0,1,30:33,2,0,2,10-98,1.7,31,53,4.8,19-35,167,220,2-2,4-15,17,Fresno State,27,home,1,5,0,3,2,,,,9,11,0,2,0,1,29:27,2,0,2,3-35,5.6,25,141,7.9,26-34,269,410,0-1,6-12,19,4,0,35,2,2,0,11,0,34,7,1,5,,,
522,401532586,Hawai'i,20,away,0,2,68,0,3,8,,,,0,1,25:45,1,1,2,6-65,1.8,26,46,8.9,22-35,313,359,1-2,1-11,20,UNLV,44,home,3,12,0,2,2,2,0,1,14,0,0,1,1,1,34:15,0,0,0,8-75,6.5,47,307,6.8,11-21,142,449,1-1,8-15,27,4,0,23,0,0,6,10,0,30,6,0,1,25,0,1
523,401520281,Iowa,26,home,0,1,20,0,1,14,0,0,3,1,1,26:12,1,1,2,3-25,2.3,27,61,5.0,14-32,161,222,0-0,2-13,15,Michigan State,16,away,0,16,0,2,0,19,0,1,10,2,0,1,1,1,33:48,3,1,4,10-94,4.9,32,156,4.4,25-44,193,349,1-2,3-15,20,4,1,43,0,4,3,3,0,32,1,1,3,70,1,1
524,401520283,Indiana,17,away,0,2,79,0,2,5,,,,0,1,38:04,1,0,1,4-30,3.1,37,116,5.0,25-41,205,321,3-6,5-17,20,Maryland,44,home,1,23,0,1,5,,,,8,0,0,1,0,1,21:56,0,0,0,4-15,5.2,23,120,10.4,24-34,352,472,1-1,5-11,20,4,0,33,1,0,4,8,0,54,3,1,3,-8,0,3
525,401520290,Wagner,3,away,0,0,88,0,3,3,,,,0,,22:23,0,0,0,4-29,2.9,29,83,2.9,5-8,23,106,0-1,1-9,6,Rutgers,52,home,6,9,0,2,1,88,0,1,10,,,,0,,37:37,0,0,0,4-30,5.2,52,268,8.0,14-21,169,437,5-5,4-10,28,5,0,34,1,0,1,5,0,21,3,1,0,,,
526,401520286,Nebraska,7,home,1,0,42,0,2,1,,,,0,3,21:59,1,0,1,4-30,5.0,21,106,8.0,14-25,199,305,1-3,3-10,10,Michigan,45,away,3,41,0,3,3,,,,9,-3,0,1,0,1,38:01,0,0,0,0-0,4.9,51,249,8.1,16-23,187,436,2-3,8-13,26,1,0,31,0,1,3,4,0,25,4,4,5,,,
527,401520287,Northwestern,13,home,1,0,78,0,3,7,,,,1,0,27:52,1,0,1,4-18,1.4,32,45,4.2,16-31,130,175,0-2,5-16,12,Penn State,41,away,3,2,0,1,2,26,0,2,11,34,0,1,0,3,32:08,0,1,1,6-45,3.4,39,134,6.4,19-34,219,353,2-2,8-17,19,2,0,41,1,3,4,12,0,44,7,6,3,15,0,1
528,401520284,Louisiana,24,away,1,2,17,0,1,6,0,0,1,0,,24:25,2,0,2,7-60,6.6,27,177,6.9,14-25,172,349,1-2,5-11,15,Minnesota,35,home,3,,,,2,3,0,3,5,0,0,2,0,1,35:35,1,0,1,1-15,3.9,51,201,10.4,12-14,146,347,3-3,7-13,26,3,0,41,1,2,0,1,0,23,0,5,3,,,
529,401520289,Purdue,44,home,3,2,25,0,1,8,,,,1,1,31:56,0,1,1,3-15,4.2,45,189,8.3,18-26,217,406,0-0,8-13,25,Illinois,19,away,1,10,0,1,1,78,0,4,7,,,,1,3,28:04,0,1,1,9-83,4.4,34,149,7.1,18-32,226,375,2-3,2-13,17,7,0,39,5,4,3,4,0,51,2,0,1,14,0,3
530,401526836,Arkansas State,52,away,1,6,91,0,4,10,23,0,1,0,,29:58,0,0,0,10-104,4.3,40,173,15.3,20-25,383,556,0-1,6-10,32,UMass,28,home,2,-4,0,1,1,142,0,6,8,,,,0,,30:02,1,0,1,12-127,4.5,25,112,7.1,29-38,269,381,0-0,5-13,22,9,0,36,4,1,2,2,0,27,1,0,1,28,0,2
531,401540417,Richmond,14,home,0,2,111,0,5,2,0,0,1,0,,22:45,2,0,2,4-44,1.8,17,30,6.1,25-38,230,260,1-1,1-11,15,Hampton,31,away,3,2,0,2,1,35,0,2,7,13,0,2,0,,37:15,1,0,1,8-70,5.2,46,241,7.5,24-34,256,497,0-0,5-13,27,,,,,,,,,,,,,8,0,1
532,401540082,Lehigh,7,away,1,0,122,0,7,1,,,,0,2,27:26,1,2,3,8-81,4.1,29,118,5.1,18-32,163,281,2-2,2-13,15,Monmouth,49,home,2,16,0,2,4,33,0,2,7,36,1,1,2,0,32:34,0,0,0,5-55,6.4,36,231,11.1,28-35,388,619,0-1,8-15,27,,,,,,,,,,,,,0,0,1
533,401540035,St Francis (PA),15,away,1,1,60,0,2,3,6,0,2,1,1,31:57,2,0,2,10-91,4.2,43,180,5.2,10-25,129,309,0-0,6-16,18,Stonehill,10,home,0,8,0,1,1,48,0,3,4,0,0,2,0,1,28:03,2,1,3,7-60,3.6,38,137,4.6,10-27,123,260,0-1,7-16,14,,,,,,,,,,,,,26,0,3
534,401540473,Kennesaw State,10,away,1,0,53,0,2,4,,,,0,,35:09,0,0,0,4-40,3.9,50,197,5.3,8-16,85,282,3-4,4-15,17,Charleston Southern,13,home,1,,,,0,34,0,2,7,,,,0,,24:51,0,0,0,2-15,3.3,24,78,6.0,15-31,187,265,0-1,5-12,14,,,,,,,,,,,,,13,0,1
535,401540430,Northwestern State,10,home,1,0,41,0,3,4,,,,1,3,31:35,1,2,3,5-48,2.0,35,69,6.4,27-44,281,350,1-4,9-18,19,Eastern Illinois,19,away,1,9,0,1,1,51,0,2,7,6,0,1,2,1,28:25,0,1,1,6-40,2.3,32,75,7.4,19-37,274,349,2-2,5-16,18,,,,,,,,,,,,,7,0,1
536,401534852,Howard,35,away,3,1,88,1,1,5,26,0,1,0,,29:54,1,0,1,6-60,4.4,38,167,10.0,13-17,170,337,1-1,4-10,18,Robert Morris,10,home,0,4,0,1,1,131,0,5,4,20,0,1,0,2,30:06,1,0,1,4-42,1.7,25,43,4.6,25-39,178,221,1-2,8-18,15,,,,,,,,,,,,,42,0,2
537,401540542,Tennessee State,10,away,1,0,16,0,1,4,0,0,1,0,,24:25,0,0,0,6-57,3.6,29,105,5.5,16-33,180,285,0-0,6-16,16,UT Martin,20,home,1,10,0,3,1,52,0,3,8,,,,1,1,35:35,1,0,1,6-60,5.6,46,256,9.2,16-25,230,486,0-1,5-12,25,,,,,,,,,,,,,3,0,1
538,401540423,Rhode Island,49,home,3,4,44,0,2,7,0,0,1,0,,23:59,1,0,1,7-75,2.7,29,78,11.3,20-34,385,463,0-0,6-13,18,Bryant,26,away,1,48,1,1,2,56,0,4,2,0,0,1,0,,36:01,1,0,1,6-56,3.5,39,137,4.8,16-29,138,275,1-2,5-16,16,,,,,,,,,,,,,,,
539,401540176,Austin Peay,52,away,3,4,28,0,2,10,50,0,3,1,1,23:56,1,1,2,9-85,6.8,40,270,11.7,20-36,420,690,1-3,5-13,27,Lindenwood,10,home,1,,,,0,61,0,3,4,-3,0,1,1,1,36:04,3,0,3,7-64,5.1,45,228,4.5,22-45,202,430,1-2,6-20,23,,,,,,,,,,,,,40,0,1
540,401539996,North Carolina Central,49,home,6,1,48,0,3,7,19,0,1,0,2,40:10,0,0,0,7-66,4.0,45,182,7.6,21-35,265,447,4-4,8-17,30,Campbell,48,away,1,34,0,1,5,90,0,5,6,,,,0,2,19:50,1,0,1,9-99,4.2,26,108,11.6,20-26,302,410,0-1,5-8,21,,,,,,,,,,,,,22,0,2
541,401539989,Norfolk State,26,home,0,3,23,0,2,5,0,0,1,1,3,34:24,0,1,1,5-45,5.1,45,230,5.5,15-30,165,395,2-2,6-17,21,North Carolina A&T,28,away,4,0,0,1,0,94,0,4,4,,,,1,3,25:36,1,1,2,4-17,6.7,41,275,9.8,6-10,98,373,1-1,2-9,15,,,,,,,,,,,,,,,
542,401540300,Indiana State,28,away,3,1,19,0,1,2,,,,0,,34:37,1,0,1,6-51,5.2,45,235,5.9,15-27,159,394,2-3,3-10,30,Murray State,30,home,1,0,0,1,2,28,0,2,4,32,1,1,0,,25:23,0,0,0,11-125,2.9,35,101,9.2,11-17,157,258,1-1,3-10,14,,,,,,,,,,,,,8,0,1
543,401540186,Central Arkansas,29,away,0,3,10,0,1,11,0,0,1,1,0,34:14,1,0,1,14-147,3.2,38,122,7.1,29-49,349,471,0-1,6-19,28,Southern Utah,27,home,0,,,,4,82,0,5,3,0,0,1,1,1,25:46,1,1,2,4-39,2.0,23,46,4.2,20-44,186,232,3-4,2-14,16,,,,,,,,,,,,,-2,0,1
544,401531436,North Texas,45,home,3,3,39,0,2,9,0,0,1,0,1,32:18,0,0,0,6-65,5.2,40,209,8.9,23-36,321,530,2-2,5-14,27,Abilene Christian,31,away,0,,,,4,,,,7,,,,0,,27:42,1,0,1,4-33,5.2,33,170,5.7,19-38,217,387,0-1,8-17,20,3,0,36,2,6,5,3,0,41,0,0,5,5,0,1
545,401540194,North Alabama,22,home,0,3,,,,2,8,0,2,0,2,32:56,2,2,4,8-74,3.3,41,135,8.9,31-48,425,560,5-7,3-14,29,Eastern Kentucky,32,away,2,,,,2,43,0,1,6,25,0,2,2,0,27:04,2,0,2,3-35,5.8,35,204,11.6,14-22,256,460,0-0,3-11,18,,,,,,,,,,,,,11,0,1
546,401540438,Texas A&M-Commerce,27,away,1,3,94,0,6,3,25,0,1,1,1,26:32,0,0,0,8-71,5.1,29,148,6.0,24-37,222,370,0-3,8-15,22,Stephen F. Austin,56,home,2,,,,6,60,0,3,8,,,,0,2,33:28,1,1,2,8-64,3.9,33,130,7.5,36-57,425,555,3-4,15-20,31,,,,,,,,,,,,,,,
547,401540215,Southeastern Louisiana,13,home,1,1,22,0,1,1,0,0,1,0,1,34:25,2,1,3,6-47,4.3,40,170,6.9,22-35,240,410,2-3,7-15,22,Tarleton State,14,away,1,,,,0,,,,2,23,1,2,1,1,25:35,1,0,1,0-0,3.7,38,140,2.7,9-23,63,203,1-1,6-15,15,,,,,,,,,,,,,7,0,1
548,401531424,Navy,30,home,2,2,93,0,4,6,,,,3,1,31:08,0,1,1,8-70,5.0,48,240,8.2,5-11,90,330,1-2,3-14,11,South Florida,44,away,2,10,0,3,3,60,0,3,6,,,,2,3,28:52,0,3,3,1-12,2.2,44,97,9.9,26-34,338,435,3-4,6-16,24,6,0,58,4,5,3,5,0,37,1,1,2,13,0,1
549,401531414,Rice,24,home,1,2,,,,6,15,0,1,0,,25:02,1,0,1,10-68,1.9,20,37,7.1,19-34,240,277,0-0,4-11,14,East Carolina,17,away,1,18,0,1,0,66,0,3,9,0,0,1,0,,34:58,1,0,1,6-52,3.8,38,145,5.5,21-45,246,391,2-6,6-18,25,7,0,45,3,7,6,9,0,27,1,3,8,39,0,1
550,401531339,Temple,26,away,0,2,168,1,7,4,,,,0,1,24:45,1,1,2,3-15,2.1,21,44,5.5,27-49,269,313,3-6,6-18,15,Tulsa,48,home,3,,,,3,15,0,1,12,0,0,1,1,0,35:15,0,0,0,2-15,5.5,53,289,14.4,14-17,244,533,1-1,9-15,24,7,1,34,2,1,0,4,0,32,1,5,4,18,0,1
551,401531404,Charlotte,16,away,1,1,65,0,3,4,0,0,1,0,1,35:25,1,0,1,7-73,4.0,42,167,5.1,19-32,164,331,4-6,4-15,24,SMU,34,home,2,15,0,2,2,54,0,3,10,15,0,1,0,1,24:35,1,0,1,8-77,6.0,38,228,5.9,14-23,135,363,1-1,8-14,20,5,0,41,3,3,3,8,0,43,2,7,4,35,0,2
552,401531370,UAB,23,away,2,0,46,0,3,11,,,,2,2,30:05,0,1,1,3-12,4.5,38,170,7.3,28-36,264,434,1-3,5-13,25,Tulane,35,home,3,,,,2,83,0,3,5,,,,1,2,29:55,0,2,2,5-37,6.4,41,264,8.0,14-23,184,448,3-3,3-10,24,4,0,37,1,1,2,7,0,51,2,1,3,,,
553,401520277,Middle Tennessee,10,away,1,0,28,0,2,4,20,0,1,0,1,28:07,2,1,3,7-40,4.3,28,121,5.6,27-45,252,373,2-4,5-16,20,Western Kentucky,31,home,2,7,0,3,2,15,0,1,5,0,0,2,1,0,31:53,1,0,1,8-68,5.3,28,147,5.7,30-52,297,444,1-1,10-19,22,4,0,41,0,1,7,4,0,33,1,3,3,4,0,1
554,401520278,UTEP,10,home,1,0,,,,4,,,,0,2,32:52,0,1,1,9-78,4.9,46,224,3.7,9-27,101,325,2-3,3-17,18,Louisiana Tech,24,away,1,72,1,3,1,,,,6,,,,1,2,27:08,0,0,0,13-123,4.6,31,142,7.6,9-20,152,294,0-0,3-11,14,5,0,27,2,2,4,5,1,34,1,3,10,19,0,2
555,401524022,California,24,home,2,1,14,0,1,6,19,0,1,1,2,29:42,0,0,0,7-51,4.1,48,196,4.5,12-29,130,326,1-3,7-18,19,Arizona State,21,away,2,32,0,3,0,128,0,4,7,,,,0,1,30:18,1,1,2,5-35,2.3,29,68,8.4,27-43,362,430,2-5,2-15,17,3,0,33,0,1,5,8,0,25,2,2,3,,,
556,401524021,Washington,31,away,4,0,1,0,1,7,1,0,1,0,2,29:51,0,1,1,12-125,4.3,26,111,9.1,30-40,363,474,1-1,6-10,26,Arizona,24,home,0,-1,0,1,3,-1,0,1,6,,,,1,1,30:09,1,0,1,8-60,3.5,31,110,5.9,27-39,232,342,3-4,5-13,27,5,0,34,1,0,4,5,0,33,2,2,3,,,
557,401524024,Oregon,42,away,2,4,20,0,1,6,,,,0,,24:24,0,0,0,2-20,7.4,28,208,9.0,28-33,298,506,1-1,6-9,26,Stanford,6,home,0,,,,0,23,0,1,6,,,,0,1,35:36,0,0,0,4-25,1.9,46,89,5.5,14-24,133,222,3-6,6-18,16,11,0,38,5,2,5,2,0,28,0,0,1,,,
558,401524023,Colorado,41,home,2,4,17,0,1,5,0,0,1,0,,32:05,1,0,1,7-60,4.3,45,193,8.2,30-45,371,564,1-2,9-18,32,USC,48,away,1,3,0,2,6,44,0,2,6,23,0,1,0,,27:55,1,0,1,6-53,3.8,25,95,10.1,30-40,403,498,0-0,3-9,26,4,0,39,2,2,2,8,0,57,3,4,4,,,
559,401524020,Utah,7,away,0,1,15,0,1,1,1,0,1,0,,28:54,1,0,1,3-15,1.8,32,57,4.5,13-31,141,198,1-4,2-13,14,Oregon State,21,home,2,7,0,1,1,,,,3,10,0,1,0,,31:06,1,0,1,11-100,3.6,36,131,8.7,15-26,227,358,2-3,4-15,15,13,0,26,3,3,3,5,0,31,3,6,5,-1,0,1
560,401531880,South Alabama,23,away,1,2,13,0,1,5,0,0,1,0,,28:46,2,0,2,5-50,1.1,24,27,6.0,28-50,299,326,1-4,5-18,20,James Madison,31,home,0,,,,3,42,0,3,7,18,1,2,0,,31:14,1,0,1,10-108,3.1,44,136,11.0,12-22,241,377,0-2,2-14,15,9,0,31,2,3,3,10,1,34,5,2,10,22,0,3
561,401531881,Old Dominion,35,away,4,1,37,0,4,5,0,0,1,2,0,18:39,3,0,3,9-82,10.9,31,339,4.1,11-23,95,434,0-2,3-13,11,Marshall,41,home,2,2,0,1,2,121,0,4,11,91,1,3,0,2,41:21,1,2,3,10-91,3.8,49,186,7.9,29-35,278,464,0-1,4-13,30,4,0,41,0,0,3,5,1,23,1,6,3,15,0,3
562,401531878,Coastal Carolina,28,away,3,1,36,0,4,4,,,,0,3,27:30,4,0,4,10-110,5.5,30,166,7.7,22-39,299,465,3-4,4-14,21,Georgia Southern,38,home,1,5,0,1,3,46,0,2,8,22,1,4,0,,32:30,0,0,0,10-90,4.8,24,116,5.8,34-56,322,438,1-1,8-17,27,3,0,42,2,3,9,5,1,32,1,6,4,3,0,1
563,401531882,Louisiana Monroe,40,home,2,4,43,0,3,4,23,0,2,2,1,29:04,1,1,2,5-57,5.1,40,203,9.9,18-27,268,471,2-3,3-11,22,Appalachian State,41,away,1,,,,3,43,0,2,11,23,1,1,1,3,30:56,2,2,4,6-48,5.4,37,201,8.6,27-39,335,536,1-2,7-13,28,4,0,31,1,6,3,7,1,33,3,5,0,,,
564,401531879,Troy,28,away,2,1,23,0,1,8,10,0,2,1,0,34:48,1,0,1,4-35,4.4,35,154,8.5,23-30,256,410,1-1,6-13,21,Georgia State,7,home,1,0,0,1,0,,,,1,0,0,1,0,2,25:12,2,1,3,5-36,3.4,31,105,6.7,19-29,193,298,2-3,5-13,16,5,0,40,1,1,3,3,0,40,0,1,1,,,
565,401531883,Southern Mississippi,36,home,3,2,125,0,5,6,,,,3,1,36:38,1,1,2,7-30,5.2,45,235,6.0,21-46,275,510,1-5,10-20,30,Texas State,50,away,4,2,0,1,2,150,1,4,6,0,0,1,1,4,23:22,0,3,3,8-87,5.2,34,178,14.1,19-24,338,516,0-0,4-9,22,6,0,26,3,4,2,7,1,35,2,13,5,0,0,1
566,401540049,Lafayette,56,home,4,4,20,0,1,8,25,0,1,0,,34:22,0,0,0,7-82,6.7,47,316,9.5,16-24,229,545,1-1,8-12,28,Bucknell,22,away,1,16,0,3,2,137,0,4,4,,,,0,,25:38,1,0,1,9-58,-1.1,22,-24,6.8,31-49,333,309,0-1,6-15,22,,,,,,,,,,,,,30,0,2
567,401540308,Cornell,25,home,2,1,37,0,2,5,0,0,1,1,2,29:08,0,2,2,6-64,4.0,31,123,6.1,27-43,261,384,2-4,4-16,19,Colgate,35,away,2,9,0,1,2,75,0,3,5,,,,2,1,30:52,1,1,2,6-55,4.5,48,216,7.2,16-25,179,395,0-1,10-17,22,,,,,,,,,,,,,,,
