,id,team1,team1_pts,team1_home_away,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team1_fumblesRecovered,team1_rushingTDs,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_possessionTime,team1_interceptions,team1_fumblesLost,team1_turnovers,team1_totalPenaltiesYards,team1_yardsPerRushAttempt,team1_rushingAttempts,team1_rushingYards,team1_yardsPerPass,team1_completionAttempts,team1_netPassingYards,team1_totalYards,team1_fourthDownEff,team1_thirdDownEff,team1_firstDowns,team2,team2_pts,team2_home_away,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team2_fumblesRecovered,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_possessionTime,team2_interceptions,team2_fumblesLost,team2_turnovers,team2_totalPenaltiesYards,team2_yardsPerRushAttempt,team2_rushingAttempts,team2_rushingYards,team2_yardsPerPass,team2_completionAttempts,team2_netPassingYards,team2_totalYards,team2_fourthDownEff,team2_thirdDownEff,team2_firstDowns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team1_totalFumbles,team2_totalFumbles
212,401250784,South Alabama,38,home,4,1,33,3,0,2,0,1,3,30,0,2,31:31,1,0,1,4-37,3.8,44,169,14.5,11-17,246,415,3-3,8-14,20,Louisiana Monroe,14,away,7,0,43,4,2,1,0,1,1,25,0,1,0,5,0,1,26:50,1,0,1,2-30,3.4,27,92,8.5,22-33,282,374,1-3,3-10,20,8,95,1,1,0,0,1,,,,,
213,401215317,Georgia State,36,away,5,0,42,3,1,6,2,2,2,,,,37:42,1,2,3,6-76,3.8,56,210,5.6,20-30,169,379,2-2,8-19,23,Troy,34,home,8,1,43,1,5,3,2,0,3,142,0,7,4,35,1,1,21:35,2,2,4,7-61,2.1,19,40,8.5,32-48,407,447,1-2,3-10,23,12,59,0,2,,,,5,0,1,,
214,401215316,Coastal Carolina,28,home,6,0,28,4,4,2,0,1,3,40,0,2,32:17,2,0,2,5-49,3.2,41,130,9.0,15-28,252,382,1-2,5-13,20,Georgia Southern,14,away,9,1,34,3,2,4,0,1,0,39,0,2,2,0,0,2,27:43,2,0,2,5-31,3.2,37,119,4.5,8-22,99,218,0-1,2-12,12,4,30,0,2,47,0,2,46,1,2,,
215,401234626,Georgia Tech,13,home,7,1,40,2,1,0,1,1,0,10,0,1,23:06,0,1,1,6-50,2.7,33,88,5.8,15-26,150,238,0-2,5-12,17,Notre Dame,31,away,9,0,35,5,2,2,1,3,1,39,0,2,7,,,,36:45,0,1,1,5-50,5.2,44,228,7.7,18-26,199,427,0-0,10-15,24,1,,,,3,0,3,,,,,
216,401237117,Kentucky,3,home,1,0,32,0,0,1,0,0,0,,,,35:00,0,1,1,6-55,3.5,39,138,3.6,15-25,91,229,2-3,7-16,15,Georgia,14,away,4,0,30,4,4,5,1,2,0,,,,2,,,,25:00,2,0,2,2-19,5.0,43,215,9.4,9-14,131,346,1-2,5-9,20,3,4,0,2,,,,,,,,
217,401237116,Missouri,17,away,4,1,34,0,4,6,1,1,0,44,0,3,27:00,0,2,2,9-62,1.7,23,40,5.2,26-40,208,248,1-1,3-15,16,Florida,41,home,6,0,31,3,6,6,2,1,4,,,,11,,,,33:00,1,1,2,8-65,4.8,35,169,9.6,21-36,345,514,2-2,4-13,25,5,59,1,1,,,,18,0,2,,
218,401237123,Ole Miss,54,away,5,0,47,1,4,3,2,1,7,42,0,2,29:52,0,1,1,8-75,4.6,42,192,12.1,32-37,449,641,1-1,6-9,35,Vanderbilt,21,home,6,0,44,1,2,2,1,1,2,37,0,7,3,,,,30:08,1,2,3,6-50,3.0,34,102,7.8,31-41,319,421,1-1,8-14,24,4,21,0,1,,,,7,0,1,1,3
219,401237119,Mississippi State,0,away,4,0,43,1,1,1,1,0,0,72,0,4,28:18,2,1,3,9-85,2.5,15,37,3.4,28-48,163,200,2-2,2-15,12,Alabama,41,home,6,1,32,2,8,9,1,0,4,17,0,1,11,26,1,2,31:27,0,1,1,10-71,5.3,40,210,8.8,24-33,291,501,1-2,7-14,26,,,,,,,,26,0,4,,
220,401237120,Texas A&M,42,home,7,0,41,4,2,4,0,3,3,20,0,1,32:32,0,0,0,9-100,5.1,36,182,10.0,21-26,260,442,0-0,7-11,25,Arkansas,31,away,6,0,36,0,0,2,0,1,3,,,,7,,,,27:01,0,0,0,5-51,5.3,42,222,7.5,23-32,239,461,1-2,3-12,29,6,,,,23,0,3,,,,,
221,401237121,LSU,11,away,5,0,45,0,2,0,1,0,1,85,0,3,28:22,2,1,3,2-25,1.2,27,32,6.6,28-48,315,347,1-2,5-17,20,Auburn,48,home,7,1,37,4,5,2,1,3,3,,,,6,48,0,2,31:38,0,1,1,3-13,4.7,44,206,11.5,18-26,299,505,0-0,8-13,23,3,,,,,,,29,0,2,,
222,401234624,Clemson,34,home,8,0,28,4,3,2,0,2,2,74,0,3,30:22,0,1,1,9-82,3.4,31,106,8.0,30-43,342,448,3-3,7-16,26,Boston College,28,away,2,1,34,1,1,1,1,1,2,24,0,1,4,,,,24:26,0,0,0,12-92,2.0,34,67,8.3,13-25,208,275,1-2,4-11,21,8,,,,2,0,3,18,0,1,,
223,401234629,Syracuse,14,home,6,0,57,2,4,3,0,0,2,68,0,3,23:46,2,1,3,8-81,3.6,22,79,4.2,22-34,142,221,1-1,3-11,13,Wake Forest,38,away,8,1,39,2,1,2,1,3,1,19,0,1,8,32,1,2,33:03,0,0,0,7-57,3.8,48,184,7.6,19-33,250,434,2-4,9-18,26,2,,,,26,0,1,3,0,2,,
224,401234627,Louisville,35,home,7,0,46,3,0,0,0,2,3,81,0,4,27:49,3,0,3,7-60,6.8,29,198,9.7,23-36,350,548,2-4,6-12,23,Virginia Tech,42,away,7,0,44,3,4,2,0,5,0,36,0,2,10,18,0,3,32:11,0,0,0,7-71,5.5,51,283,18.3,10-10,183,466,1-1,1-7,21,5,,,,,,,1,0,1,,
225,401234628,Virginia,44,home,7,0,30,5,0,1,2,3,3,12,0,1,34:34,1,0,1,5-38,4.1,51,210,9.5,12-22,208,418,4-4,3-11,28,North Carolina,41,away,5,0,23,3,0,1,0,1,4,44,0,2,11,0,0,1,25:26,0,2,2,6-69,2.8,33,93,15.8,23-28,443,536,1-1,6-10,24,8,,,,,,,-1,0,1,,
226,401234625,Charlotte,19,away,2,0,31,1,0,0,0,2,1,105,0,6,42:27,0,2,2,5-35,3.5,51,177,4.8,18-36,171,348,3-4,10-23,22,Duke,53,home,8,0,57,5,3,6,2,6,1,21,0,1,9,,,,17:33,1,0,1,6-35,8.1,34,274,7.5,10-17,127,401,0-1,3-7,16,1,0,0,1,2,0,1,36,0,2,,
227,401236017,Texas,41,away,12,1,56,5,0,4,3,1,3,165,1,5,29:42,0,0,0,13-142,3.0,40,118,4.8,18-35,169,287,2-2,2-15,17,Oklahoma State,34,home,8,0,48,5,5,5,0,0,4,,,,10,,,,30:18,1,3,4,8-79,2.6,49,127,10.0,27-40,400,527,0-1,3-12,32,9,41,0,1,1,0,1,20,0,3,,
228,401236015,West Virginia,37,home,3,1,22,1,0,9,0,1,2,20,0,1,34:14,0,1,1,5-50,4.2,44,184,8.9,22-34,301,485,1-2,9-18,23,Kansas State,10,away,9,0,53,2,5,2,1,0,1,135,0,7,4,,,,24:24,3,0,3,5-28,1.6,22,36,5.0,19-37,184,220,0-0,6-14,13,13,14,1,3,1,0,1,15,0,2,,
229,401236013,TCU,33,away,11,1,35,5,0,6,0,2,1,82,0,3,31:23,0,1,1,7-64,5.6,44,247,6.0,14-23,138,385,1-2,2-13,20,Baylor,23,home,7.5,0,42,2.5,3,4,1,1,2,169,0,7,5,,,,28:37,1,0,1,6-58,2.3,33,75,5.5,17-37,203,278,1-3,3-16,15,9,0,0,1,71,1,5,,,,,
230,401236016,Texas Tech,28,home,6,0,44,0,4,1,0,2,2,43,0,2,23:37,2,1,3,11-85,4.6,29,134,8.3,19-32,266,400,0-1,4-11,18,Oklahoma,62,away,9,0,36,2,4,4,1,6,2,,,,14,19,0,2,36:23,0,0,0,2-15,5.5,39,213,9.1,27-38,346,559,0-0,8-14,29,4,,,,17,0,2,11,0,1,,
231,401236014,Kansas,22,home,3,1,42,1,5,4,0,2,0,189,1,8,28:47,1,1,2,3-25,2.1,34,73,5.1,18-33,167,240,1-1,7-17,15,Iowa State,52,away,11,0,48,5,2,5,1,4,3,4,0,1,8,0,0,1,31:13,1,0,1,4-45,7.4,35,258,8.2,25-36,294,552,1-2,7-13,26,2,12,0,1,-3,0,1,29,0,2,,
232,401249004,San Diego State,38,away,4,0,24,1,2,3,1,3,2,,,,37:10,0,0,0,6-50,7.7,53,407,6.0,18-27,163,570,2-3,7-14,30,Utah State,7,home,5,0,42,1,2,4,0,0,1,65,0,3,1,,,,21:31,2,1,3,3-32,4.1,25,103,3.6,18-31,112,215,0-0,6-16,11,8,8,0,1,7,0,2,,,,,
233,401248999,Air Force,30,home,2,0,27,0,1,1,0,4,0,,,,37:31,0,0,0,6-43,6.3,66,415,9.9,4-7,69,484,3-3,4-12,28,Boise State,49,away,3,1,39,0,2,1,0,3,3,137,1,4,7,,,,22:29,0,0,0,3-40,6.2,29,179,14.0,17-20,280,459,0-0,2-4,23,6,,,,,,,1,0,1,,
234,401249000,Fresno State,38,home,7,0,56,3,1,4,1,2,3,45,0,3,35:50,0,0,0,5-50,2.0,43,84,9.7,25-36,348,432,2-2,10-18,24,Colorado State,17,away,9,0,46,4,0,1,0,1,1,155,0,7,5,,,,24:10,0,1,1,7-70,4.1,39,158,6.8,17-33,223,381,1-4,4-15,21,8,,,,8,0,1,32,0,2,,
235,401249001,Hawai'i,7,away,5,0,48,0,0,3,1,1,0,58,0,3,21:45,1,1,2,7-60,4.0,31,123,4.2,11-26,110,233,0-1,4-13,12,Wyoming,31,home,7,0,33,5,0,4,1,4,0,43,0,2,7,47,0,1,38:15,0,1,1,5-47,4.8,59,281,6.2,9-18,112,393,1-1,8-15,24,1,,,,28,0,2,13,0,3,,
236,401249003,San José State,38,away,7,0,44,3,4,3,0,0,5,49,0,2,31:34,0,0,0,9-65,3.5,28,98,9.8,35-49,481,579,1-2,8-17,23,New Mexico,21,home,2,0,47,1,1,3,0,1,2,78,0,5,3,,,,28:26,1,0,1,4-40,3.7,40,149,8.4,20-35,294,443,1-3,4-14,23,8,0,0,1,0,0,1,,,,,
237,401249002,Nevada,37,away,6,0,45,3,0,4,0,2,2,85,0,3,27:36,0,0,0,6-55,5.4,27,147,13.0,21-27,350,497,0-0,6-10,22,UNLV,19,home,7,0,35,3,0,1,0,0,2,107,0,5,7,,,,32:24,0,0,0,10-77,3.9,32,126,5.4,28-41,222,348,5-6,5-16,22,13,,,,13,0,3,,,,,
238,401247306,Penn State,25,home,5,0,41,2,0,2,0,0,3,16,0,1,22:48,1,0,1,5-31,1.6,27,44,9.5,17-29,275,319,0-1,3-9,20,Ohio State,38,away,7,0,25,5,1,2,0,1,4,,,,8,31,0,1,37:01,0,0,0,9-80,4.6,45,208,9.4,28-34,318,526,2-3,10-18,24,7,,,,,,,,,,,
239,401247305,Michigan,24,home,2,0,16,0,0,2,0,3,0,88,0,4,33:47,0,0,0,10-86,4.5,34,152,5.8,32-52,300,452,1-1,7-17,28,Michigan State,27,away,5,0,51,1,2,7,0,0,3,19,0,1,9,,,,26:13,0,0,0,5-65,3.3,38,126,10.1,17-32,323,449,1-1,5-14,20,6,,,,31,0,2,,,,,
240,401247302,Minnesota,44,away,1,0,40,1,0,3,1,5,1,72,0,4,33:12,0,0,0,3-21,5.2,50,262,12.6,10-15,189,451,1-1,5-11,24,Maryland,45,home,3,0,42,1,0,2,0,3,3,65,0,6,9,,,,25:36,1,1,2,10-97,9.1,31,281,11.3,26-35,394,675,1-1,3-8,28,8,21,0,1,,,,,,,,
241,401247300,Indiana,37,away,8,0,42,4,3,6,0,1,3,30,0,2,31:01,0,0,0,11-118,3.1,37,114,9.2,17-26,238,352,0-0,2-11,20,Rutgers,21,home,7,0,32,1,4,2,0,1,2,163,0,7,1,,,,25:38,3,0,3,8-61,3.7,33,123,3.9,21-34,134,257,0-3,3-14,20,13,2,0,3,-1,0,2,,,,,
242,401247303,Northwestern,21,away,6,0,32,1,1,3,0,3,0,18,0,1,32:33,1,2,3,6-45,2.6,58,150,7.2,11-18,130,280,2-2,10-19,18,Iowa,20,home,7,0,48,3,3,0,2,1,1,33,0,1,8,5,0,1,26:27,3,0,3,3-20,3.3,23,77,4.2,26-51,216,293,2-3,6-17,20,3,11,0,3,-8,0,1,8,0,2,,
243,401247301,Purdue,31,away,4,1,42,2,3,3,2,1,2,14,0,1,30:07,0,2,2,11-104,2.7,31,84,10.6,29-35,371,455,0-1,5-11,25,Illinois,24,home,8,0,35,4,0,2,2,1,2,74,0,3,6,,,,29:22,2,2,4,7-75,4.1,43,177,8.9,20-33,295,472,2-4,4-14,27,7,21,0,2,,,,16,0,1,,
244,401207166,Southern Mississippi,6,home,3,0,26,1,1,1,1,0,0,26,0,3,23:08,1,2,3,4-25,3.6,28,100,7.3,17-23,169,269,0-2,5-12,11,Rice,30,away,5,0,18,1,0,0,2,0,4,29,0,2,6,0,0,1,36:52,0,1,1,1-5,3.6,50,179,13.7,12-17,233,412,1-2,9-15,22,6,,,,13,0,1,4,0,2,,
245,401239887,Western Kentucky,10,away,1,0,29,0,3,7,0,0,1,42,0,3,33:04,0,1,1,10-96,4.6,34,156,3.4,19-31,106,262,1-3,6-13,17,BYU,41,home,3,0,28,2,2,3,1,2,3,,,,11,,,,26:56,1,0,1,3-35,5.2,32,166,6.6,21-37,244,410,2-2,7-13,25,4,28,0,1,3,0,1,4,0,1,,
246,401207162,UT San Antonio,3,away,14,0,32,2,2,2,0,0,0,22,0,1,27:54,0,0,0,6-77,2.8,37,104,3.6,14-35,126,230,1-3,5-18,16,Florida Atlantic,24,home,10,0,32,7,6,4,0,2,1,,,,6,,,,32:06,0,0,0,6-40,3.9,50,196,6.8,11-20,136,332,1-1,5-15,19,3,,,,17,0,2,28,0,3,,
247,401207163,UAB,34,away,8,0,39,0,3,3,0,4,0,108,0,4,32:44,2,1,3,12-105,6.6,51,338,6.4,11-23,147,485,2-2,2-13,20,Louisiana Tech,37,home,6,1,34,0,2,1,1,0,3,73,0,3,13,81,0,2,42:16,1,0,1,6-52,1.7,29,49,7.2,29-46,332,381,1-2,6-19,20,10,6,0,1,,,,21,0,2,,
248,401212517,Tulane,38,home,9,0,47,3,0,4,0,2,3,23,0,2,31:45,1,2,3,6-47,6.0,47,284,10.0,13-22,220,504,0-0,7-11,28,Temple,3,away,5,0,59,2,0,0,2,0,0,76,0,5,3,0,0,1,27:32,1,0,1,3-28,2.1,36,77,5.6,16-26,145,222,0-2,4-16,11,8,14,0,1,55,0,5,,,,,
249,401212543,Memphis,10,away,4,0,32,2,0,0,0,0,1,73,0,4,25:10,0,1,1,4-50,0.1,29,3,9.0,18-35,316,319,0-3,4-16,15,Cincinnati,49,home,10,0,35,6,1,4,1,4,3,19,0,1,7,,,,34:50,1,0,1,5-40,5.9,41,242,10.4,21-26,271,513,1-1,6-11,28,4,0,0,1,0,0,1,2,0,1,,
250,401212533,Tulsa,34,home,5,0,42,0,5,5,2,2,2,53,0,3,24:51,2,1,3,10-109,4.7,37,175,6.8,19-37,253,428,3-4,3-14,25,East Carolina,30,away,5,0,41,3,3,5,1,0,3,116,0,6,12,22,0,2,35:09,1,2,3,13-105,4.5,28,126,6.6,38-50,330,456,1-1,6-15,27,10,3,0,1,0,0,1,,,,,
251,401212538,Houston,21,home,7,1,51,6,2,4,1,1,1,79,0,3,32:41,2,0,2,7-60,4.5,37,165,6.4,22-42,269,434,1-1,6-16,26,UCF,44,away,5,0,47,3,6,8,0,3,2,44,0,2,14,41,0,2,27:19,0,1,1,8-70,6.9,51,353,9.9,19-33,328,681,0-0,8-15,32,1,,,,17,0,1,,,,,
252,401212489,SMU,51,home,12,0,48,4,1,2,1,4,3,73,0,4,25:33,0,1,1,6-56,6.9,37,255,10.7,23-28,300,555,1-1,7-11,25,Navy,37,away,3,0,56,1,0,1,1,3,2,21,0,1,7,,,,34:27,0,1,1,4-30,4.2,45,191,8.0,14-30,239,430,4-4,6-15,27,9,,,,2,0,1,,,,,
253,401215322,Texas State,34,home,1,0,45,0,2,0,3,4,1,171,0,8,26:54,3,0,3,4-26,5.1,40,204,5.4,15-33,178,382,3-4,2-13,26,Louisiana,44,away,6,0,50,3,6,2,0,4,2,56,0,3,8,29,0,3,33:06,1,3,4,11-122,5.6,50,282,9.8,22-34,332,614,0-1,5-11,31,4,0,0,1,23,0,3,9,0,2,,
254,401215320,Troy,38,away,3,1,46,1,0,9,1,2,2,20,0,1,33:10,0,0,0,6-41,1.9,36,68,9.3,33-45,419,487,1-2,9-17,27,Arkansas State,10,home,8,0,57,4,0,1,0,0,1,14,0,3,4,,,,26:50,0,1,1,5-51,4.0,27,108,5.5,28-49,271,379,0-1,3-14,21,8,,,,,,,1,0,1,,
255,401215319,Appalachian State,31,away,5,0,33,3,8,6,0,2,2,15,0,1,34:47,1,0,1,4-45,6.3,52,328,8.4,13-18,152,480,3-4,4-11,26,Louisiana Monroe,13,home,5,0,48,1,0,0,0,1,1,62,0,5,1,35,0,1,25:13,3,0,3,3-40,3.2,21,68,3.8,22-41,154,222,1-1,6-14,16,7,0,0,3,23,0,1,,,,,
256,401215321,Georgia Southern,24,home,11,0,40,5,3,4,1,3,0,25,0,1,31:40,1,0,1,7-72,5.2,48,250,10.6,5-9,95,345,0-1,3-12,15,South Alabama,17,away,3,0,36,0,1,0,0,0,2,20,0,2,5,5,0,1,28:20,0,1,1,3-40,1.9,33,64,7.4,20-27,200,264,0-1,4-13,16,6,,,,,,,2,0,1,,
257,401215318,Coastal Carolina,51,away,5,0,31,3,3,0,1,3,4,,,,34:17,0,1,1,1-6,5.3,47,250,9.7,21-29,280,530,2-2,7-11,30,Georgia State,0,home,5,0,46,0,0,5,1,0,0,74,0,5,0,,,,18:56,1,1,2,4-50,2.7,28,76,2.5,6-12,30,106,1-2,1-10,5,9,0,0,1,10,0,2,,,,,
258,401234632,Clemson,40,away,8,0,51,2,4,4,1,2,2,81,0,5,29:16,0,3,3,4-46,1.0,33,34,10.0,29-44,439,473,1-2,4-15,22,Notre Dame,47,home,10,0,52,2,4,5,3,3,1,,,,17,,,,30:22,0,1,1,7-51,5.1,41,209,7.9,22-39,310,519,0-1,10-19,22,16,,,,,,,5,0,1,,
259,401237125,Florida,44,away,3,0,25,2,7,3,0,1,4,,,,37:23,1,0,1,3-15,2.6,37,97,11.0,30-43,474,571,0-1,7-16,29,Georgia,28,home,4,1,44,1,4,5,0,1,2,119,0,4,4,37,1,1,22:37,3,0,3,3-35,5.7,29,165,3.9,9-29,112,277,1-3,2-13,12,14,39,0,3,0,0,1,9,0,1,,
260,401237124,Arkansas,24,home,6,0,28,2,2,4,0,0,3,26,0,1,27:01,0,0,0,2-20,4.4,45,198,8.6,18-25,215,413,0-0,9-17,21,Tennessee,13,away,9,0,41,4,5,1,0,1,0,,,,7,,,,32:59,2,0,2,3-30,3.7,50,185,5.1,11-21,107,292,0-1,5-15,19,6,0,0,2,4,0,1,1,0,1,,
261,401237127,Texas A&M,48,away,10,0,33,2,1,4,0,2,5,,,,38:21,0,0,0,2-25,5.9,45,264,9.9,17-27,266,530,1-2,12-16,26,South Carolina,3,home,1,0,50,0,2,4,0,0,0,33,0,2,3,,,,20:54,2,0,2,1-5,2.1,23,48,3.6,12-28,100,148,2-3,3-13,9,6,13,0,2,3,0,3,-6,0,1,,
262,401237126,Mississippi State,24,home,6,0,31,1,2,3,2,2,1,32,0,1,27:50,0,0,0,8-92,-2.0,11,-22,4.9,35-46,226,204,0-0,4-13,14,Vanderbilt,17,away,5,0,23,3,1,6,0,1,1,,,,5,,,,32:10,3,2,5,6-52,3.9,36,142,7.3,31-46,336,478,2-3,8-16,28,6,55,0,3,,,,23,0,2,,
263,401249889,Ball State,31,away,10,0,38,3,4,5,2,3,1,121,0,7,27:03,1,0,1,6-63,4.4,38,169,9.7,19-32,309,478,0-0,9-15,26,Miami (OH),38,home,8,0,40,6,1,6,1,2,3,21,0,1,8,18,0,1,32:57,0,1,1,4-35,3.2,42,134,9.0,21-32,288,422,1-1,5-13,26,7,,,,-1,0,2,,,,1,2
264,401249860,Central Michigan,30,home,2,0,46,5,2,1,2,3,1,48,0,3,33:58,0,0,0,4-58,4.0,46,186,5.9,23-41,243,429,2-5,7-18,24,Ohio,27,away,4,1,57,0,3,4,0,1,2,172,1,5,3,,,,25:25,0,2,2,12-78,3.1,36,110,11.0,13-22,243,353,0-1,4-11,16,6,,,,,,,3,0,1,,
265,401249856,Eastern Michigan,23,away,3,0,47,1,2,0,0,1,2,40,0,2,29:03,2,0,2,2-30,1.9,32,61,6.9,21-35,241,302,2-3,5-13,20,Kent State,27,home,10,0,45,4,0,5,0,2,2,41,0,2,3,0,0,2,30:57,1,0,1,9-78,4.6,46,212,7.6,21-29,219,431,2-2,4-12,28,3,43,0,1,,,,,,,,
266,401249857,Western Michigan,58,away,7,1,41,3,1,2,1,4,3,121,0,4,30:53,0,0,0,6-65,5.6,39,218,14.0,13-19,266,484,2-3,5-10,21,Akron,13,home,1,0,36,1,0,1,0,0,1,79,0,4,7,,,,25:40,1,1,2,4-34,3.9,31,122,3.9,19-32,126,248,1-2,4-13,15,10,38,1,1,5,0,2,,,,,
267,401249858,Bowling Green,3,away,6,0,32,0,1,4,1,0,0,46,0,2,21:07,2,1,3,5-40,4.3,32,139,4.3,8-30,128,267,0-2,3-14,15,Toledo,38,home,5,0,27,0,4,7,1,1,4,,,,6,19,0,2,38:53,0,1,1,12-71,6.0,52,310,6.7,20-32,214,524,1-3,11-20,26,3,,,,0,0,1,9,0,4,,
268,401249859,Buffalo,49,away,6,3,46,3,4,4,4,3,1,18,0,2,22:40,1,1,2,8-63,5.4,34,182,10.3,11-17,175,357,0-0,3-9,14,Northern Illinois,30,home,3,0,25,0,1,2,1,3,1,151,0,5,4,0,0,1,37:20,1,4,5,7-65,3.3,47,156,7.3,19-33,241,397,1-2,5-14,26,7,65,1,1,0,0,1,,,,,
269,401234634,Pittsburgh,41,away,14,1,45,7,5,3,0,4,0,19,0,1,30:56,0,0,0,7-85,4.0,37,148,7.8,21-27,210,358,0-0,7-15,16,Florida State,17,home,8,0,40,1,1,2,0,2,0,32,0,2,5,,,,28:54,3,0,3,9-72,4.2,35,146,3.5,23-41,144,290,1-3,7-18,17,11,53,1,3,33,0,4,,,,,
270,401234631,Syracuse,13,home,3,0,60,0,2,1,0,0,1,71,0,3,21:11,1,1,2,7-69,2.5,21,52,6.3,19-30,188,240,0-0,3-11,14,Boston College,16,away,7,0,39,4,0,3,1,0,1,,,,10,2,0,1,38:43,0,0,0,7-65,4.1,47,191,7.2,20-29,208,399,0-0,10-19,20,7,,,,24,0,1,15,0,3,,
271,401234630,Miami,44,away,6,0,28,2,3,4,0,0,5,124,0,6,33:00,0,0,0,11-101,4.6,41,189,10.3,32-42,431,620,1-1,7-16,30,NC State,41,home,5,1,41,3,2,5,0,1,3,105,1,2,11,,,,27:00,1,0,1,9-78,3.9,34,131,9.6,20-29,279,410,0-0,7-12,24,14,6,0,1,-4,0,2,,,,,
272,401234636,Liberty,38,away,0,0,35,0,2,2,1,2,3,37,0,3,37:28,0,2,2,8-50,5.0,50,249,7.2,19-29,209,458,3-3,6-13,28,Virginia Tech,35,home,9,0,47,3,2,3,2,1,3,12,0,1,9,,,,22:32,0,1,1,5-45,6.5,31,201,8.0,20-27,217,418,2-2,4-10,24,5,,,,-1,0,1,17,0,2,,
273,401234633,Duke,24,home,6,0,45,1,0,4,0,3,0,,,,29:04,1,1,2,7-63,4.4,42,185,7.1,18-32,226,411,2-4,6-15,26,North Carolina,56,away,10,0,43,5,5,4,1,5,3,5,0,1,8,43,0,1,30:56,1,0,1,6-80,7.2,47,338,8.4,19-28,235,573,4-4,6-12,30,6,0,0,1,20,0,2,15,0,2,,
274,401236020,Kansas State,18,home,8,0,42,3,4,2,0,1,1,24,0,1,31:51,1,1,2,6-50,5.2,44,227,6.5,10-22,143,370,0-0,8-18,15,Oklahoma State,20,away,5,1,45,0,3,1,1,1,0,6,0,2,8,13,0,1,28:09,0,0,0,6-65,3.7,40,148,4.7,14-23,108,256,0-0,4-15,14,6,,,,10,0,1,3,0,1,,
275,401236018,Iowa State,38,home,5,0,44,1,5,1,0,2,3,88,0,2,33:05,3,1,4,1-5,4.8,41,198,6.8,15-24,164,362,0-0,7-13,23,Baylor,31,away,6,1,43,0,1,3,1,0,3,98,0,5,7,86,1,3,26:55,2,0,2,7-65,2.6,27,71,8.9,22-33,295,366,1-1,4-11,17,8,0,0,2,12,0,2,2,0,1,,
276,401236019,Kansas,9,away,4,0,30,2,2,6,1,0,1,154,0,7,32:47,2,0,2,9-55,2.3,42,95,4.3,14-35,151,246,2-4,3-19,16,Oklahoma,62,home,11,0,40,9,6,2,0,6,2,,,,14,37,0,2,27:13,1,1,2,5-45,6.5,31,200,9.4,22-36,340,540,1-1,3-8,31,3,0,0,1,,,,6,0,2,,
277,401236022,West Virginia,13,away,5,0,31,1,0,7,0,1,0,,,,34:21,0,0,0,6-50,1.7,26,43,6.3,35-50,317,360,0-3,6-17,21,Texas,17,home,6,0,43,2,0,6,0,0,2,36,0,2,5,,,,25:39,0,0,0,4-45,5.0,36,179,5.9,15-31,184,363,0-1,8-17,17,7,,,,27,0,3,-2,0,3,,
278,401236021,TCU,34,home,6,0,35,2,4,7,0,4,0,38,0,2,34:32,1,0,1,7-75,5.5,49,270,3.2,11-23,73,343,1-2,7-17,14,Texas Tech,18,away,6,0,41,3,2,4,0,0,2,26,0,1,4,0,0,1,25:28,1,0,1,6-62,3.0,26,77,5.7,23-41,234,311,2-3,2-16,15,10,0,0,1,107,0,5,-12,0,2,,
279,401249009,Nevada,34,home,2,0,30,1,0,3,0,1,3,47,0,2,36:12,0,0,0,10-74,4.3,28,121,7.8,37-54,421,542,4-5,6-16,27,Utah State,9,away,10,0,46,4,0,1,0,0,1,75,0,3,1,,,,23:16,0,0,0,5-52,4.4,25,109,3.0,16-34,101,210,0-1,3-15,11,10,,,,2,0,2,1,0,1,,
280,401249005,BYU,51,away,4,0,28,3,0,4,1,5,2,17,0,1,26:47,0,0,0,4-33,5.6,38,214,13.3,21-27,359,573,2-3,2-8,25,Boise State,17,home,8,0,32,3,0,3,0,0,2,52,0,3,5,,,,33:13,1,1,2,4-48,2.3,27,61,6.6,23-38,249,310,1-1,7-18,14,7,6,0,1,30,0,5,,,,,
281,401249010,Wyoming,24,away,9,0,24,3,4,2,0,3,0,44,0,3,33:33,1,2,3,8-83,3.0,48,144,10.0,19-32,321,465,1-4,4-15,23,Colorado State,34,home,14,1,41,6,7,2,2,1,2,65,0,2,10,30,1,1,26:27,0,0,0,6-45,2.4,37,87,9.8,18-26,255,342,0-1,4-13,18,6,,,,9,0,3,11,0,2,,
282,401249007,Hawai'i,39,home,7,0,45,2,7,5,0,1,4,78,0,4,27:38,2,1,3,3-30,3.3,28,93,9.3,33-44,410,503,1-1,5-13,23,New Mexico,33,away,3,0,48,1,0,2,1,1,2,97,0,5,15,28,0,2,32:22,1,0,1,7-57,7.3,38,279,5.9,19-37,220,499,1-1,5-15,24,7,0,0,1,9,0,1,8,0,2,,
