,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickingPoints,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns
433,272930087,Notre Dame,0,home,1,0,13,0,4,0,0,10,4-17,0-1,165,157,17-33,3.5,48,30,1.6,3-35,3,2,1,25:02,USC,38,away,2,1,34,0,7,4,8,9,0,1,24,5-14,0-1,462,235,21-38,6.2,227,36,6.3,8-52,1,1,0,18:15,,,,,,,,,
434,272930026,California,21,away,2,0,,,,3,3,19,7-15,0-1,299,234,22-34,6.8,67,30,2.2,8-57,4,1,3,18:06,UCLA,30,home,1,0,1,0,4,2,12,111,1,3,22,7-15,1-1,373,196,19-28,6.8,183,45,4.1,8-71,2,2,0,17:26,,,,,,,,,
435,272930264,Oregon,55,away,0,6,,,,1,13,39,4-11,1-1,661,202,19-30,6.5,465,62,7.5,6-54,1,0,1,20:13,Washington,34,home,0,0,16,0,1,4,10,0,0,1,17,5-14,0-1,421,277,12-31,8.3,164,29,5.7,3-20,1,0,1,15:15,0,0,1,,,,,,
436,272930012,Arizona,20,home,1,1,2,0,7,1,8,19,5-15,0-2,369,260,28-41,5.8,130,32,4.1,7-65,3,2,1,17:11,Stanford,21,away,2,2,20,0,2,1,3,0,0,1,21,5-14,0-1,277,200,19-27,6.7,96,45,2.1,5-60,3,1,2,19:18,29,0,2,,,,,,
437,272930183,Buffalo,12,away,0,0,,,,0,12,21,5-16,3-3,359,286,32-48,6.0,73,27,2.7,8-53,1,1,0,18:46,Syracuse,20,home,1,1,-13,0,2,1,8,,,,26,5-10,0-0,444,271,15-28,9.5,179,42,4.3,7-62,2,0,2,17:59,2,0,2,,,,,,
438,272930221,Cincinnati,17,away,0,2,0,0,2,0,5,18,5-11,0-0,358,253,21-32,7.4,121,28,4.3,12-98,3,2,1,15:28,Pittsburgh,24,home,2,1,0,0,1,1,10,1,0,1,25,5-13,0-1,427,172,18-29,5.8,260,46,5.7,9-90,1,0,1,21:12,0,0,1,,,,,,
439,272910164,South Florida,27,away,3,2,0,0,3,1,9,20,2-14,0-1,362,307,17-35,7.1,115,38,3.0,10-99,1,0,1,17:17,Rutgers,30,home,0,0,4,0,5,3,12,0,0,1,18,6-17,2-2,400,236,13-32,7.2,170,42,4.0,5-40,3,3,0,18:51,,,,,,,,,
440,272930277,Mississippi State,13,away,0,2,22,0,3,0,1,12,8-19,1-2,214,192,18-35,4.8,45,33,1.4,7-45,3,3,0,19:30,West Virginia,38,home,3,2,78,0,5,3,8,,,,15,6-16,0-1,346,84,12-20,4.2,262,42,6.2,9-82,1,0,1,17:10,0,0,1,,,,,,
441,272930158,Texas A&M,36,away,4,4,14,0,2,1,,28,7-15,2-2,459,117,13-22,4.5,359,66,5.4,5-38,0,0,0,22:15,Nebraska,14,home,0,1,10,0,3,1,2,,,,24,6-13,1-3,405,283,26-44,6.3,130,26,5.0,4-30,4,4,0,16:15,,,,,,,,,
442,272930038,Kansas,19,away,1,1,0,0,3,1,7,17,7-16,0-1,333,159,20-29,5.3,180,33,5.5,3-21,2,2,0,17:34,Colorado,14,home,2,0,3,0,4,2,2,,,,19,5-17,1-3,353,311,27-45,6.4,66,33,2.0,4-35,3,1,2,18:32,9,0,2,,,,,,
443,272930197,Oklahoma State,41,home,3,1,1,0,4,3,11,28,10-18,1-2,510,181,11-26,7.0,329,59,5.6,6-60,1,0,1,20:12,Kansas State,39,away,0,2,59,0,4,3,7,0,0,1,30,7-13,0-0,529,409,36-51,7.9,125,23,5.4,5-37,3,3,0,23:50,,,,,,,,,
444,272930142,Texas Tech,10,away,1,0,,,,1,4,23,7-18,3-7,388,425,44-69,5.8,-9,15,-0.6,5-43,4,0,4,19:01,Missouri,41,home,0,3,0,0,1,1,11,61,1,4,23,5-11,1-1,422,232,14-20,10.5,212,50,4.2,3-33,2,1,1,25:34,0,0,1,,,,,,
445,272930066,Oklahoma,17,away,0,2,5,0,3,0,5,21,9-16,1-2,316,210,16-28,6.5,133,45,3.0,3-35,3,2,1,17:27,Iowa State,7,home,2,1,,,,0,1,26,0,1,15,4-15,2-4,269,180,19-32,5.4,95,34,2.8,5-45,1,0,1,19:00,0,0,1,,,,,,
446,272930239,Baylor,10,home,1,0,0,0,1,1,4,19,6-17,1-3,292,292,32-56,5.1,8,18,0.4,2-9,4,0,4,16:20,Texas,31,away,0,2,1,0,3,1,7,91,1,4,27,7-15,1-3,470,310,25-36,8.1,177,46,3.8,7-70,3,1,2,20:20,17,0,2,,,,,,
447,272912628,TCU,20,home,0,1,126,1,9,0,8,20,4-16,1-2,285,208,21-46,4.2,94,27,3.5,6-50,4,0,4,14:12,Utah,27,away,0,1,14,0,4,1,9,58,1,4,15,6-18,0-0,227,143,13-20,6.0,107,50,2.1,10-98,1,0,1,22:38,0,0,1,,,,,,
448,272930252,Eastern Washington,7,away,0,0,,,,1,1,14,4-15,1-2,266,212,21-35,6.4,42,29,1.4,6-47,3,0,3,16:51,BYU,42,home,0,4,47,0,5,1,6,77,1,3,23,5-16,3-3,377,156,15-30,5.2,221,47,4.7,7-55,1,0,1,19:23,0,0,1,125,0,7,,,
449,272932439,UNLV,23,home,1,1,,,,2,5,26,7-14,0-0,559,349,25-38,8.9,222,38,5.8,6-30,5,2,3,18:26,Colorado State,48,away,2,3,0,0,1,1,12,147,2,3,21,3-12,1-3,497,228,13-19,11.5,279,49,5.7,4-55,1,1,0,17:50,,,,,,,,,
450,272932005,Air Force,20,home,2,0,7,0,1,2,2,18,4-14,2-2,330,86,7-11,6.7,256,57,4.5,7-57,1,1,0,19:16,Wyoming,12,away,1,0,15,0,1,1,6,,,,23,10-18,0-0,404,275,20-31,8.4,144,44,3.3,6-45,5,2,3,17:11,0,0,3,,,,,,
451,272930021,New Mexico,20,away,2,1,29,0,4,1,8,19,4-16,1-2,365,240,18-35,6.8,126,38,3.3,7-55,2,0,2,16:49,San Diego State,17,home,0,2,0,0,5,0,5,45,0,2,14,7-18,0-0,299,133,18-26,5.1,166,43,3.9,7-47,2,2,0,19:51,,,,,,,,,
452,272932393,Arkansas State,7,away,0,0,,,,1,1,8,3-13,1-3,138,173,9-19,6.1,22,33,0.7,4-50,4,1,3,15:05,Middle Tennessee,24,home,1,0,0,0,3,2,6,16,0,3,22,6-17,3-3,384,189,11-24,7.5,205,49,4.2,6-50,1,0,1,21:35,7,0,1,,,,,,
453,272932653,Troy,45,home,2,0,119,1,10,5,9,21,9-16,1-1,493,363,28-43,8.3,137,35,3.9,7-70,7,3,4,16:06,North Texas,7,away,3,0,25,0,2,1,1,0,0,3,13,3-18,0-4,205,216,23-41,4.4,26,35,0.7,5-40,3,2,1,20:34,4,0,1,,,,,,
454,272920041,Louisville,17,away,2,0,-4,0,1,1,5,20,11-18,1-2,321,234,29-43,5.3,93,31,3.0,5-45,3,0,3,21:11,Connecticut,21,home,0,1,74,1,2,1,3,0,0,3,16,4-10,0-1,305,130,9-18,7.2,175,39,4.5,6-47,2,2,0,15:29,,,,,,,,,
455,272930120,Virginia,18,away,0,2,16,0,4,0,4,25,5-14,1-2,439,267,23-36,6.9,191,39,4.9,7-64,0,0,0,18:46,Maryland,17,home,0,2,13,0,1,0,5,,,,16,6-13,0-0,235,123,13-19,5.5,130,38,3.4,7-58,0,0,0,17:54,,,,,,,,,
456,272932116,Tulsa,23,away,1,0,0,0,3,3,5,25,7-17,1-3,379,352,35-61,5.2,59,25,2.4,7-61,4,0,4,16:11,UCF,44,home,0,4,30,0,4,1,14,69,0,4,24,5-14,1-1,453,230,21-29,7.7,229,48,4.8,7-70,1,1,0,20:02,,,,,,,,,
457,272930242,Rice,35,home,0,1,7,0,1,4,5,22,5-11,2-2,418,316,29-45,7.0,105,20,5.3,4-25,2,0,2,13:08,Memphis,38,away,0,1,,,,3,12,4,0,2,30,9-18,3-3,571,333,25-38,8.5,247,51,4.8,3-35,1,0,1,23:32,-1,0,1,,,,,,
458,272940276,Marshall,24,home,0,1,9,0,5,2,6,20,3-13,1-2,408,325,20-38,8.1,99,31,3.2,4-24,4,1,3,16:16,Southern Mississippi,33,away,1,3,11,0,2,1,9,36,0,3,21,6-15,0-0,470,319,23-30,10.3,160,41,3.9,5-52,0,0,0,20:24,,,,,,,,,
459,272930151,NC State,34,away,1,0,46,1,6,3,10,21,7-17,0-2,384,342,29-44,7.6,49,28,1.8,7-54,2,1,1,17:34,East Carolina,20,home,1,1,12,0,5,1,8,17,0,1,21,6-19,2-4,326,278,28-53,4.8,72,34,2.1,4-49,2,1,1,19:06,0,0,1,,,,,,
460,272930005,Houston,49,away,0,5,36,0,2,2,7,33,10-17,1-2,540,214,21-34,6.0,335,59,5.7,6-49,1,1,0,24:01,UAB,10,home,1,0,33,0,1,1,4,,,,12,2-11,0-0,224,214,12-34,5.8,26,18,1.4,1-5,4,0,4,12:31,75,0,4,,,,,,
461,272932567,Tulane,41,away,2,4,-4,0,3,1,11,21,9-17,2-2,521,175,13-24,6.7,361,50,7.2,6-36,1,1,0,19:19,SMU,34,home,1,1,31,0,1,3,10,,,,24,2-10,2-2,438,380,28-37,9.6,84,32,2.6,7-78,3,2,1,17:21,3,0,1,,,,,,
462,272930166,New Mexico State,45,home,1,2,0,0,1,3,9,26,8-15,1-2,492,410,36-49,8.2,88,24,3.7,5-54,0,0,0,18:00,Idaho,31,away,0,2,,,,2,7,,,,25,4-15,2-5,446,215,19-35,6.1,234,43,5.4,5-36,3,1,2,17:35,164,1,2,,,,,,
463,272930282,Indiana State,7,home,,0,14,0,1,1,1,15,4-11,0-2,279,126,9-20,7.1,137,40,3.4,2-20,5,2,3,16:46,Western Kentucky,56,away,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,0,7,,,
464,272932348,Boise State,45,away,1,1,24,0,5,5,9,18,6-14,1-1,465,328,21-35,9.4,137,35,3.9,8-85,2,0,2,17:23,Louisiana Tech,31,home,0,3,6,0,6,1,7,0,0,2,26,4-15,1-3,467,295,24-42,6.1,212,43,4.9,6-32,4,1,3,19:15,53,0,3,,,,,,
465,272930096,Kentucky,37,home,0,0,14,0,2,5,1,29,12-21,4-5,0,376,35-50,8.3,97,35,2.8,5-25,0,0,0,32:19,Florida,45,away,0,2,,,,4,1,,,,21,7-11,0-0,0,250,18-26,9.8,171,37,4.6,4-25,0,0,0,27:41,,,,169,0,7,111,0,3
466,272930333,Alabama,41,home,0,1,,,,3,3,27,8-18,1-1,0,362,32-46,7.9,147,38,3.9,8-66,0,0,0,37:38,Tennessee,17,away,0,1,,,,1,1,,,,19,6-12,0-1,0,258,23-38,6.8,103,19,5.4,11-81,2,0,2,22:22,29,0,2,88,0,3,164,0,8
467,272932579,Vanderbilt,17,away,1,0,57,0,7,2,5,12,5-17,0-0,269,127,8-16,7.7,146,47,3.1,2-10,2,1,1,20:04,South Carolina,6,home,1,0,59,0,5,0,6,0,0,1,14,1-12,0-2,282,306,23-43,6.0,26,22,1.2,6-30,4,1,3,16:36,16,0,3,,,,,,
468,272930145,Arkansas,44,away,0,2,26,0,3,4,8,23,10-15,0-1,437,150,12-18,8.0,293,54,5.4,5-55,1,0,1,18:22,Ole Miss,8,home,0,0,-2,0,2,1,0,35,0,1,20,5-14,1-3,279,226,14-34,5.4,97,35,2.8,6-30,4,0,4,18:18,71,0,4,,,,,,
469,272930328,Utah State,28,home,2,3,87,1,3,0,4,12,7-14,0-0,212,134,11-19,5.6,106,34,3.1,3-35,2,1,1,13:29,Nevada,31,away,1,2,2,0,5,2,7,4,0,1,27,7-14,1-2,472,178,15-23,7.4,302,57,5.3,4-23,2,2,0,22:02,,,,,,,,,
470,272930099,LSU,30,home,0,0,35,0,5,3,12,23,7-15,0-0,488,337,22-35,9.1,169,33,5.1,5-35,2,1,1,16:17,Auburn,24,away,1,1,,,,2,6,8,0,1,16,6-14,0-0,296,208,18-28,7.1,97,35,2.8,3-20,0,0,0,19:13,,,,,,,,,
471,272932649,Toledo,43,home,3,4,,,,1,13,25,8-18,1-2,473,204,19-39,5.2,269,49,5.5,6-60,2,2,0,21:10,Ohio,40,away,2,3,4,0,3,2,6,,,,25,5-11,0-0,560,289,16-30,9.6,271,37,7.3,6-45,7,3,4,22:07,28,0,4,,,,,,
472,272932309,Bowling Green,31,away,2,2,0,0,3,2,7,18,5-15,2-2,381,207,14-25,7.4,197,37,5.3,8-58,0,0,0,17:21,Kent State,20,home,0,1,14,0,4,1,8,,,,19,4-13,0-3,382,153,8-13,9.8,254,56,4.5,10-89,2,2,0,18:34,,,,,,,,,
473,272932711,Ball State,27,away,0,1,29,0,4,2,1,19,4-16,0-0,0,349,25-48,7.5,72,24,3.0,9-74,0,0,0,28:25,Western Michigan,23,home,0,1,28,0,5,1,0,,,,21,7-19,2-2,0,220,21-38,6.2,196,44,4.5,6-51,3,0,3,31:35,23,0,3,106,0,6,84,0,3
474,272930228,Clemson,70,home,2,4,7,0,3,6,10,35,12-16,1-2,656,322,23-27,11.7,341,61,5.6,3-15,1,0,1,21:03,Central Michigan,14,away,0,0,,,,2,2,0,0,1,15,5-13,0-1,292,216,21-37,5.8,76,24,3.2,4-41,4,2,2,17:08,0,0,2,,,,,,
475,272930052,Miami,37,away,4,2,10,0,3,2,7,17,3-14,2-3,326,187,11-22,7.9,153,45,3.4,8-60,4,1,3,16:01,Florida State,29,home,1,1,1,0,3,0,17,96,1,3,19,5-16,0-1,366,220,14-33,6.3,158,47,3.4,7-62,6,4,2,19:37,56,0,2,,,,,,
476,272930059,Army,10,away,2,0,1,0,3,1,4,13,3-13,0-1,266,152,12-28,5.3,118,33,3.6,6-53,3,0,3,15:37,Georgia Tech,34,home,0,4,46,0,6,0,10,-4,0,3,29,7-13,0-0,510,234,14-25,8.7,292,51,5.7,12-110,2,2,0,21:03,,,,,,,,,
477,272930278,Fresno State,30,home,0,3,13,0,2,0,12,22,5-13,0-1,383,139,16-26,5.1,251,43,5.8,4-35,1,1,0,18:55,San José State,0,away,1,0,,,,0,0,,,,18,4-16,1-7,394,270,22-44,5.8,140,30,4.7,12-90,1,0,1,17:36,17,0,1,,,,,,
478,272930309,Florida Atlantic,39,away,1,1,,,,4,7,25,9-19,2-4,434,327,26-45,6.8,126,42,3.0,8-75,0,0,0,20:10,Louisiana,32,home,0,3,1,0,2,0,8,,,,21,10-18,1-2,438,122,14-24,5.0,317,53,6.0,9-75,3,1,2,16:30,4,0,2,,,,,,
479,272932433,Florida International,14,away,1,1,27,0,1,1,2,15,5-20,4-6,323,231,15-36,5.5,125,38,3.3,5-40,1,0,1,19:05,Louisiana Monroe,28,home,0,2,27,0,5,2,4,9,0,1,21,3-10,0-1,430,293,17-24,11.3,160,40,4.0,5-35,1,1,0,17:35,,,,,,,,,
480,273002426,Delaware,59,away,2,4,,,,4,11,29,7-13,3-3,581,420,30-41,10.6,147,33,4.5,7-61,0,0,0,17:14,Navy,52,home,0,7,11,0,1,0,10,,,,26,9-14,3-4,506,164,10-15,10.9,342,65,5.3,7-30,2,2,0,19:26,,,,176,0,8,,,
481,273002294,Iowa,34,home,1,3,11,0,2,1,10,13,2-13,0-0,283,64,5-15,3.5,230,44,5.2,5-34,0,0,0,10:59,Michigan State,27,away,0,3,14,0,4,0,9,,,,23,8-21,1-2,468,335,25-44,7.0,160,52,3.1,7-76,1,1,0,14:40,,,,,,,,,
482,273000356,Ball State,17,away,1,0,0,0,2,1,5,19,9-18,0-0,337,183,16-33,5.1,170,38,4.5,6-52,1,0,1,17:39,Illinois,28,home,0,2,15,0,3,,4,0,0,1,22,6-13,0-0,469,150,7-15,9.7,324,52,6.2,3-39,3,1,2,19:01,48,1,2,,,,,,
483,273000275,Indiana,3,away,1,0,17,0,4,0,3,13,4-14,0-1,258,132,17-33,3.4,145,31,4.7,5-50,5,3,2,14:58,Wisconsin,33,home,3,4,22,0,4,0,9,0,0,2,23,5-14,1-1,423,156,12-21,6.9,279,55,5.1,6-50,2,1,1,21:23,36,0,1,,,,,,
484,273000130,Minnesota,10,away,2,0,0,0,1,0,4,16,2-13,0-1,231,114,14-30,3.3,132,36,3.7,4-37,1,1,0,17:49,Michigan,34,home,1,3,57,0,9,1,10,,,,22,6-14,2-2,561,270,12-21,12.1,307,49,6.3,5-39,2,2,0,18:51,,,,,,,,,
485,273000213,Penn State,17,home,0,1,,,,0,5,14,5-10,0-0,263,133,16-26,4.8,139,23,6.0,2-9,2,1,1,13:34,Ohio State,37,away,1,0,0,0,1,3,13,24,1,1,24,12-16,1-1,453,259,19-26,9.7,200,48,4.2,4-36,1,0,1,23:05,2,0,1,,,,,,
486,273002509,Northwestern,17,away,0,1,23,0,6,1,5,19,8-15,0-0,297,245,20-39,5.3,89,29,3.1,2-19,4,1,3,15:19,Purdue,35,home,1,3,11,0,3,2,5,26,0,3,19,8-18,2-2,402,187,24-38,4.8,220,38,5.8,7-65,0,0,0,21:21,,,,,,,,,
487,273002483,Oregon,24,home,1,3,20,0,4,0,6,22,9-16,0-1,339,160,16-25,6.3,182,47,3.9,1-5,2,2,0,17:41,USC,17,away,2,0,0,0,1,2,5,,,,18,8-18,2-3,378,283,26-42,6.6,101,33,3.1,6-80,3,1,2,18:59,61,0,2,,,,,,
488,273000265,Washington State,27,home,1,2,26,0,4,1,9,31,8-18,0-2,545,271,28-47,5.8,274,51,5.4,9-84,1,0,1,23:20,UCLA,7,away,0,1,-2,0,1,0,1,0,0,1,14,5-16,0-1,267,186,17-36,4.6,100,29,3.4,7-77,1,1,0,13:20,,,,,,,,,
489,273000264,Arizona,48,away,3,1,0,0,2,5,10,22,7-15,1-3,535,529,38-51,10.0,25,24,1.0,4-20,2,1,1,17:28,Washington,41,home,1,3,0,0,2,2,5,7,0,1,25,10-14,0-0,572,339,17-30,11.2,236,46,5.1,5-40,5,3,2,18:00,60,0,2,,,,,,
490,273000009,California,20,away,2,0,-1,0,3,1,8,18,3-11,0-0,359,275,18-36,7.6,84,25,3.4,11-78,2,0,2,13:04,Arizona State,31,home,0,3,28,0,2,1,7,16,0,2,25,9-19,2-2,363,246,17-29,7.6,144,53,2.7,8-60,2,2,0,22:28,,,,,,,,,
491,273000204,Oregon State,23,home,2,1,16,0,5,1,11,15,4-15,0-0,315,185,14-21,6.8,173,44,3.9,7-56,0,0,0,22:01,Stanford,6,away,0,0,22,0,7,0,6,,,,12,1-13,0-0,181,237,16-32,5.9,-8,25,-0.3,3-22,4,2,2,14:28,37,0,2,,,,,,
492,273000097,Louisville,24,home,1,1,15,0,5,2,6,23,3-11,0-0,356,264,21-30,7.9,120,39,3.1,8-61,1,0,1,20:34,Pittsburgh,17,away,0,1,34,0,4,1,5,0,0,1,15,3-13,1-1,270,195,11-21,7.8,107,35,3.1,6-49,1,1,0,16:06,,,,,,,,,
493,273000164,West Virginia,31,away,2,4,36,0,2,0,7,15,11-18,0-0,398,149,10-16,9.0,254,47,5.4,8-70,0,0,0,19:04,Rutgers,3,home,0,0,16,0,4,0,3,,,,20,9-17,0-1,314,131,15-31,4.2,183,40,4.6,4-30,4,2,2,17:04,42,0,2,,,,,,
494,273000251,Texas,28,home,2,3,6,0,7,0,10,25,7-16,0-0,545,184,12-29,6.2,364,48,7.6,3-25,1,0,1,18:12,Nebraska,25,away,0,0,0,0,1,3,5,0,0,1,20,6-17,2-2,447,333,25-38,8.3,132,38,3.5,9-59,2,2,0,18:28,,,,,,,,,
495,273002641,Texas Tech,26,home,0,0,2,0,2,3,8,29,3-9,3-3,470,443,46-63,6.8,39,12,3.3,5-31,4,0,4,15:55,Colorado,31,away,0,1,4,0,1,2,7,72,1,4,19,7-16,2-2,349,132,16-27,4.9,217,44,4.9,3-30,0,0,0,20:45,,,,,,,,,
496,273002306,Baylor,13,away,1,0,4,0,4,2,1,15,2-12,0-1,318,351,20-35,8.7,13,26,0.5,9-70,10,7,3,15:39,Kansas State,51,home,7,2,170,1,5,3,15,22,0,3,23,5-17,1-2,463,259,23-36,7.1,208,46,4.5,8-80,2,1,1,21:01,32,0,1,,,,,,
497,273000142,Iowa State,28,away,0,2,0,0,3,1,4,25,11-20,2-3,389,268,33-48,4.9,152,39,3.9,8-77,2,2,0,23:03,Missouri,42,home,2,3,3,0,4,1,10,,,,23,6-11,0-0,366,250,28-37,6.8,116,28,4.1,1-7,1,0,1,13:15,25,1,1,,,,,,
498,273000245,Texas A&M,11,home,0,0,-1,0,2,1,,16,5-17,2-4,318,257,24-45,5.4,74,27,2.7,7-54,1,1,0,17:03,Kansas,19,away,1,2,0,0,4,0,7,,,,24,6-16,0-0,407,201,21-33,5.5,227,46,4.9,7-40,0,0,0,19:37,,,,,,,,,
499,273000036,Colorado State,3,home,1,0,3,0,2,0,3,16,2-13,0-2,271,198,16-28,5.0,131,34,3.9,6-54,1,0,1,16:39,Utah,27,away,0,1,45,0,5,2,9,0,0,1,24,6-12,0-0,452,130,14-22,5.9,322,49,6.6,3-34,2,1,1,19:29,0,0,1,,,,,,
500,273002751,UNLV,24,away,0,1,10,0,1,1,6,23,6-17,0-2,266,277,21-39,5.7,43,41,1.0,14-113,2,0,2,19:45,Wyoming,29,home,0,1,9,0,7,2,9,0,0,2,20,10-21,1-2,364,171,13-33,4.7,208,46,4.5,11-120,2,0,2,16:55,37,1,2,,,,,,
501,272980167,Air Force,31,away,2,4,0,0,3,0,7,18,7-16,2-2,322,110,11-18,6.1,212,49,4.3,2-20,5,5,0,15:33,New Mexico,34,home,5,2,36,0,4,1,14,,,,18,4-18,3-3,325,172,16-28,6.0,156,48,3.3,8-44,3,2,1,21:01,7,0,1,,,,,,
502,273000249,North Texas,28,home,0,2,19,0,5,2,4,21,5-12,1-1,383,307,25-45,6.6,87,22,4.0,13-110,5,1,4,13:36,Middle Tennessee,48,away,1,3,15,0,3,3,8,46,0,4,21,5-16,1-2,335,204,22-38,5.3,132,42,3.1,9-86,0,0,0,22:17,,,,,,,,,
503,273000041,South Florida,15,away,0,1,35,0,5,0,7,18,4-16,1-2,440,194,16-30,6.3,251,44,5.7,10-79,2,0,2,16:42,Connecticut,22,home,0,0,0,0,1,1,10,23,1,2,20,7-16,0-0,353,221,13-26,7.5,159,46,3.5,6-39,1,0,1,19:58,6,0,1,,,,,,
504,273000120,Clemson,30,away,1,1,12,0,4,2,12,27,8-15,1-1,428,188,20-26,6.9,249,56,4.4,7-55,1,1,0,22:29,Maryland,17,home,1,2,0,0,1,0,5,,,,18,5-14,2-3,314,234,19-31,7.0,97,32,3.0,5-32,2,1,1,14:11,17,0,1,,,,,,
505,273012572,Southern Mississippi,17,home,0,2,2,0,2,0,5,21,8-12,0-0,303,149,20-29,5.0,159,31,5.1,5-50,4,1,3,13:53,UCF,34,away,1,2,0,0,1,2,10,5,0,3,21,10-16,1-1,381,174,12-16,10.1,219,53,4.1,7-48,0,0,0,22:21,,,,,,,,,
506,273002655,Tulane,27,home,1,2,0,0,1,1,9,25,9-15,1-1,455,108,8-16,6.6,350,58,6.0,2-15,2,1,1,20:36,Memphis,28,away,1,1,8,0,1,3,4,5,0,1,17,9-15,1-2,438,379,27-40,9.5,59,25,2.4,5-35,2,1,1,15:56,3,0,1,,,,,,
507,273000151,UAB,6,away,0,0,,,,0,6,19,3-16,1-2,296,135,17-37,3.5,168,35,4.8,6-66,2,0,2,18:15,East Carolina,41,home,0,3,96,0,5,2,11,7,0,2,22,3-11,0-0,471,255,20-31,8.2,216,35,6.2,11-95,0,0,0,18:25,,,,,,,,,
508,273000202,SMU,23,away,3,0,0,0,1,2,11,20,8-19,0-3,350,212,17-35,5.5,158,47,3.4,9-85,1,0,1,21:13,Tulsa,29,home,0,1,,,,3,3,0,0,1,28,10-15,0-0,438,357,27-45,7.5,102,33,3.1,4-28,5,3,2,14:32,8,0,2,,,,,,
509,273002638,UTEP,31,home,0,0,81,0,4,4,7,17,5-13,0-2,369,176,11-26,6.8,193,37,5.2,4-25,1,1,0,14:10,Houston,34,away,1,3,9,0,3,1,10,,,,28,11-19,0-1,520,241,23-36,5.9,306,56,5.5,5-65,0,0,0,20:15,,,,,,,,,
510,273002440,Nevada,37,home,0,3,56,0,6,1,7,26,3-12,4-4,362,221,15-26,7.8,159,45,3.5,8-66,1,1,0,19:45,Idaho,21,away,1,1,0,0,1,2,3,,,,17,8-16,0-0,212,171,12-24,6.5,56,35,1.6,8-72,1,0,1,16:21,11,1,1,,,,,,
511,273000098,North Carolina Central,14,away,,1,,,,1,2,20,6-11,2-3,333,171,16-27,6.3,162,37,4.4,9-69,3,0,3,18:32,Western Kentucky,50,home,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,0,9,,,
512,273000328,Utah State,21,home,0,1,13,0,2,2,3,17,5-14,2-2,326,220,17-26,8.5,106,35,3.0,5-37,1,0,1,16:22,Louisiana Tech,31,away,0,4,20,0,2,0,10,0,0,1,30,5-12,0-1,518,240,23-29,7.9,288,53,5.4,8-81,1,0,1,19:55,0,0,1,,,,,,
513,272990278,Fresno State,21,home,0,1,95,1,4,1,3,15,1-13,1-3,352,283,21-39,6.7,89,26,3.4,4-34,1,0,1,16:03,Boise State,34,away,0,4,19,0,4,0,10,4,0,1,21,10-18,0-0,440,162,18-29,5.4,282,43,6.6,8-79,0,0,0,20:07,,,,,,,,,
514,273000061,Florida,30,home,0,2,3,0,1,1,6,19,4-10,1-2,343,276,14-22,10.7,107,35,3.1,7-68,2,2,0,16:54,Georgia,42,away,2,3,8,0,2,3,6,,,,19,10-13,0-0,413,227,11-18,12.1,196,44,4.5,7-99,1,0,1,19:46,25,1,1,,,,,,
515,273002633,South Carolina,24,away,0,2,1,0,6,1,6,31,7-16,0-1,501,343,34-50,6.6,171,39,4.4,8-67,4,2,2,21:59,Tennessee,27,home,2,2,6,0,3,1,9,13,0,2,16,5-17,0-1,317,225,26-45,4.8,101,28,3.6,5-55,1,0,1,14:16,0,0,1,,,,,,
516,273000096,Mississippi State,31,away,3,2,14,0,2,2,7,22,7-15,0-0,352,152,17-28,5.4,200,51,3.9,2-20,1,1,0,20:49,Kentucky,14,home,1,0,36,0,3,2,2,,,,19,6-15,1-5,319,243,24-42,5.5,89,27,3.3,4-21,6,3,3,15:19,12,0,3,,,,,,
517,273000238,Miami (OH),13,away,3,0,6,0,1,1,7,16,5-15,0-1,238,248,18-37,5.7,26,27,1.0,3-41,0,0,0,17:00,Vanderbilt,24,home,0,3,19,0,3,0,6,,,,24,8-12,0-0,411,121,11-19,6.4,290,54,5.4,4-38,4,3,1,19:37,0,0,1,,,,,,
