,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_passingTDs,team1_kickingPoints,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickingPoints,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns
340,262800005,UAB,35,home,1,4,1,5,22,7-13,1-1,413,138,12-20,6.7,279,50,5.6,5-45,2,0,2,19:37,Memphis,29,away,0,0,0,0,2,3,11,18,6-12,0-1,380,303,22-30,10.1,77,27,2.9,4-40,2,1,1,16:01,,,,71,0,2,,,,0,0,1,,,
341,262760202,Tulsa,20,home,0,3,0,2,21,4-9,0-1,453,203,16-25,8.0,252,38,6.6,12-109,2,2,0,19:36,Southern Mississippi,6,away,2,0,2,0,2,0,6,19,5-16,1-2,243,131,14-39,3.2,120,31,3.9,1-10,1,0,1,16:03,34,0,5,,,,,,,3,0,1,,,
342,262800151,Virginia,21,away,0,1,2,3,16,4-14,1-1,298,158,16-32,4.5,153,27,5.7,4-50,0,0,0,13:06,East Carolina,31,home,0,4,27,0,5,0,7,25,5-14,2-2,432,237,17-30,7.5,208,48,4.3,2-20,0,0,0,23:34,10,0,2,,,,,,,,,,,,
343,262800248,Louisiana,31,away,1,2,1,11,23,8-16,3-3,415,150,15-29,5.0,269,44,6.1,5-42,1,0,1,22:08,Houston,28,home,0,2,2,0,1,2,4,19,4-9,0-1,405,404,24-32,11.5,38,22,1.7,6-59,1,1,0,14:32,0,0,1,9,0,1,,,,,,,,,
344,262802638,UTEP,24,home,1,0,2,6,21,8-18,0-0,387,311,26-37,8.1,89,39,2.3,6-55,2,1,1,23:22,SMU,21,away,1,0,5,0,3,,3,7,0-11,2-3,190,143,10-20,6.6,58,23,2.5,7-43,4,1,3,13:18,0,0,1,0,0,1,,,,4,0,3,,,
345,262802655,Rice,24,away,2,1,2,6,26,6-16,1-3,400,294,25-47,5.8,129,39,3.3,7-59,1,0,1,21:13,Tulane,38,home,0,1,-2,0,4,4,8,24,8-14,0-0,487,375,21-40,8.6,143,28,5.1,9-68,3,2,1,15:27,27,0,4,0,0,1,,,,0,0,1,,,
346,262800218,Kent State,28,away,2,3,1,4,26,5-14,2-3,415,242,15-28,7.4,208,49,4.2,11-75,2,1,1,23:22,Temple,17,home,1,1,0,0,1,1,5,11,4-13,0-1,194,181,14-26,5.5,50,25,2.0,10-64,2,2,0,13:18,45,0,4,0,0,1,,,,,,,,,
347,262800070,New Mexico State,20,away,0,0,3,2,14,4-13,1-4,338,323,24-41,7.5,31,17,1.8,9-83,2,0,2,17:16,Idaho,28,home,0,2,-6,0,1,2,4,23,1-9,0-1,449,314,19-27,11.0,151,42,3.6,6-76,1,0,1,17:55,49,0,1,22,0,2,,,,73,0,1,,,
348,262800068,Boise State,55,home,1,4,2,13,24,4-10,2-2,489,224,15-23,9.7,265,42,6.3,6-62,3,3,0,17:43,Louisiana Tech,14,away,3,2,1,0,1,0,2,20,6-15,0-1,304,196,17-35,4.7,141,35,4.0,9-80,2,1,1,18:46,5,0,4,,,,,,,98,1,1,,,
349,262800061,Tennessee,51,away,2,4,2,9,27,7-12,1-1,383,276,25-38,7.1,115,34,3.4,5-32,0,0,0,20:23,Georgia,33,home,0,1,93,1,3,1,9,14,5-10,1-1,320,180,14-25,7.0,145,27,5.4,5-28,5,2,3,15:59,8,1,1,,,,,,,1,0,3,,,
350,262800057,LSU,10,away,1,0,1,4,22,7-13,1-1,318,229,24-41,5.6,90,25,3.6,5-30,5,2,3,23:02,Florida,23,home,2,1,6,0,1,2,3,15,4-12,1-3,288,200,19-28,6.8,97,32,3.0,14-102,2,1,1,19:55,-10,0,5,13,0,3,,,,0,0,1,,,
351,262800096,Kentucky,17,home,0,1,1,5,17,3-11,3-3,351,302,18-32,9.0,62,27,2.3,7-50,1,0,1,17:34,South Carolina,24,away,0,2,-4,0,2,1,6,21,7-13,1-2,383,201,15-23,8.4,190,39,4.9,10-68,1,0,1,19:07,14,0,1,11,0,1,,,,0,0,1,,,
352,262800145,Ole Miss,17,home,4,2,0,5,7,1-12,1-2,179,45,3-9,3.4,148,38,3.9,4-31,2,0,2,15:15,Vanderbilt,10,away,0,0,3,0,5,1,4,23,8-16,1-2,400,271,21-33,8.2,129,41,3.1,2-20,5,4,1,21:25,0,0,2,38,0,2,,,,52,0,1,,,
353,262800333,Duke,14,away,0,1,1,2,14,2-12,2-3,275,83,7-18,4.1,201,41,4.9,10-84,3,1,2,16:29,Alabama,30,home,1,1,8,0,2,2,6,20,3-12,1-1,354,239,18-30,7.3,134,34,3.9,10-68,1,0,1,20:11,32,0,5,52,1,2,,,,28,0,1,,,
354,262800002,Auburn,10,home,0,0,1,4,16,7-15,0-2,213,188,17-29,5.3,60,31,1.9,5-45,0,0,0,17:30,Arkansas,27,away,0,2,8,0,2,1,9,17,7-12,0-0,366,87,7-10,8.7,279,45,6.2,4-30,0,0,0,19:10,11,0,1,,,,,,,,,,,,
355,262800328,Fresno State,12,away,0,0,1,4,15,4-16,1-2,319,155,13-27,5.7,164,34,4.8,6-49,0,0,0,19:36,Utah State,13,home,0,0,37,0,6,2,1,11,5-14,0-1,267,130,9-19,6.3,147,36,4.1,6-75,0,0,0,16:39,12,0,4,,,,,,,,,,,,
356,262810193,Northern Illinois,28,away,1,2,1,8,18,5-15,1-1,340,203,15-25,7.4,154,37,4.2,7-74,1,0,1,18:41,Miami (OH),25,home,0,2,12,0,2,1,7,20,1-9,0-2,469,394,22-30,12.4,97,26,3.7,7-80,2,1,1,16:37,19,0,2,20,0,1,,,,1,0,1,,,
357,262800195,Western Michigan,20,away,1,0,2,2,19,5-15,1-2,346,262,24-40,6.1,103,35,2.9,4-35,3,1,2,20:38,Ohio,27,home,1,2,97,1,2,0,9,10,2-10,0-0,336,79,8-16,4.9,257,36,7.1,7-77,3,1,2,16:02,6,0,3,51,0,2,,,,66,1,2,,,
358,262802649,Central Michigan,42,away,3,1,3,6,20,6-11,0-0,387,308,21-29,10.2,92,30,3.1,5-44,0,0,0,15:30,Toledo,20,home,0,0,2,0,1,3,2,29,8-18,4-5,487,338,32-53,5.9,174,41,4.2,10-113,5,3,2,20:39,40,0,3,,,,,,,41,1,2,,,
359,262802084,Buffalo,25,home,0,0,2,5,21,7-15,1-3,406,405,30-44,8.3,42,30,1.4,7-49,3,1,2,19:39,Ball State,55,away,1,3,6,1,4,3,13,19,1-7,2-2,494,262,12-15,17.5,232,42,5.5,5-46,1,0,1,15:26,4,0,1,5,0,2,,,,43,1,1,,,
360,262780152,NC State,24,home,0,0,3,6,19,3-12,0-1,340,199,13-22,8.6,150,37,4.1,7-49,0,0,0,18:01,Florida State,20,away,0,0,40,0,5,2,8,16,5-14,0-0,345,260,16-29,8.6,96,32,3.0,8-66,1,0,1,18:39,14,0,4,,,,,,,0,0,1,,,
361,262800154,Wake Forest,17,home,1,0,2,5,15,2-11,0-1,219,222,19-24,7.8,31,31,1.0,4-45,5,4,1,17:03,Clemson,27,away,4,1,,,,1,9,23,4-12,1-1,428,214,20-30,7.1,214,39,5.5,6-47,4,1,3,19:37,0,0,1,,,,,,,39,0,3,,,
362,262802390,North Carolina,7,away,0,1,0,1,17,5-14,1-1,244,213,13-36,5.2,58,28,2.1,5-45,3,1,2,18:21,Miami,27,home,1,2,9,0,5,1,9,14,4-14,0-0,324,181,15-26,6.9,144,31,4.6,6-72,0,0,0,18:19,26,0,5,19,0,2,,,,,,,,,
363,262800349,VMI,7,away,2,1,0,1,8,1-11,1-2,191,13,3-11,1.9,170,37,4.6,1-5,4,3,1,16:04,Army,62,home,3,6,146,1,4,1,14,23,11-14,0-0,426,148,11-15,9.9,278,52,5.3,7-49,2,2,0,20:36,,,,0,0,1,127,0,10,,,,,,
364,262802032,Louisiana Monroe,6,away,2,1,0,0,13,3-12,1-3,223,93,15-25,3.7,130,35,3.7,5-41,2,0,2,16:20,Arkansas State,10,home,0,1,,,,0,4,21,9-16,0-0,372,204,19-36,5.6,172,38,4.5,5-44,5,2,3,19:41,5,0,4,10,0,2,,,,17,0,3,,,
365,262872426,Rutgers,34,away,2,1,3,10,14,6-13,1-1,339,228,15-26,8.3,124,33,3.8,2-25,2,1,1,17:00,Navy,0,home,1,0,13,0,2,0,,9,4-19,1-3,161,82,4-16,3.0,113,50,2.3,6-50,2,2,0,19:40,52,0,8,10,0,1,,,,,,,,,
366,262870127,Ohio State,38,away,0,2,2,8,20,10-16,0-0,421,239,16-24,10.0,182,44,4.1,5-40,1,1,0,20:21,Michigan State,7,home,1,1,5,0,2,0,1,13,6-15,0-1,198,166,19-30,4.5,63,30,2.1,4-45,1,0,1,15:02,60,1,3,,,,,,,0,0,1,,,
367,262870356,Ohio,20,away,3,2,0,8,11,5-15,0-0,238,114,9-20,5.7,124,36,3.4,6-40,1,0,1,18:07,Illinois,17,home,0,0,31,0,4,,5,21,7-16,0-0,397,219,16-34,5.5,211,36,5.9,3-25,4,3,1,18:38,49,0,4,11,0,1,,,,3,0,1,,,
368,262870275,Minnesota,12,away,2,1,0,4,12,3-14,1-2,200,113,13-28,3.4,106,29,3.7,3-29,2,1,1,15:16,Wisconsin,48,home,1,2,9,0,5,4,6,21,6-10,1-2,401,198,12-19,10.2,208,44,4.7,3-10,2,2,0,20:36,,,,0,0,1,,,,,,,,,
369,262870084,Indiana,31,home,1,1,3,7,22,4-12,1-1,413,263,19-25,10.2,158,42,3.8,6-55,3,3,0,18:49,Iowa,28,away,3,3,0,0,1,1,4,27,12-17,0-0,467,292,23-40,7.3,175,37,4.7,7-80,2,1,1,17:51,0,0,2,,,,,,,0,0,1,,,
370,262870213,Penn State,10,home,0,0,1,4,11,5-15,0-1,186,265,17-31,6.5,-14,25,-0.6,1-8,1,1,0,16:06,Michigan,17,away,1,1,2,0,4,1,5,16,7-16,0-0,312,201,15-30,6.5,116,33,3.5,6-50,0,0,0,20:20,38,0,6,,,,,,,,,,,,
371,262870077,Northwestern,10,home,0,1,0,4,12,3-13,0-0,251,114,9-15,5.5,168,42,4.0,4-30,1,0,1,18:12,Purdue,31,away,0,2,10,0,4,2,7,28,9-15,0-0,510,465,36-52,8.6,62,28,2.2,4-35,1,0,1,18:28,,,,28,0,1,,,,7,0,1,,,
372,262870030,Arizona State,21,away,2,1,1,3,13,6-13,0-0,245,136,12-21,5.9,121,33,3.7,12-107,1,1,0,06:05,USC,28,home,1,2,7,0,2,2,4,19,4-13,2-2,307,153,12-25,5.9,159,36,4.4,6-61,3,2,1,07:09,1,0,3,,,,,,,37,1,1,,,
373,262872483,Oregon,30,home,0,1,3,6,21,3-11,1-2,404,151,11-22,6.7,256,43,6.0,8-56,2,1,1,19:32,UCLA,20,away,1,2,0,0,2,0,8,17,3-13,1-1,216,125,16-31,3.6,104,30,3.5,8-91,1,0,1,17:08,2,0,2,24,0,1,,,,3,0,1,,,
374,262870264,Oregon State,27,away,0,2,1,9,18,2-10,1-1,488,308,14-21,14.7,180,39,4.6,6-70,3,1,2,17:26,Washington,17,home,1,2,14,0,3,0,5,15,1-14,1-3,256,215,14-30,5.7,84,37,2.3,6-45,0,0,0,19:14,0,0,5,35,0,2,,,,,,,,,
375,262870024,Arizona,20,away,2,2,0,,16,7-15,0-0,294,89,10-13,5.7,220,51,4.3,6-45,1,0,1,23:17,Stanford,7,home,0,0,22,0,2,0,1,4,1-8,0-0,52,98,8-13,4.5,-6,19,-0.3,7-45,2,2,0,13:23,34,0,6,72,1,1,,,,,,,,,
376,262870265,Washington State,3,home,1,0,0,3,14,0-11,2-6,350,270,21-41,6.4,88,19,4.6,5-39,2,0,2,15:11,California,21,away,0,3,14,0,2,0,3,19,7-15,1-1,353,181,17-31,5.7,177,40,4.4,6-36,3,1,2,21:29,3,0,3,21,0,2,,,,0,0,2,,,
377,262870277,West Virginia,41,home,2,5,0,11,23,7-13,0-0,562,105,13-20,5.3,457,45,10.2,6-70,3,2,1,15:56,Syracuse,17,away,2,1,,,,1,5,14,6-14,0-0,227,175,9-22,6.6,81,35,2.3,8-45,2,2,0,20:44,16,0,3,0,0,1,,,,,,,,,
378,262862116,UCF,7,home,0,1,0,1,19,6-14,2-3,320,229,18-29,7.2,110,42,2.6,5-60,6,5,1,17:43,Pittsburgh,52,away,5,3,3,0,3,3,10,26,10-12,1-1,467,206,13-17,12.1,261,45,5.8,2-14,0,0,0,18:27,,,,61,0,1,,,,,,,,,
379,262872306,Kansas State,3,home,0,0,0,3,17,1-13,2-4,294,307,23-47,5.8,22,18,1.2,5-35,2,0,2,15:09,Nebraska,21,away,0,1,6,0,5,2,3,16,7-17,2-2,356,185,13-22,7.5,190,43,4.4,2-20,0,0,0,21:31,12,0,4,25,0,2,,,,,,,,,
380,262870038,Texas Tech,6,away,2,0,1,,14,4-13,1-2,276,257,29-45,5.4,31,15,2.1,7-52,5,2,3,17:35,Colorado,30,home,2,1,16,0,5,2,12,20,5-11,0-1,380,161,12-19,8.0,228,46,5.0,0-0,2,2,0,19:48,1,0,2,2,0,3,,,,,,,,,
381,262870245,Texas A&M,25,home,3,2,1,5,23,9-15,0-0,403,231,20-24,9.3,180,51,3.5,7-64,0,0,0,25:30,Missouri,19,away,0,1,10,0,4,1,5,20,1-8,1-3,380,314,22-31,9.9,74,26,2.8,3-20,3,3,0,11:10,,,,,,,,,,,,,,,
382,262872305,Oklahoma State,42,away,1,1,5,6,27,8-15,0-1,603,428,23-35,11.7,192,43,4.5,5-41,4,3,1,18:49,Kansas,32,home,3,1,19,0,3,3,6,18,2-12,1-1,365,208,15-27,6.9,178,35,5.1,1-5,2,1,1,16:20,-11,0,3,0,0,1,,,,1,0,1,,,
383,262870201,Oklahoma,34,home,0,2,2,10,17,4-12,1-1,380,210,16-27,7.2,185,34,5.4,3-35,0,0,0,17:47,Iowa State,9,away,0,0,0,0,3,1,1,12,1-12,1-1,238,168,14-25,6.0,89,29,3.1,4-30,2,0,2,18:25,22,0,5,,,,,,,35,0,2,,,
384,262870251,Baylor,31,away,0,1,3,7,17,5-13,1-1,347,360,26-48,6.7,27,11,2.5,5-37,7,6,1,16:31,Texas,63,home,6,1,7,0,2,6,9,22,10-15,1-1,437,280,21-32,8.6,162,37,4.4,9-98,1,0,1,20:22,5,0,3,34,1,1,,,,0,0,1,,,
385,262872751,Wyoming,31,home,4,2,1,7,17,8-18,0-0,302,226,17-24,8.4,100,44,2.3,4-33,2,2,0,20:28,Utah,15,away,2,0,11,0,5,1,1,8,2-15,2-3,144,164,16-31,3.6,33,29,1.1,3-19,6,4,2,16:12,3,0,7,,,,,,,51,1,2,,,
386,262852005,Air Force,24,home,0,1,2,6,24,9-15,1-1,420,102,8-13,7.8,318,64,5.0,2-20,2,2,0,21:01,Colorado State,21,away,2,1,0,0,1,2,3,16,4-10,1-1,388,290,14-23,12.3,106,27,3.9,7-55,2,0,2,15:21,40,0,4,,,,,,,13,0,2,,,
387,262872439,UNLV,36,home,0,0,5,4,17,7-13,0-0,378,354,18-33,8.9,83,29,2.9,5-48,6,4,2,16:32,New Mexico,39,away,4,2,18,0,4,1,15,14,7-16,0-0,280,175,13-27,6.2,112,39,2.9,5-40,1,0,1,19:21,30,0,3,69,1,2,,,,0,0,1,,,
388,262870041,Army,7,away,0,0,1,1,13,5-15,1-1,252,163,16-30,5.2,97,32,3.0,2-15,4,1,3,19:03,Connecticut,21,home,1,2,85,1,6,0,3,12,3-14,0-1,365,141,10-22,6.3,226,40,5.7,6-75,0,0,0,17:48,6,0,4,29,0,3,,,,,,,,,
389,262870258,Virginia,26,home,0,1,2,8,19,4-12,0-1,424,247,13-21,11.6,181,35,5.2,2-10,2,1,1,17:08,Maryland,28,away,1,3,6,0,3,0,4,17,4-11,0-0,345,189,17-28,6.1,174,34,5.1,2-20,1,0,1,19:32,28,0,5,45,1,1,,,,58,0,1,,,
390,262870097,Cincinnati,17,away,2,0,2,5,19,11-22,1-2,341,148,10-28,4.6,212,52,4.1,7-65,1,1,0,22:03,Louisville,23,home,1,1,0,0,3,1,11,22,3-11,0-1,429,324,20-36,9.0,105,26,4.0,7-60,3,2,1,17:21,15,0,4,,,,,,,2,0,1,,,
391,262870153,North Carolina,20,home,2,1,1,8,18,4-14,1-1,285,151,9-26,4.5,168,39,4.3,10-87,2,0,2,16:33,South Florida,37,away,0,4,11,0,4,1,7,23,4-10,1-1,417,186,15-22,8.3,234,47,5.0,4-36,2,2,0,20:07,20,0,2,26,0,2,,,,,,,,,
392,262870235,Arkansas State,26,away,0,1,2,8,26,7-15,0-0,435,243,12-23,9.5,216,51,4.2,5-51,4,2,2,21:20,Memphis,23,home,2,0,22,0,2,2,11,19,3-11,0-1,342,222,13-28,7.7,127,31,4.1,9-80,0,0,0,15:20,5,0,1,13,0,2,,,,,,,,,
393,262872572,Houston,27,away,1,2,2,3,17,6-15,2-5,377,339,22-39,8.7,38,27,1.4,6-67,1,1,0,15:10,Southern Mississippi,31,home,1,2,13,0,3,2,7,21,7-12,0-1,325,180,17-26,6.9,145,39,3.7,5-40,1,1,0,20:03,,,,,,,,,,,,,,,
394,262870151,Tulsa,31,away,2,3,1,7,22,7-13,1-1,358,127,15-21,5.9,234,54,4.3,4-25,2,1,1,23:13,East Carolina,10,home,1,1,,,,0,4,13,4-11,0-1,241,115,14-28,4.1,126,26,4.8,2-20,2,2,0,13:27,4,0,3,3,0,1,,,,,,,,,
395,262870242,Rice,34,home,1,2,3,4,23,6-13,0-0,421,222,21-33,5.8,230,36,6.4,4-25,2,0,2,19:02,UAB,33,away,0,1,26,0,4,4,3,18,6-14,1-1,484,309,16-29,10.7,175,32,5.5,9-74,1,1,0,17:35,2,0,3,17,0,2,,,,,,,,,
396,262872567,Marshall,21,away,1,2,1,3,17,8-14,0-0,299,192,19-32,6.0,107,27,4.0,7-52,4,1,3,16:33,SMU,31,home,1,0,,,,4,7,25,8-14,0-1,366,262,23-29,8.0,135,45,3.0,2-20,1,1,0,20:07,19,0,1,15,0,3,,,,,,,,,
397,262872638,UTEP,34,home,3,0,3,10,18,6-16,0-1,365,242,24-33,7.0,135,36,3.8,9-75,0,0,0,22:27,Tulane,20,away,0,1,15,0,7,0,8,30,3-12,0-1,481,289,31-54,5.4,192,26,7.4,9-97,5,3,2,14:13,0,0,1,,,,,,,12,0,2,,,
398,262872348,Louisiana Tech,14,home,2,2,0,2,15,3-11,1-1,211,160,11-26,5.3,74,27,2.7,3-30,9,5,4,15:17,Idaho,24,away,5,3,-2,0,4,0,6,17,6-15,0-0,382,247,14-27,8.8,144,44,3.3,12-86,3,2,1,21:38,2,0,6,25,0,4,,,,0,0,1,,,
399,262880166,New Mexico State,28,home,1,2,2,4,28,8-16,3-3,534,550,50-66,8.0,5,19,0.3,7-64,3,1,2,18:50,Boise State,40,away,1,4,20,0,1,2,4,23,4-10,2-3,470,215,14-21,10.2,255,42,6.1,6-55,2,1,1,17:02,0,0,1,74,0,2,,,,0,0,1,,,
400,262870061,Vanderbilt,24,away,1,0,2,1,17,4-12,1-1,0,188,15-29,6.5,102,29,3.5,3-16,2,0,2,26:35,Georgia,22,home,0,0,15,0,3,1,0,21,6-14,0-0,0,220,20-30,7.9,132,35,3.8,7-55,1,1,0,33:25,2,0,2,25,0,2,65,0,2,,,,59,0,4
401,262870002,Auburn,27,home,3,0,0,13,19,6-16,1-1,315,215,18-27,6.7,133,40,3.3,4-40,1,1,0,22:03,Florida,17,away,1,1,8,0,2,1,5,18,1-7,0-1,279,133,9-17,6.4,171,28,6.1,5-33,4,3,1,14:36,25,1,2,,,,,,,26,0,1,,,
402,262870099,LSU,49,home,0,3,4,7,28,4-8,1-2,546,279,19-25,11.1,268,43,6.2,8-41,0,0,0,19:25,Kentucky,0,away,0,0,32,0,2,0,,14,5-17,0-2,227,177,16-41,4.0,61,23,2.7,9-84,1,0,1,16:40,31,0,4,,,,,,,0,0,1,,,
403,262870333,Ole Miss,23,away,0,1,1,11,17,2-11,2-2,287,168,14-21,8.0,119,35,3.4,5-45,0,0,0,18:28,Alabama,26,home,0,1,15,0,3,2,8,21,9-16,0-2,434,210,16-28,7.4,228,42,5.4,8-69,0,0,0,18:12,15,0,2,,,,,,,,,,,,
404,262870344,Jacksonville State,3,away,1,0,0,3,13,0-0,0-0,201,136,12-26,5.7,52,32,1.6,2-20,2,1,1,19:24,Mississippi State,35,home,1,2,83,1,4,1,5,14,2-9,1-2,308,187,11-25,7.3,125,34,3.7,8-75,2,1,1,16:57,2,0,3,26,1,1,109,0,5,0,0,1,,,
405,262870008,Southeast Missouri State,7,away,1,1,0,1,8,2-14,0-0,144,94,9-33,3.4,31,23,1.3,4-37,3,0,3,18:04,Arkansas,63,home,0,5,22,0,6,3,9,22,6-11,1-3,530,151,13-23,6.5,381,41,9.3,4-43,1,1,0,18:36,1,0,1,84,1,3,112,0,6,,,,,,
406,262870023,San José State,21,home,1,1,2,3,19,6-12,0-0,375,262,15-28,9.0,123,30,4.1,1-15,4,2,2,14:31,Utah State,14,away,2,0,19,0,1,2,2,15,6-16,2-3,301,153,21-24,6.0,156,44,3.5,4-38,1,1,0,22:09,7,0,6,10,0,2,,,,,,,,,
407,262872084,Buffalo,31,home,2,1,2,7,16,5-11,0-1,278,194,13-24,7.3,104,29,3.6,13-117,4,0,4,15:20,Miami (OH),38,away,0,4,25,0,3,1,8,19,5-13,1-1,260,190,17-28,6.0,93,41,2.3,10-100,3,2,1,20:17,11,0,1,40,0,4,,,,0,0,1,,,
408,262872309,Toledo,14,away,2,0,2,2,14,4-15,3-6,234,148,17-31,4.3,102,38,2.7,3-30,4,2,2,17:47,Kent State,40,home,2,4,10,0,1,1,4,19,6-11,1-1,348,92,8-15,5.2,270,47,5.7,9-85,3,2,1,17:58,-1,0,1,44,1,2,,,,11,0,1,,,
409,262872711,Northern Illinois,14,away,0,0,1,2,10,4-12,1-2,157,183,14-25,6.3,0,22,0.0,3-21,3,0,3,13:12,Western Michigan,16,home,0,0,40,0,4,1,10,21,12-22,0-0,380,251,29-44,5.7,129,40,3.2,7-59,1,0,1,23:28,20,1,3,20,0,3,,,,44,0,1,,,
410,262872117,Central Michigan,18,home,3,3,0,0,21,5-15,1-2,344,171,18-30,5.7,173,45,3.8,10-84,2,1,1,20:22,Ball State,7,away,1,1,-7,0,5,0,1,13,4-11,1-2,213,163,23-30,5.3,53,25,2.1,7-80,5,3,2,16:18,25,0,4,1,0,1,,,,0,0,2,,,
411,262870189,Bowling Green,24,home,0,2,1,6,17,5-14,0-2,324,176,14-24,6.9,159,42,3.8,3-35,2,2,0,15:49,Eastern Michigan,21,away,2,1,0,0,4,2,3,18,7-15,0-0,330,266,25-39,6.4,82,26,3.2,5-56,3,0,3,19:59,0,0,3,,,,,,,64,0,3,,,
412,262870150,Duke,24,home,1,1,1,4,19,7-19,0-3,307,269,19-41,6.2,52,40,1.3,8-60,2,2,0,21:00,Florida State,51,away,2,1,46,0,5,5,7,21,6-11,1-1,478,321,23-40,8.0,157,21,7.5,11-101,4,1,3,14:06,,,,,,,,,,85,1,3,,,
413,262850103,Virginia Tech,3,away,0,0,0,3,14,3-14,0-2,181,193,23-34,4.4,33,28,1.2,9-88,5,3,2,17:11,Boston College,22,home,3,0,16,0,2,2,8,16,7-17,0-1,264,174,16-29,6.0,90,34,2.6,9-60,0,0,0,19:29,-8,0,4,31,0,2,,,,,,,,,
414,262870152,Wake Forest,25,away,0,1,1,11,13,4-12,0-0,266,131,9-14,8.9,142,37,3.8,7-60,0,0,0,19:06,NC State,23,home,0,3,14,0,4,0,5,21,6-12,1-1,334,200,21-37,5.4,134,29,4.6,5-35,1,0,1,17:17,30,0,3,,,,,,,0,0,1,,,
415,262872390,Florida International,0,away,1,0,0,,12,3-14,1-1,114,112,12-25,3.4,28,31,0.9,9-65,4,2,2,19:32,Miami,35,home,2,1,47,0,3,4,5,16,3-10,0-1,279,200,17-26,7.3,90,29,3.1,5-64,1,1,0,17:08,1,0,3,0,0,2,,,,,,,,,
416,262870278,Fresno State,37,home,0,1,4,7,22,7-13,0-1,487,312,18-29,10.5,183,41,4.5,6-53,3,2,1,17:59,Hawai'i,68,away,2,3,-1,0,3,6,8,30,7-9,0-0,570,473,37-44,10.7,100,18,5.6,4-31,0,0,0,17:27,16,0,2,54,1,1,,,,,,,,,
417,262872653,Troy,24,home,3,2,1,6,24,6-14,2-2,407,259,27-40,6.2,161,37,4.4,8-73,5,2,3,19:28,Louisiana Monroe,19,away,2,2,0,0,2,0,7,18,6-14,0-2,390,253,19-40,6.2,141,32,4.4,6-46,5,3,2,17:12,2,0,1,95,0,3,,,,3,0,2,,,
418,262852226,Southern Utah,7,away,1,0,1,1,12,2-11,1-2,291,173,17-33,5.2,118,22,5.4,4-20,2,0,2,16:24,Florida Atlantic,32,home,0,1,37,0,2,3,8,25,8-13,0-0,488,295,21-35,8.4,193,41,4.7,5-56,3,1,2,20:10,,,,64,0,2,,,,,,,,,
419,262940077,Northwestern,38,home,1,1,4,8,19,4-12,0-0,440,274,16-30,8.8,177,35,5.1,3-35,2,0,2,19:27,Michigan State,41,away,0,2,54,1,3,2,11,25,6-11,0-0,436,349,32-43,7.9,96,28,3.4,9-81,3,1,2,17:13,8,0,1,10,0,2,,,,74,0,2,,,
420,262940213,Penn State,26,home,4,0,1,6,10,6-16,0-0,184,163,18-34,4.2,40,24,1.7,3-15,2,1,1,17:27,Illinois,12,away,1,0,36,0,4,,12,19,2-14,0-1,358,200,13-33,4.7,202,42,4.8,6-37,6,4,2,18:03,30,0,3,19,0,1,,,,30,0,2,,,
421,262942509,Purdue,3,home,0,0,0,3,18,3-14,0-3,286,199,20-40,4.7,99,24,4.1,4-39,1,0,1,15:38,Wisconsin,24,away,0,3,22,0,4,0,6,19,7-14,0-1,442,218,13-22,9.1,241,46,5.2,4-25,1,0,1,21:02,13,0,3,4,0,1,,,,11,0,1,,,
422,262940130,Michigan,20,home,2,2,0,8,19,6-15,0-0,291,235,23-33,6.2,88,39,2.3,4-35,1,0,1,21:03,Iowa,6,away,0,0,27,0,3,0,6,14,3-13,0-1,238,223,21-36,5.5,41,24,1.7,3-18,2,2,0,15:37,4,0,6,0,0,1,,,,,,,,,
423,262940194,Indiana,3,away,1,0,0,3,16,7-16,0-0,165,204,20-35,4.5,7,28,0.3,5-30,2,0,2,18:47,Ohio State,44,home,0,1,42,0,4,5,8,25,8-13,0-0,540,270,17-25,10.8,270,39,6.9,4-40,1,1,0,17:53,40,0,3,7,0,2,,,,,,,,,
424,262940135,North Dakota State,9,away,0,0,0,9,23,7-16,0-1,380,229,22-37,6.4,143,39,3.7,3-25,2,1,1,21:37,Minnesota,10,home,1,1,0,0,1,0,4,12,4-13,1-1,249,162,14-24,6.3,99,30,3.3,4-45,0,0,0,15:13,54,0,4,1,0,1,72,0,2,,,,,,
