,id,team1,team1_pts,team1_home_away,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_fumblesRecovered,team1_totalFumbles,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_fumblesRecovered,team2_totalFumbles,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns
70,401013448,Old Dominion,10,away,1,15,0,1,0,126,0,6,4,,,,1,2,4,0,38,0,3,5,18,3-16,2-4,301,172,18-34,5.1,129,39,3.3,8-75,2,2,0,30:31,Liberty,52,home,3,4,19,0,2,10,2,1,5,0,38,1,2,4,29,5-13,1-2,591,353,26-37,9.5,238,38,6.3,6-58,1,1,0,29:29,,,,-1,0,1
71,401012679,Cincinnati,26,away,3,12,0,1,0,35,0,1,6,0,0,1,0,1,8,0,52,5,2,2,18,5-18,3-4,303,110,14-26,4.2,193,51,3.8,7-45,1,1,0,34:21,UCLA,17,home,2,0,21,0,1,5,1,1,7,0,49,4,3,5,15,6-15,0-2,306,162,23-37,4.4,144,31,4.6,6-26,1,0,1,25:39,,,,18,0,4
72,401012675,Weber State,10,away,1,,,,0,40,0,2,4,30,0,1,2,0,6,0,44,1,0,6,3,1-15,0-0,61,13,5-22,0.6,48,31,1.5,5-42,0,0,0,24:49,Utah,41,home,1,4,24,0,1,11,0,3,12,0,28,3,0,7,25,5-14,2-3,587,293,26-41,7.1,294,36,8.2,4-20,4,3,1,33:12,,,,2,0,3
73,401012677,UT San Antonio,7,away,1,15,0,1,0,45,0,3,1,,,,0,2,4,0,36,0,0,0,18,7-18,2-3,220,218,19-43,5.1,2,34,0.1,5-29,3,2,1,32:21,Arizona State,49,home,2,4,12,0,1,7,2,1,16,1,46,10,0,6,21,3-10,2-2,503,237,16-24,9.9,266,36,7.4,11-95,0,0,0,27:39,25,1,1,5,0,2
74,401014976,SMU,23,away,1,8,0,1,2,66,0,3,1,,,,0,1,14,0,57,2,2,3,9,2-10,0-0,256,252,12-24,10.5,4,19,0.2,4-40,1,0,1,15:47,North Texas,46,home,0,3,116,1,2,16,0,1,4,2,18,4,2,0,34,9-17,2-3,529,461,41-51,9.0,68,43,1.6,5-40,0,0,0,44:13,36,1,1,5,0,2
75,401014974,South Alabama,26,home,3,,,,1,120,0,5,2,1,0,3,0,3,6,0,42,3,1,2,15,3-13,4-5,308,91,11-23,4.0,217,43,5.0,7-82,4,2,2,22:39,Louisiana Tech,30,away,2,2,57,0,3,6,2,2,5,0,37,3,2,2,22,4-14,2-3,440,209,19-29,7.2,231,48,4.8,6-55,3,0,3,37:21,28,0,2,,,
76,401019473,Villanova,19,away,0,9,0,2,3,75,0,4,1,0,0,2,0,1,6,0,39,1,0,4,26,8-16,3-3,405,254,29-40,6.3,151,37,4.1,9-82,1,0,1,38:39,Temple,17,home,0,1,49,0,3,5,0,1,6,0,56,2,0,3,16,8-13,0-1,251,205,19-33,6.2,46,22,2.1,6-56,2,0,2,21:21,15,0,1,28,0,2
77,401019472,Elon,14,away,2,1,0,1,0,103,0,5,2,,,,0,1,8,0,55,2,0,4,16,4-13,0-0,234,42,6-12,3.5,192,49,3.9,6-40,2,0,2,33:12,South Florida,34,home,1,3,44,0,3,10,0,,12,0,39,3,0,2,27,11-19,2-2,515,367,29-46,8.0,148,38,3.9,7-55,0,0,0,26:48,21,0,2,37,0,3
78,401079833,North Carolina A&T,28,away,0,0,0,1,3,16,0,1,4,100,1,2,1,1,5,1,60,1,13,8,15,4-13,0-0,269,187,17-29,6.4,82,31,2.6,14-113,0,0,0,26:11,East Carolina,23,home,0,2,98,0,5,11,0,2,12,0,33,2,5,4,28,8-21,3-5,382,314,38-66,4.8,68,29,2.3,5-45,3,1,2,33:49,,,,64,0,6
79,401019474,Mercer,14,away,0,,,,2,64,0,4,2,,,,1,4,5,0,61,0,1,3,8,4-14,0-0,174,114,14-27,4.2,60,24,2.5,7-60,2,0,2,26:56,Memphis,66,home,3,5,43,0,3,12,0,3,7,1,33,4,3,5,32,10-15,2-2,752,428,28-39,11.0,324,47,6.9,7-57,1,1,0,33:04,39,1,2,-6,0,2
80,401019476,Central Arkansas,27,away,2,13,0,2,0,46,0,2,9,,,,3,3,7,0,55,4,2,3,16,0-10,1-1,247,165,17-25,6.6,82,32,2.6,5-35,2,2,0,26:32,Tulsa,38,home,3,2,0,0,1,8,3,4,6,0,33,1,0,3,25,12-20,2-2,470,196,15-24,8.2,274,63,4.3,9-92,3,3,0,29:16,,,,14,0,2
81,401014973,Fordham,10,away,0,,,,1,87,0,4,4,,,,1,2,8,0,33,3,1,2,12,3-15,0-5,287,296,22-47,6.3,-9,16,-0.6,6-30,1,0,1,22:33,Charlotte,34,home,2,1,43,0,3,10,0,1,4,1,25,4,7,8,20,7-15,0-0,493,267,13-20,13.4,226,46,4.9,4-45,1,1,0,37:27,26,1,1,20,0,2
82,401014979,Savannah State,0,away,0,,,,0,47,0,2,,0,0,1,1,0,4,0,54,0,1,1,12,1-12,0-0,178,23,1-17,1.4,155,38,4.1,10-94,2,0,2,22:59,UAB,52,home,4,2,26,0,1,10,0,1,4,1,29,2,3,2,36,8-12,0-0,548,263,23-29,9.1,285,54,5.3,4-55,2,1,1,37:01,32,1,2,24,0,2
83,401021654,Grambling,17,away,2,,,,0,116,0,7,5,0,0,1,0,2,5,0,45,2,2,3,15,6-16,1-1,306,159,16-29,5.5,147,36,4.1,9-86,0,0,0,31:06,Louisiana,49,home,3,4,25,0,1,7,0,1,6,0,36,4,5,2,27,7-10,0-1,556,241,23-30,8.0,315,43,7.3,6-40,1,0,1,28:54,,,,,,
84,401021652,Southeast Missouri State,21,away,2,0,0,1,1,122,0,7,3,35,0,2,1,1,4,0,34,0,0,2,14,2-14,0-1,285,163,18-28,5.8,122,31,3.9,6-55,0,0,0,33:08,Arkansas State,48,home,0,7,87,0,2,6,0,2,11,0,37,4,0,2,30,6-12,2-2,685,497,28-40,12.4,188,39,4.8,12-119,3,1,2,26:52,,,,60,0,5
85,401021655,Southeastern Louisiana,31,away,0,,,,4,136,0,5,7,42,0,1,1,,3,0,50,0,2,8,22,3-10,0-0,437,365,29-42,8.7,72,23,3.1,11-89,1,0,1,24:11,Louisiana Monroe,34,home,2,2,119,0,5,8,0,1,5,0,23,3,3,6,31,11-18,1-2,554,346,35-53,6.5,208,43,4.8,10-75,2,1,1,35:49,50,0,1,,,
86,401021653,South Carolina State,6,away,1,,,,0,61,0,2,0,,,,0,2,8,0,45,0,0,1,10,4-12,1-1,151,31,2-10,3.1,120,42,2.9,3-35,2,1,1,25:38,Georgia Southern,37,home,5,0,61,0,2,7,1,1,5,0,30,3,2,2,19,7-12,1-1,348,29,5-7,4.1,319,53,6.0,2-10,0,0,0,34:22,4,0,1,67,0,2
87,401014978,Southern Mississippi,55,home,1,146,1,5,4,53,0,2,13,4,0,2,2,1,6,2,31,2,2,3,29,9-16,1-1,457,255,25-33,7.7,202,45,4.5,4-35,3,1,2,34:33,Jackson State,7,away,0,1,42,0,3,1,1,3,4,0,45,2,0,0,11,3-13,1-2,219,118,19-37,3.2,101,22,4.6,5-35,4,2,2,23:27,-97,0,2,,,
88,401013377,Ball State,16,away,0,5,0,1,1,42,0,3,10,21,0,3,0,,10,0,47,4,4,5,24,8-23,3-3,349,180,23-50,3.6,169,47,3.6,3-10,2,0,2,34:22,Notre Dame,24,home,3,0,46,0,4,6,0,1,7,0,60,1,9,8,20,4-14,1-2,416,297,17-31,9.6,119,40,3.0,2-20,3,0,3,25:38,21,0,2,24,0,5
89,401012268,South Carolina,17,home,0,,,,2,,,,5,16,0,1,0,1,5,0,53,2,1,0,19,6-14,0-2,336,282,31-48,5.9,54,20,2.7,3-40,2,0,2,24:17,Georgia,41,away,3,1,,,,11,0,1,6,1,38,1,2,7,30,4-10,1-1,473,202,16-19,10.6,271,52,5.2,4-47,1,0,1,35:43,55,0,2,9,0,1
90,401012263,Kentucky,27,away,1,,,,2,33,0,2,3,15,0,1,1,1,3,1,29,2,4,6,20,9-13,0-0,454,151,11-16,9.4,303,41,7.4,12-114,2,1,1,31:10,Florida,16,home,0,2,47,0,2,4,1,2,3,0,17,0,0,2,24,7-13,1-1,360,232,17-38,6.1,128,29,4.4,6-55,2,1,1,28:50,0,0,1,25,0,1
91,401012269,East Tennessee State,3,away,0,6,0,2,0,18,0,1,3,,,,0,1,7,0,33,1,1,3,9,2-15,1-3,194,69,12-29,2.4,125,29,4.3,6-39,3,1,2,29:08,Tennessee,59,home,5,1,,,,11,1,0,9,2,28,1,1,4,19,4-10,1-1,414,224,11-16,14.0,190,44,4.3,3-19,0,0,0,30:52,54,1,2,25,1,2
92,401012271,Nevada,10,away,0,27,0,1,1,34,0,2,4,,,,0,3,9,0,47,1,2,2,14,4-14,0-2,250,216,22-39,5.5,34,25,1.4,6-67,4,2,2,23:58,Vanderbilt,41,home,3,2,50,0,2,11,1,2,8,0,40,3,3,4,25,4-12,0-1,468,270,24-34,7.9,198,39,5.1,6-44,2,2,0,36:02,19,0,2,23,0,3
93,401012260,Arkansas State,7,away,0,,,,1,86,0,5,1,,,,1,0,4,0,40,1,6,4,19,4-19,2-4,391,218,22-51,4.3,173,31,5.6,10-84,1,0,1,28:16,Alabama,57,home,1,6,0,0,1,9,0,2,3,1,42,2,8,11,26,10-15,0-0,599,321,20-29,11.1,278,44,6.3,4-35,1,1,0,31:44,38,1,1,-6,0,3
94,401012265,Southern Illinois,41,away,1,,,,4,23,0,2,11,,,,0,2,3,0,38,1,0,4,29,7-17,3-4,629,388,30-48,8.1,241,45,5.4,8-48,3,1,2,37:44,Ole Miss,76,home,4,5,60,0,4,11,1,0,3,2,51,1,6,8,26,6-10,1-1,646,479,24-35,13.7,167,32,5.2,9-75,0,0,0,20:36,88,1,2,3,0,2
95,401012266,Kansas State,10,home,0,,,,1,127,0,5,4,11,0,1,0,,1,0,41,0,5,5,0,0-0,0-0,213,100,9-21,4.8,113,35,3.2,0-0,1,0,1,,Mississippi State,31,away,2,2,69,0,3,7,0,,8,0,42,4,7,2,0,0-0,0-0,538,154,11-27,5.7,384,39,9.8,0-0,1,0,1,,0,0,1,-1,0,1
96,401012261,Colorado State,34,home,1,0,0,4,2,69,0,4,14,4,0,2,0,3,5,0,36,1,6,5,21,6-15,0-0,429,389,32-50,7.8,40,23,1.7,6-54,2,1,1,27:33,Arkansas,27,away,1,2,23,0,2,9,1,0,5.5,0,33,1,4,9,24,5-15,0-0,437,138,11-22,6.3,299,53,5.6,6-60,2,0,2,32:27,0,0,1,45,0,1
97,401012262,Alabama State,9,away,0,,,,1,74,0,4,1,,,,4,1,2,0,50,0,0,1,10,2-15,0-1,205,158,13-29,5.4,47,35,1.3,10-77,4,1,3,30:21,Auburn,63,home,6,1,55,0,3,9,1,5,9,2,38,4,5,4,28,2-10,1-2,567,138,8-14,9.9,429,59,7.3,4-30,4,4,0,29:24,29,1,3,54,1,4
98,401012264,Southeastern Louisiana,0,away,0,12,0,1,0,,,,,,,,0,2,2,0,34,2,1,7,18,4-19,5-6,254,189,23-34,5.6,65,42,1.5,9-45,3,2,1,34:56,LSU,31,home,2,2,,,,7,2,0,10,0,51,5,1,0,15,4-11,0-0,335,151,10-20,7.6,184,35,5.3,7-84,0,0,0,25:04,0,0,1,20,0,1
99,401019482,Cincinnati,21,away,2,-3,0,4,1,33,0,1,3,23,0,1,0,1,6,0,32,0,4,5,13,6-15,0-0,233,45,6-11,4.1,188,51,3.7,8-86,0,0,0,32:51,Miami (OH),0,home,0,0,55,0,3,,0,1,5,0,31,0,0,1,11,6-17,0-1,198,139,22-41,3.4,59,19,3.1,4-45,1,0,1,27:09,,,,7,0,3
100,401020677,Howard,14,away,0,,,,2,113,0,7,2,5,0,1,3,4,11,0,52,2,1,5,17,2-17,1-9,275,205,13-29,7.1,70,51,1.4,11-113,4,2,2,30:24,Kent State,54,home,6,1,31,0,2,10,2,4,8,0,59,4,6,3,26,6-14,0-0,511,156,13-29,5.4,355,52,6.8,15-150,4,3,1,29:21,15,0,2,32,0,4
101,401020678,Morgan State,7,away,1,,,,0,34,0,3,1,-38,0,2,0,3,3,0,39,1,0,4,13,2-14,0-1,192,78,8-22,3.5,114,42,2.7,8-90,3,1,2,28:39,Akron,41,home,2,3,,,,11,0,1,7,0,30,1,4,2,26,6-13,1-2,437,237,18-31,7.6,200,39,5.1,6-73,3,1,2,31:21,5,0,2,3,0,3
102,401012889,Michigan,49,home,3,25,0,2,4,31,0,2,7,7,0,1,0,1,8,0,43,2,1,4,20,5-11,1-1,451,143,13-18,7.9,308,35,8.8,7-55,0,0,0,25:49,Western Michigan,3,away,0,0,12,0,1,3,0,,5,0,31,2,1,0,17,4-17,2-5,208,85,16-34,2.5,123,40,3.1,4-30,1,0,1,34:11,,,,19,0,2
103,401013352,Purdue,19,home,1,0,0,2,1,26,0,3,7,0,0,1,0,5,9,0,37,6,0,3,19,4-13,0-1,476,135,14-24,5.6,341,42,8.1,7-85,2,2,0,30:01,Eastern Michigan,20,away,1,1,,,,8,2,1,4,0,47,1,0,1,19,3-12,1-2,416,347,22-34,10.2,69,31,2.2,10-71,1,0,1,29:59,,,,,,
104,401013049,Kansas,31,away,2,24,0,3,1,15,0,1,7,57,1,4,2,0,3,1,37,1,1,0,20,5-16,0-0,361,145,18-27,5.4,216,45,4.8,7-55,0,0,0,36:16,Central Michigan,7,home,0,1,90,0,4,1,0,2,5,0,49,1,2,1,12,2-12,0-0,280,177,18-32,5.5,103,28,3.7,6-52,6,2,4,23:44,,,,0,0,3
105,401012730,Utah,17,away,1,9,0,2,0,,,,5,40,1,1,1,3,7,1,37,3,2,4,19,6-15,0-1,354,286,20-31,9.2,68,39,1.7,6-60,2,2,0,28:28,Northern Illinois,6,home,0,0,20,0,1,6,2,3,14,0,43,7,1,3,15,7-20,1-3,228,111,18-33,3.4,117,43,2.7,4-43,2,1,1,31:32,,,,,,
106,401019478,Temple,29,home,0,15,1,1,3,123,0,5,3,0,0,1,0,1,2,1,55,0,0,6,16,3-14,3-3,355,240,17-38,6.3,115,29,4.0,6-65,3,1,2,24:18,Buffalo,36,away,3,3,34,0,3,6,1,1,6,0,37,2,0,5,27,9-17,1-3,427,275,26-45,6.1,152,41,3.7,4-29,1,0,1,35:42,37,0,2,25,0,2
107,401013099,Samford,26,away,1,30,0,3,2,,,,8,,,,1,1,6,0,49,1,2,1,23,3-13,0-1,525,475,39-60,7.9,50,19,2.6,5-51,5,1,4,27:51,Florida State,36,home,1,3,140,0,6,4,1,2,3,1,41,0,4,7,25,4-14,0-1,454,320,31-46,7.0,134,35,3.8,9-69,1,1,0,32:09,96,1,4,8,0,1
108,401013097,Holy Cross,14,away,0,97,2,5,0,97,0,6,2,,,,1,0,8,2,35,1,0,0,10,3-16,0-1,194,66,12-22,3.0,128,43,3.0,8-51,2,0,2,32:56,Boston College,62,home,4,4,24,0,2,9,0,1,10,1,36,1,0,3,22,5-14,2-3,610,245,16-20,12.3,365,52,7.0,5-40,1,1,0,27:04,102,1,2,23,0,3
109,401012270,Texas A&M,26,home,0,25,0,2,3,34,0,2,8,,,,0,3,7,0,26,1,3,1,25,6-16,0-0,501,430,23-40,10.8,71,32,2.2,5-32,2,2,0,33:52,Clemson,28,away,2,2,16,0,1,4,1,2,10,0,41,4,6,6,14,4-13,0-1,413,298,17-27,11.0,115,32,3.6,4-49,0,0,0,26:08,,,,9,0,2
110,401013104,Georgia State,7,away,1,,,,0,,,,1,23,0,1,0,2,2,0,24,0,0,4,18,4-13,1-3,349,242,19-34,7.1,107,31,3.5,5-48,1,1,0,29:28,NC State,41,home,3,2,36,0,1,11,0,2,5,0,31,3,6,5,24,4-9,1-2,541,426,32-39,10.9,115,31,3.7,6-52,1,0,1,30:32,,,,,,
111,401013108,Towson,20,away,0,,,,3,170,0,7,2,0,0,1,1,0,2,0,49,0,1,0,25,6-15,0-3,410,345,35-51,6.8,65,30,2.2,7-68,1,0,1,30:43,Wake Forest,51,home,2,2,105,0,4,15,0,1,8,2,47,5,8,5,32,10-16,1-1,582,242,17-27,9.0,340,54,6.3,0-0,2,1,1,29:17,0,0,1,136,2,4
112,401013107,William & Mary,17,away,1,,,,1,,,,5,,,,1,2,2,0,35,0,1,4,12,5-14,1-2,266,232,18-30,7.7,34,29,1.2,4-22,2,2,0,29:14,Virginia Tech,62,home,7,1,97,0,3,14,2,3,9,0,28,1,6,1,32,9-11,0-0,586,281,16-23,12.2,305,46,6.6,2-20,1,1,0,30:46,,,,28,0,3
113,401013102,Savannah State,0,away,0,,,,0,74,0,4,0,13,0,1,1,2,5,0,25,1,0,4,5,2-16,0-1,78,48,6-12,4.0,30,46,0.7,3-28,4,2,2,33:52,Miami,77,home,5,5,26,0,1,11,2,1,14,1,26,3,1,0,20,7-12,1-2,494,255,19-31,8.2,239,37,6.5,1-15,2,1,1,26:08,11,0,2,131,1,4
114,401013100,South Florida,49,home,3,0,0,1,2,266,2,6,7,24,0,2,1,0,6,2,52,2,0,2,29,6-11,1-2,421,202,21-31,6.5,219,43,5.1,5-31,1,0,1,24:28,Georgia Tech,38,away,4,1,134,0,6,8,0,1,5,0,50,2,0,2,27,3-12,2-3,602,183,9-18,10.2,419,57,7.4,7-72,3,1,2,35:32,0,0,1,11,0,1
115,401013103,East Carolina,41,home,4,,,,1,67,0,4,11,,,,0,2,7,0,30,0,5,8,26,11-19,1-2,510,290,19-33,8.8,220,49,4.5,4-40,0,0,0,35:04,North Carolina,19,away,1,0,69,0,3,13,0,3,6,0,47,1,6,6,19,5-16,1-3,395,234,25-44,5.3,161,25,6.4,7-65,0,0,0,24:56,,,,3,0,2
116,401012852,Indiana,20,home,1,2,0,3,2,32,0,2,2,,,,1,1,9,0,49,1,1,3,21,8-15,0-0,387,150,16-22,6.8,237,44,5.4,6-42,1,0,1,29:36,Virginia,16,away,0,2,69,0,4,2,0,3,6,0,52,0,0,5,15,7-16,1-1,294,106,12-25,4.2,188,39,4.8,5-56,1,1,0,30:24,1,0,1,0,0,2
117,401013098,Northwestern,7,home,1,9,0,4,0,36,0,2,1,,,,0,,9,0,41,3,3,3,24,9-19,1-5,381,282,31-56,5.0,99,32,3.1,2-20,2,0,2,31:29,Duke,21,away,0,3,21,0,1,4,0,,6,0,38,4,14,7,15,4-15,1-2,301,204,18-24,8.5,97,39,2.5,4-42,0,0,0,28:31,15,0,2,,,
118,401013367,Liberty,14,away,0,-17,0,2,2,38,0,2,2,,,,0,2,3,0,43,0,0,2,21,5-12,0-1,417,307,19-37,8.3,110,23,4.8,6-27,3,2,1,18:30,Army,38,home,4,1,,,,8,2,0,5,0,33,2,0,7,27,5-13,2-2,505,61,2-8,7.6,444,73,6.1,7-100,0,0,0,39:33,0,0,1,22,0,1
119,401012873,Maryland,45,away,5,-3,0,1,1,41,0,2,9,-4,0,1,0,2,8,0,33,5,1,2,24,5-9,0-0,565,121,8-16,7.6,444,53,8.4,14-139,1,1,0,32:28,Bowling Green,14,home,0,2,122,0,6,2,1,0,3,0,39,0,3,2,13,4-14,0-0,158,143,17-27,5.3,15,28,0.5,10-66,1,0,1,27:32,,,,0,0,1
120,401013490,South Alabama,13,away,1,5,0,1,1,103,0,5,1,-1,0,2,1,0,11,0,58,4,1,3,15,3-17,0-2,214,136,17-34,4.0,78,37,2.1,12-85,1,0,1,29:11,Oklahoma State,55,home,4,2,52,0,3,13,0,1,11,1,42,4,0,4,32,3-14,4-6,617,453,26-42,10.8,164,44,3.7,9-112,3,1,2,33:45,24,1,1,25,0,2
121,401013027,UT San Antonio,20,home,1,0,0,1,1,68,0,3,8,,,,1,0,9,0,47,3,2,3,16,5-12,0-1,255,157,18-33,4.8,98,26,3.8,6-30,1,0,1,24:52,Baylor,37,away,1,3,26,0,2,13,0,1,6,0,31,3,4,4,26,8-14,0-0,494,403,27-41,9.8,91,31,2.9,7-70,1,1,0,35:08,-7,0,1,3,0,1
122,401012728,UCLA,21,away,2,,,,1,15,0,1,3,0,0,1,0,,4,0,30,0,1,6,20,5-15,1-2,387,254,16-26,9.8,133,50,2.7,6-77,0,0,0,31:00,Oklahoma,49,home,4,3,121,0,2,7,0,,12,0,34,6,2,4,27,7-12,0-1,485,306,19-35,8.7,179,35,5.1,6-40,1,0,1,28:44,,,,63,0,2
123,401013319,Tulsa,21,away,2,10,0,1,1,16,0,1,3,,,,1,1,5,0,48,0,0,3,17,3-14,3-4,353,164,13-26,6.3,189,38,5.0,6-45,2,0,2,25:31,Texas,28,home,2,2,21,0,1,4,0,1,3,0,43,0,2,3,24,5-12,0-1,478,237,21-27,8.8,241,47,5.1,8-65,1,1,0,34:29,0,0,2,-6,0,1
124,401012863,Iowa,13,home,1,1,0,1,0,,,,7,,,,1,0,4,0,28,4,1,4,14,6-17,0-0,271,166,16-28,5.9,105,36,2.9,6-55,0,0,0,31:35,Iowa State,3,away,0,0,24,0,1,3,0,1,3,0,38,0,2,5,11,4-14,0-1,188,169,19-31,5.5,19,25,0.8,7-65,1,1,0,28:25,,,,,,
125,401013322,Lamar,0,away,0,,,,0,15,0,1,,2,0,1,0,1,4,0,58,0,2,0,13,2-16,0-2,182,80,10-32,2.5,102,42,2.4,4-15,4,1,3,29:20,Texas Tech,77,home,7,3,,,,11,1,0,11,1,38,2,11,8,32,8-14,2-2,683,419,30-35,12.0,264,51,5.2,14-139,1,0,1,30:40,53,1,3,57,0,2
126,401019477,SMU,12,home,1,14,0,2,0,141,0,7,4,8,0,1,1,2,5,0,40,0,2,2,13,4-17,1-2,242,111,18-39,2.8,131,33,4.0,8-68,1,1,0,25:55,TCU,42,away,3,1,40,0,2,6,1,5,7,2,52,4,3,6,22,5-12,0-1,387,146,15-28,5.2,241,42,5.7,4-35,2,1,1,34:05,,,,112,1,3
127,401013326,Youngstown State,17,away,1,,,,1,59,0,4,5,0,0,1,0,4,4,0,54,1,1,2,19,4-12,1-1,293,157,11-24,6.5,136,36,3.8,8-65,1,0,1,30:45,West Virginia,52,home,3,4,77,0,4,10,0,3,9,0,41,1,2,5,29,7-11,1-1,625,336,22-29,11.6,289,46,6.3,12-114,1,0,1,29:15,0,0,1,13,0,2
128,401012267,Wyoming,13,away,1,,,,0,41,0,2,7,,,,1,1,3,0,61,0,1,3,15,3-13,0-0,248,160,13-28,5.7,88,30,2.9,3-17,1,1,0,26:36,Missouri,40,home,1,4,19,0,1,10,1,1,7,0,36,2,5,1,33,14-20,0-0,601,398,33-45,8.8,203,46,4.4,8-79,1,1,0,33:24,,,,-1,0,1
129,401013106,Wagner,10,away,0,,,,1,14,0,1,4,0,0,1,0,3,6,0,49,1,1,0,14,5-18,1-3,288,247,17-33,7.5,41,41,1.0,11-62,3,0,3,35:52,Syracuse,62,home,2,5,29,0,2,14,0,,8,1,40,2,4,4,26,6-13,2-3,456,241,24-37,6.5,215,43,5.0,5-50,1,0,1,24:08,5,0,3,84,1,5
130,401013105,Penn State,51,away,3,38,1,2,3,73,0,3,7,0,0,1,2,3,10,1,50,4,4,2,23,4-12,0-0,390,179,15-31,5.8,211,33,6.4,4-45,2,2,0,25:38,Pittsburgh,6,home,1,0,34,0,3,0,2,4,9,0,40,1,1,4,15,4-15,0-3,314,55,9-18,3.1,259,52,5.0,14-116,3,2,1,34:22,,,,-5,0,3
131,401013438,New Mexico State,13,away,0,13,0,1,1,37,0,2,7,6,0,1,1,2,9,0,26,3,2,4,20,7-19,1-1,280,171,20-37,4.6,109,45,2.4,6-66,5,2,3,28:06,Utah State,60,home,3,1,130,1,2,24,2,2,12,2,34,5,4,2,22,6-16,0-0,446,172,17-31,5.5,274,46,6.0,10-91,2,1,1,31:54,75,1,3,55,0,5
132,401019483,Connecticut,7,away,0,,,,1,36,0,2,1,,,,0,,2,0,40,0,0,3,9,3-13,0-0,193,71,11-21,3.4,122,25,4.9,7-44,1,0,1,21:59,Boise State,62,home,4,4,45,0,2,14,0,,4,0,24,1,0,0,38,6-9,1-1,818,418,25-33,12.7,400,45,8.9,7-71,0,0,0,38:01,7,0,1,44,0,4
133,401013355,Wisconsin,45,home,4,10,0,1,2,32,0,2,9,24,0,2,1,2,6,0,30,1,5,3,29,6-9,1-1,568,151,9-13,11.6,417,59,7.1,4-39,2,1,1,36:34,New Mexico,14,away,0,2,48,0,2,2,1,1,2,0,40,1,0,1,14,6-13,0-0,211,134,14-24,5.6,77,30,2.6,1-10,3,1,2,23:26,29,0,1,8,0,1
134,401014983,Florida Atlantic,33,home,1,,,,3,33,0,2,10,0,0,1,0,1,8,0,36,1,2,1,25,7-13,0-1,525,471,33-40,11.8,54,29,1.9,8-87,1,1,0,27:13,Air Force,26,away,2,1,34,0,3,2,2,1,9,1,36,1,1,4,19,2-11,1-4,373,164,8-13,12.6,209,56,3.7,5-50,1,0,1,32:47,,,,24,1,1
135,401013329,Minnesota,21,home,2,,,,0,65,0,3,7,0,0,2,0,1,6,0,34,0,0,2,20,5-15,1-1,307,175,16-26,6.7,132,45,2.9,3-30,1,1,0,36:41,Fresno State,14,away,0,2,43,0,3,2,1,2,4,0,41,1,0,3,13,6-14,1-1,299,212,24-34,6.2,87,24,3.6,4-40,2,0,2,23:19,,,,,,
136,401022518,Sacramento State,14,away,1,,,,1,21,0,1,2,20,0,2,0,,8,0,43,2,0,3,10,4-12,0-1,234,181,12-20,9.1,53,31,1.7,4-37,0,0,0,23:58,San Diego State,28,home,3,0,30,0,2,8,0,,5,0,29,3,2,1,25,7-13,1-1,429,271,17-28,9.7,158,45,3.5,8-53,2,0,2,36:02,,,,5,0,1
137,401014991,UTEP,24,away,3,28,0,4,0,43,0,2,6,,,,0,3,4,0,46,2,0,2,19,6-13,0-0,388,123,11-29,4.2,265,37,7.2,8-67,3,2,1,43:41,UNLV,52,home,4,3,43,0,2,10,2,0,6,0,31,2,0,4,29,6-12,0-0,533,119,6-14,8.5,414,56,7.4,3-29,0,0,0,31:19,0,0,1,-2,0,1
138,401012734,Washington State,31,home,1,49,0,4,3,23,0,1,7,0,0,1,0,,9,0,31,6,4,3,27,4-14,4-5,544,420,35-54,7.8,124,31,4.0,8-60,3,0,3,36:30,San José State,0,away,0,0,61,0,3,,0,1,3,0,49,0,4,0,8,2-13,0-0,109,100,14-28,3.6,9,23,0.4,9-56,1,0,1,23:30,19,0,3,,,
139,401014988,Rice,29,away,1,-1,0,1,2,149,0,6,9,,,,0,4,5,0,45,2,0,5,21,6-16,2-4,446,299,20-32,9.3,147,39,3.8,5-54,1,1,0,32:29,Hawai'i,43,home,2,4,43,0,3,5,1,2,6,0,44,3,3,5,23,4-9,0-0,472,319,22-33,9.7,153,27,5.7,6-60,0,0,0,25:56,,,,,,
