,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns
297,252810167,New Mexico,24,home,0,3,0,0,1,0,6,0,0,1,26,4-10,0-1,462,218,18-28,7.8,244,45,5.4,0-0,1,1,0,18:03,BYU,27,away,1,1,6,0,3,3,1,,,,27,7-12,0-1,464,389,34-44,8.4,93,30,3.1,0-0,1,0,1,18:36,,,,,,
298,252812751,TCU,28,away,4,1,41,0,5,1,10,23,0,4,19,6-19,0-0,257,142,9-24,4.7,145,53,2.7,0-0,2,0,2,21:38,Wyoming,14,home,0,0,6,0,4,2,2,3,0,2,17,2-14,2-2,293,253,16-36,6.1,73,32,2.3,0-0,8,4,4,15:01,,,,,,
299,252812439,UNLV,13,home,1,1,-1,0,1,0,7,10,0,3,13,4-17,1-1,241,97,8-18,4.9,153,49,3.1,0-0,3,1,2,19:41,San Diego State,10,away,1,0,29,0,6,,4,86,1,2,10,0-15,3-3,140,148,14-28,3.8,34,35,1.0,0-0,4,1,3,15:13,,,,,,
300,252770249,Troy,13,away,3,0,11,0,4,1,7,2,0,2,24,3-14,1-1,323,60,5-12,3.3,283,64,4.4,0-0,2,1,1,22:29,North Texas,10,home,1,1,20,0,3,0,4,,,,12,6-15,0-1,229,149,9-27,4.8,100,31,3.2,0-0,5,3,2,14:12,,,,,,
301,252810218,Temple,7,home,1,1,-2,0,1,0,1,0,0,1,11,3-12,0-0,226,131,8-16,7.3,110,37,3.0,0-0,5,4,1,16:04,Maryland,38,away,4,5,28,0,6,0,8,0,0,1,26,3-13,1-3,472,261,22-35,7.2,220,46,4.8,0-0,2,1,1,20:01,,,,,,
302,252810097,North Carolina,14,away,0,2,,,,0,2,,,,22,4-11,1-2,332,255,19-30,7.5,108,38,2.8,0-0,5,4,1,18:00,Louisville,69,home,4,3,1,0,1,4,15,9,0,1,23,5-12,2-2,451,317,18-24,12.8,144,38,3.8,0-0,0,0,0,00:00,,,,,,
303,252812116,Memphis,17,away,0,2,4,0,2,0,5,,,,14,2-11,0-1,301,91,14-23,3.5,221,32,6.9,0-0,1,0,1,13:01,UCF,38,home,0,2,14,0,5,3,,23,0,1,26,9-15,0-1,551,294,14-21,13.8,261,57,4.6,0-0,0,0,0,23:39,,,,,,
304,252812572,Tulsa,34,away,0,3,0,0,1,1,10,61,0,4,26,9-15,1-1,475,239,21-35,6.6,243,49,5.0,0-0,2,0,2,25:31,Southern Mississippi,17,home,0,1,,,,0,5,76,1,2,11,5-10,0-1,169,146,12-30,4.4,37,16,2.3,0-0,4,0,4,10:16,,,,,,
305,252810151,Rice,28,away,0,4,14,0,4,0,4,,,,23,5-14,3-4,317,107,9-19,4.6,230,53,4.3,0-0,0,0,0,20:21,East Carolina,41,home,0,2,28,0,4,3,11,,,,18,7-15,0-0,459,355,22-35,10.1,104,30,3.5,0-0,0,0,0,16:19,,,,,,
306,252810005,SMU,28,away,1,1,6,0,2,2,10,32,0,2,22,6-16,0-1,413,364,30-43,7.7,80,36,2.2,0-0,1,1,0,21:05,UAB,27,home,1,1,5,0,5,2,9,,,,19,4-11,0-0,417,354,22-35,9.8,73,23,3.2,0-0,3,1,2,14:47,,,,,,
307,252812655,Tulane,14,home,0,0,14,0,3,2,2,,,,18,6-15,0-2,240,152,13-33,3.6,120,37,3.2,0-0,1,1,0,18:11,Houston,35,away,1,4,44,0,4,1,5,,,,20,7-14,0-1,440,218,11-22,8.7,248,46,5.4,0-0,0,0,0,18:24,,,,,,
308,252812440,Nevada,62,home,1,4,44,0,6,3,8,47,1,1,26,5-12,1-2,537,272,23-32,8.5,265,44,6.0,0-0,0,0,0,20:12,Idaho,14,away,0,0,13,0,2,2,0,,,,19,4-15,1-2,313,288,25-49,5.6,38,23,1.7,0-0,2,1,1,16:28,,,,,,
309,252812348,Hawai'i,14,away,0,1,,,,1,2,,,,17,3-9,1-2,280,302,26-37,7.3,11,15,0.7,0-0,2,1,1,13:44,Louisiana Tech,46,home,1,4,19,0,3,2,10,20,0,1,26,10-14,1-2,476,166,14-20,7.4,327,54,6.1,0-0,0,0,0,22:55,,,,,,
310,252810068,Portland State,14,away,0,1,23,0,2,1,2,14,0,2,12,0-0,0-0,269,104,16-30,3.5,165,27,6.1,8-73,0,0,0,12:36,Boise State,21,home,0,3,39,0,8,0,1,,,,27,7-15,2-3,469,256,21-29,8.8,213,49,4.3,0-0,2,0,2,15:19,36,0,2,,,
311,252812633,Tennessee,14,home,1,1,5,0,2,1,2,34,0,1,16,5-15,0-0,358,326,21-36,8.6,48,26,1.8,0-0,4,3,1,16:42,Georgia,27,away,3,2,66,1,5,0,9,0,0,1,21,6-14,0-0,405,208,16-27,7.7,198,42,4.7,0-0,2,1,1,19:22,,,,,,
312,252810057,Mississippi State,9,away,1,1,-3,0,3,0,3,15,0,3,10,3-13,0-1,243,174,11-25,5.4,109,30,3.6,0-0,3,2,1,15:53,Florida,35,home,2,2,47,1,7,1,7,0,0,1,25,4-13,0-0,480,298,21-38,7.6,191,37,5.2,0-0,4,1,3,20:48,,,,,,
313,252812579,Kentucky,16,away,1,2,,,,0,4,23,0,1,20,6-13,2-4,308,125,12-18,5.3,213,53,4.0,0-0,6,5,1,18:47,South Carolina,44,home,5,3,0,0,2,2,8,16,0,1,24,6-11,0-1,417,288,24-35,7.9,139,34,4.1,0-0,2,1,1,17:51,,,,,,
314,252810238,LSU,34,away,2,1,34,0,4,2,6,32,0,2,22,8-16,0-0,479,295,21-32,8.9,194,43,4.5,0-0,5,4,1,21:31,Vanderbilt,6,home,4,0,0,0,2,0,6,27,0,1,10,2-14,0-1,138,179,11-33,3.4,25,26,1.0,0-0,4,2,2,15:10,,,,,,
315,252810145,The Citadel,7,away,2,0,,,,0,1,,,,0,2-12,0-0,81,21,5-14,1.5,60,28,2.1,4-35,2,1,1,15:35,Ole Miss,27,home,1,1,23,0,3,1,9,10,0,1,18,5-13,0-0,366,282,20-30,8.5,112,38,2.9,0-0,3,2,1,21:37,,,,,,
316,252810008,Louisiana Monroe,15,away,1,1,3,0,2,1,1,0,0,1,19,7-19,1-1,327,170,15-36,4.2,177,42,4.2,0-0,2,1,1,20:41,Arkansas,44,home,1,5,46,0,5,1,8,27,0,1,29,4-9,2-2,440,128,12-20,5.9,321,49,6.6,0-0,2,1,1,16:06,,,,,,
317,252810166,Fresno State,37,away,2,2,,,,2,13,,,,19,7-15,0-0,319,112,10-19,5.9,207,49,4.2,0-0,0,0,0,21:13,New Mexico State,7,home,0,0,0,0,2,1,1,,,,10,2-15,2-5,195,129,17-31,3.4,90,28,3.2,0-0,2,2,0,15:27,,,,,,
318,252810328,San José State,17,away,1,1,46,0,5,1,5,,,,14,4-18,2-4,312,242,16-42,5.4,85,29,2.9,0-0,0,0,0,17:09,Utah State,24,home,0,0,105,1,6,2,6,,,,18,7-18,1-3,284,211,17-26,7.7,84,44,1.9,0-0,1,1,0,19:07,,,,,,
319,252782459,Northern Illinois,38,home,0,3,20,0,5,2,8,6,0,1,21,6-13,0-0,516,304,19-22,13.5,220,42,5.2,0-0,2,1,1,20:23,Miami (OH),27,away,1,1,0,0,1,2,9,15,0,1,19,2-12,1-1,301,133,17-32,4.2,168,31,5.4,0-0,1,0,1,16:17,,,,,,
320,252810189,Bowling Green,38,home,0,3,51,0,6,1,8,42,0,2,31,6-15,1-3,573,387,24-41,9.3,192,45,4.3,0-0,2,1,1,20:33,Ohio,14,away,1,1,32,1,2,0,2,12,0,1,10,2-13,0-1,239,178,13-27,6.3,68,33,2.1,0-0,2,0,2,16:04,,,,,,
321,252812084,Buffalo,7,home,1,1,18,0,5,0,1,,,,10,3-16,0-1,137,116,12-25,2.8,66,38,1.7,0-0,2,1,1,19:44,Akron,13,away,1,1,60,0,4,0,7,0,0,1,9,3-18,1-3,224,168,12-33,4.4,79,36,2.2,0-0,1,1,0,16:58,,,,,,
322,252812649,Eastern Michigan,3,away,0,0,0,0,1,0,3,,,,18,4-14,2-2,291,204,25-43,4.4,101,25,4.0,0-0,2,1,1,17:00,Toledo,30,home,1,3,0,0,1,0,12,0,0,1,25,2-9,1-2,456,171,16-27,6.0,295,41,7.2,0-0,0,0,0,19:02,,,,,,
323,252812711,Ball State,60,away,2,3,2,0,1,4,12,23,0,2,30,8-19,1-2,546,324,23-41,7.5,240,57,4.2,0-0,1,0,1,09:00,Western Michigan,57,home,0,2,20,0,5,6,7,0,0,1,27,7-16,1-2,544,396,26-36,10.4,171,55,3.1,0-0,4,2,2,00:00,,,,,,
324,252810349,Army,10,home,1,1,43,0,4,0,4,,,,14,3-14,0-3,239,84,7-13,5.1,173,46,3.8,0-0,1,1,0,18:47,Central Michigan,14,away,1,2,18,0,5,0,2,,,,14,6-16,0-1,257,99,15-25,3.7,165,39,4.2,0-0,1,1,0,17:54,,,,,,
325,252810052,Wake Forest,24,away,0,3,0,0,2,0,6,,,,15,5-17,2-3,415,175,18-25,6.7,247,43,5.7,0-0,0,0,0,13:14,Florida State,41,home,0,2,63,0,6,3,11,,,,27,5-13,1-1,587,415,24-37,10.7,192,36,5.3,0-0,0,0,0,11:25,,,,,,
326,252810103,Virginia,17,away,1,0,9,0,2,2,5,0,0,1,25,6-15,0-1,340,204,21-35,5.6,145,39,3.7,0-0,2,1,1,00:00,Boston College,28,home,1,3,31,0,3,1,4,3,0,1,24,7-14,0-0,497,308,25-37,8.1,196,37,5.3,0-0,2,1,1,18:00,,,,,,
327,252790059,Georgia Tech,14,home,0,1,8,0,5,1,2,5,0,2,29,6-21,3-3,443,279,21-53,5.3,164,38,4.3,0-0,2,0,2,20:53,NC State,17,away,0,0,6,0,3,2,5,35,0,2,14,4-13,0-0,286,252,18-25,9.2,56,31,1.8,0-0,2,0,2,15:48,,,,,,
328,252810259,Marshall,14,away,0,1,0,0,1,1,2,0,0,1,20,9-18,1-1,281,141,14-28,4.2,164,44,3.7,0-0,3,2,1,20:33,Virginia Tech,41,home,2,3,11,0,3,1,11,8,0,1,25,2-7,0-0,409,191,12-18,9.8,233,42,5.5,0-0,1,0,1,16:07,,,,,,
329,252812390,Duke,7,away,1,1,24,0,2,0,1,1,0,2,5,3-18,1-2,128,36,4-17,0.5,120,40,3.0,0-0,1,1,0,18:20,Miami,52,home,1,2,114,0,7,5,10,,,,27,5-15,1-2,557,302,22-40,7.6,255,40,6.4,0-0,3,1,2,18:22,,,,,,
330,252790309,Florida Atlantic,28,away,0,1,,,,3,4,5,0,2,23,6-17,1-1,430,293,17-27,10.2,154,50,3.1,0-0,0,0,0,22:09,Louisiana,10,home,0,1,4,0,3,0,4,,,,11,1-9,0-0,217,48,6-18,2.6,170,33,5.2,0-0,2,0,2,14:32,,,,,,
331,252882426,Kent State,31,away,2,2,,,,2,7,18,0,2,19,5-14,3-3,389,305,25-41,7.1,97,27,3.6,0-0,3,1,2,15:39,Navy,34,home,1,4,9,0,2,0,10,16,0,2,28,9-14,0-1,532,211,8-13,15.1,336,70,4.8,0-0,4,2,2,21:11,,,,,,
332,252880194,Ohio State,35,home,0,1,40,0,3,3,5,,,,13,1-6,0-0,386,249,10-15,16.6,137,26,5.3,0-0,4,4,0,11:40,Michigan State,24,away,4,2,0,0,2,1,6,,,,27,5-16,2-2,456,398,26-36,9.4,116,51,2.3,0-0,0,0,0,24:52,,,,,,
333,252880135,Minnesota,34,home,2,3,39,0,4,1,10,,,,24,6-17,2-3,510,99,7-17,5.8,411,63,6.5,0-0,2,1,1,21:23,Wisconsin,38,away,1,3,47,1,4,1,8,3,0,1,18,6-14,0-0,366,251,15-26,9.0,131,36,3.6,0-0,2,2,0,15:24,,,,,,
334,252882294,Indiana,21,away,2,1,-1,0,5,2,3,,,,25,13-26,1-4,446,373,37-57,6.3,86,44,2.0,0-0,1,0,1,24:36,Iowa,38,home,0,3,54,0,4,2,8,0,0,1,19,2-9,0-0,425,268,12-24,11.0,160,33,4.8,0-0,2,2,0,12:36,,,,,,
335,252870130,Penn State,25,away,1,2,11,0,4,0,5,,,,20,4-14,2-2,420,247,19-34,7.0,181,38,4.8,0-0,2,1,1,18:10,Michigan,27,home,1,1,28,0,4,2,7,14,0,1,21,8-18,1-1,375,226,21-36,5.9,163,39,4.2,0-0,1,1,0,12:52,,,,,,
336,252882509,Northwestern,34,away,2,2,3,0,1,3,4,3,0,2,32,3-14,1-2,603,486,38-57,8.3,128,27,4.7,0-0,1,1,0,17:10,Purdue,29,home,1,3,61,0,5,0,5,,,,30,7-21,3-4,505,378,40-65,5.8,127,36,3.5,0-0,4,2,2,19:20,,,,,,
337,252880087,Notre Dame,31,home,0,2,87,1,4,1,7,13,0,2,28,10-19,1-1,417,284,19-35,7.5,153,52,2.9,0-0,2,1,1,23:20,USC,34,away,1,5,13,0,4,0,4,14,0,1,20,5-13,2-2,476,317,17-33,9.1,175,31,5.6,0-0,2,0,2,13:21,,,,,,
338,252880265,Washington State,41,home,0,3,-1,0,2,2,11,19,0,1,24,6-14,0-0,499,169,19-33,5.1,330,42,7.9,0-0,1,1,0,14:51,UCLA,44,away,1,1,0,0,1,5,8,,,,34,6-15,1-3,516,354,31-45,7.5,178,46,3.9,0-0,1,0,1,21:48,,,,,,
339,252882483,Oregon,45,home,0,2,21,0,3,4,9,26,0,1,30,6-13,2-2,570,424,37-50,8.5,146,31,4.7,0-0,2,2,0,18:23,Washington,21,away,2,1,0,0,1,2,3,,,,15,4-14,2-2,238,140,15-28,4.2,121,35,3.5,0-0,1,0,1,18:17,,,,,,
340,252880012,Arizona,16,home,0,1,37,0,5,,,,,,17,9-19,0-1,271,197,21-39,4.1,110,40,2.8,0-0,7,5,2,20:50,Stanford,20,away,5,0,0,0,2,2,8,19,0,2,11,1-12,0-1,195,159,16-26,5.3,58,32,1.8,0-0,0,0,0,15:34,,,,,,
341,252880025,Oregon State,23,away,3,2,69,0,3,0,11,6,0,2,19,7-19,0-0,377,208,21-34,5.8,181,45,4.0,0-0,4,1,3,21:33,California,20,home,1,1,15,0,2,2,2,109,0,3,18,6-16,1-2,315,262,14-40,6.0,75,34,2.2,0-0,5,3,2,15:21,,,,,,
342,252880183,Rutgers,31,away,6,0,61,1,8,2,7,,,,15,5-15,0-1,306,220,13-28,7.3,103,39,2.6,0-0,3,0,3,20:46,Syracuse,9,home,0,0,57,0,3,0,9,0,0,3,11,1-14,0-1,238,213,14-28,6.2,65,37,1.8,0-0,6,6,0,15:52,,,,,,
343,252880221,South Florida,17,away,3,1,5,0,2,1,,,,,19,4-16,1-3,364,242,18-37,6.0,142,47,3.0,0-0,3,2,1,00:00,Pittsburgh,31,home,2,1,-1,0,2,3,7,11,0,1,15,4-14,0-0,330,238,15-21,9.7,127,42,3.0,0-0,3,3,0,18:12,,,,,,
344,252880277,Louisville,44,away,0,4,28,0,5,2,8,,,,26,9-18,3-4,459,277,31-49,5.7,182,44,4.1,0-0,1,0,1,18:55,West Virginia,46,home,0,5,28,0,3,1,8,3,0,1,20,8-18,2-3,390,137,13-27,4.0,281,53,5.3,0-0,0,0,0,17:36,,,,,,
345,252880239,Baylor,14,home,1,1,24,0,2,1,2,,,,16,4-10,0-0,253,234,17-31,6.5,51,23,2.2,0-0,3,1,2,14:07,Nebraska,23,away,1,0,60,0,4,2,11,12,0,2,25,5-16,3-3,350,168,18-32,5.3,182,51,3.6,0-0,1,1,0,22:31,,,,,,
346,252880251,Texas,42,home,1,3,24,0,5,2,6,5,0,1,24,8-17,2-2,482,337,26-32,10.5,145,47,3.1,0-0,1,1,0,23:33,Colorado,17,away,1,0,6,0,2,2,5,,,,14,6-15,0-1,237,192,21-44,4.4,45,19,2.4,0-0,2,1,1,13:07,,,,,,
347,252882641,Texas Tech,59,home,2,3,43,0,5,5,11,16,0,1,39,9-16,0-0,684,704,47-72,9.3,15,25,0.6,0-0,3,1,2,20:44,Kansas State,20,away,1,0,7,0,1,,8,27,0,2,13,3-13,0-0,306,198,14-25,7.7,114,31,3.7,0-0,3,2,1,15:44,,,,,,
348,252880142,Iowa State,24,away,2,3,,,,0,6,19,0,1,20,7-17,1-2,326,187,16-25,6.8,157,54,2.9,0-0,3,2,1,23:02,Missouri,27,home,2,0,4,0,2,1,9,62,1,1,19,7-15,2-2,318,230,24-35,6.6,88,37,2.4,0-0,3,2,1,13:25,,,,,,
349,252882305,Oklahoma,19,away,1,0,4,0,4,1,7,57,1,3,17,6-19,2-2,306,228,17-32,6.6,96,49,2.0,0-0,3,1,2,23:06,Kansas,3,home,1,0,44,0,3,0,3,0,0,2,6,1-12,0-2,97,108,11-30,2.9,11,22,0.5,0-0,4,1,3,13:14,,,,,,
350,252880245,Oklahoma State,23,away,1,2,11,0,2,1,5,0,0,1,18,5-12,1-1,334,238,14-33,6.3,127,34,3.7,0-0,8,4,4,14:11,Texas A&M,62,home,4,4,21,0,2,4,14,4,0,4,35,3-10,2-2,694,295,21-30,9.8,399,55,7.3,0-0,2,1,1,22:30,,,,,,
351,252880254,San Diego State,28,away,1,0,,,,,4,21,0,1,17,6-12,0-0,385,230,17-23,9.5,166,34,4.9,0-0,0,0,0,16:08,Utah,19,home,0,2,35,0,6,0,7,,,,30,10-18,1-3,592,432,31-48,8.7,175,43,4.1,0-0,2,1,1,20:32,,,,,,
352,252880252,Colorado State,14,away,1,0,,,,2,2,9,0,1,15,3-10,2-2,311,308,22-30,9.4,30,21,1.4,0-0,1,1,0,15:09,BYU,24,home,1,2,3,0,2,1,6,,,,23,5-13,1-1,442,168,13-18,9.3,274,52,5.3,0-0,2,1,1,21:06,,,,,,
353,252882751,New Mexico,27,away,0,3,12,0,2,0,9,23,0,2,24,9-20,4-4,355,123,13-22,5.4,237,66,3.6,0-0,2,2,0,23:10,Wyoming,24,home,2,1,1,0,1,1,6,,,,14,2-11,1-2,307,215,19-35,6.1,93,19,4.9,0-0,2,0,2,13:31,,,,,,
354,252882005,UNLV,7,away,3,0,3,0,1,1,1,,,,14,4-11,0-1,217,239,19-26,8.3,2,25,0.1,0-0,3,1,2,16:36,Air Force,42,home,1,6,32,0,4,0,6,12,0,2,30,8-10,0-1,412,96,10-12,8.0,316,64,4.9,0-0,3,3,0,20:11,,,,,,
355,252882226,Florida Atlantic,14,home,0,2,,,,0,2,0,0,1,15,5-11,0-0,269,189,11-28,5.9,104,26,4.0,0-0,5,2,3,11:00,Middle Tennessee,35,away,2,5,14,0,2,0,5,40,0,3,25,10-19,0-0,378,119,12-19,6.1,263,64,4.1,0-0,1,0,1,25:01,,,,,,
356,252882229,Florida International,10,home,1,0,22,0,5,1,4,,,,18,4-12,0-0,322,271,20-32,7.6,79,27,2.9,0-0,9,7,2,15:44,North Texas,13,away,7,0,7,0,1,1,7,7,0,1,11,1-14,0-0,226,99,10-15,5.3,147,48,3.1,0-0,1,1,0,20:32,,,,,,
357,252882132,Cincinnati,28,home,5,3,21,0,5,1,4,0,0,1,15,0-10,0-1,348,134,9-21,6.0,223,40,5.6,0-0,1,1,0,16:00,Connecticut,17,away,1,0,16,0,5,2,5,,,,25,7-22,3-4,346,211,19-43,4.4,155,47,3.3,0-0,6,5,1,20:05,,,,,,
358,252882572,Southern Mississippi,52,home,4,1,57,0,5,5,14,10,0,1,19,6-15,0-2,351,285,24-39,7.1,73,31,2.4,0-0,1,0,1,17:20,UCF,31,away,0,1,26,0,4,3,,0,0,1,23,5-16,2-3,356,308,24-41,6.3,96,35,2.7,0-0,5,4,1,18:22,,,,,,
359,252880248,Houston,20,home,1,1,48,0,4,1,8,40,0,1,19,7-19,1-3,502,408,26-45,8.8,106,36,2.9,0-0,2,2,0,16:43,Memphis,35,away,2,3,19,0,3,2,5,,,,20,5-14,0-1,427,112,7-12,9.3,315,56,5.6,0-0,2,1,1,19:54,,,,,,
360,252882567,SMU,17,home,0,2,34,0,2,0,5,24,0,1,18,8-15,0-0,354,226,19-37,5.7,143,34,4.2,0-0,5,1,4,14:55,East Carolina,24,away,1,3,0,0,1,0,6,58,0,4,15,8-18,1-2,352,239,15-22,10.2,127,51,2.5,0-0,1,0,1,15:11,,,,,,
361,252880276,Marshall,20,home,0,2,10,0,4,1,2,2,0,1,16,6-15,0-1,248,107,14-28,3.5,149,35,4.3,0-0,1,0,1,16:09,UAB,19,away,0,1,20,0,5,1,7,28,0,1,22,4-15,0-1,432,245,20-35,7.0,187,37,5.1,0-0,1,0,1,19:50,,,,,,
362,252880242,Rice,21,home,0,2,17,0,3,0,3,41,1,1,19,8-18,2-5,316,109,8-21,4.0,231,59,3.9,0-0,4,2,2,19:22,Tulsa,41,away,2,3,14,0,3,1,5,6,0,2,18,5-10,0-0,383,207,18-24,8.5,178,34,5.2,0-0,1,0,1,17:05,,,,,,
363,252872655,UTEP,45,away,3,2,0,0,1,3,9,,,,17,6-16,0-0,427,290,22-32,8.7,149,35,4.3,0-0,0,0,0,18:02,Tulane,21,home,0,0,4,0,3,3,3,,,,19,9-22,2-4,429,392,30-56,6.8,48,26,1.8,0-0,3,3,0,18:36,,,,,,
364,252880218,Miami,34,away,0,0,65,1,4,4,4,,,,16,5-11,0-1,351,357,16-21,15.1,34,33,1.0,0-0,4,4,0,15:07,Temple,3,home,4,0,,,,0,3,,,,12,3-17,1-3,180,108,10-23,4.2,84,41,2.0,0-0,0,0,0,21:04,,,,,,
365,252882628,Army,17,away,0,2,5,0,3,0,5,0,0,1,22,9-17,1-1,362,260,22-40,6.3,110,34,3.2,0-0,3,0,3,16:55,TCU,38,home,0,3,71,0,4,2,8,68,0,3,26,9-15,0-0,403,225,22-30,7.3,184,48,3.8,0-0,1,0,1,19:04,,,,,,
366,252882440,Nevada,37,home,0,2,70,0,2,2,13,3,0,1,26,4-15,2-3,458,289,25-45,6.0,189,44,4.3,0-0,3,2,1,21:55,Louisiana Tech,27,away,2,2,4,0,3,1,3,1,0,1,14,4-18,1-3,229,186,13-39,4.1,68,32,2.1,0-0,1,0,1,14:23,,,,,,
367,252880068,San José State,21,away,0,0,-4,0,3,2,3,-1,0,2,15,6-16,0-1,271,240,17-34,6.4,54,31,1.7,0-0,4,4,0,15:56,Boise State,38,home,4,4,10,0,4,1,8,,,,21,5-16,1-2,478,250,20-29,8.6,229,49,4.7,0-0,2,0,2,20:45,,,,,,
368,252880238,Vanderbilt,17,home,0,1,0,0,2,1,5,0,0,1,21,5-14,1-2,324,207,15-28,6.2,150,39,3.8,0-0,1,0,1,19:19,Georgia,34,away,0,1,23,0,2,3,10,35,0,1,18,7-16,0-1,446,304,15-32,9.3,148,34,4.4,0-0,1,0,1,17:21,,,,,,
369,252880099,LSU,21,home,0,1,1,0,3,2,3,,,,15,5-15,2-2,361,286,14-22,10.7,125,44,2.8,0-0,6,4,2,19:42,Florida,17,away,4,2,5,0,5,0,5,16,0,2,11,2-16,0-1,206,140,11-30,3.6,99,32,3.1,0-0,0,0,0,16:21,,,,,,
370,252880145,Ole Miss,10,home,2,0,16,0,3,1,4,,,,14,7-18,0-0,279,210,19-33,6.4,69,30,2.3,0-0,2,1,1,19:59,Alabama,13,away,1,1,9,0,4,0,7,39,0,1,17,7-16,0-1,355,247,22-37,6.3,121,30,4.0,0-0,2,2,0,16:33,,,,,,
371,252880008,Auburn,34,away,1,1,0,0,2,3,10,0,0,1,28,8-13,0-0,436,227,17-26,7.8,233,52,4.5,0-0,2,0,2,22:10,Arkansas,17,home,0,2,27,0,1,0,5,22,0,2,16,3-11,1-2,322,174,17-28,6.2,148,30,4.9,0-0,2,1,1,14:30,,,,,,
372,252880062,Hawai'i,49,home,3,0,,,,7,7,0,0,1,34,7-12,0-2,628,534,40-59,9.0,97,18,5.4,0-0,2,1,1,16:34,New Mexico State,28,away,1,2,,,,2,4,0,0,1,33,5-17,3-5,503,415,36-60,6.5,112,38,2.9,0-0,4,3,1,20:06,,,,,,
373,252880278,Fresno State,53,home,2,4,25,0,2,2,15,0,0,1,22,10-15,0-1,367,185,13-23,7.6,193,45,4.3,0-0,2,0,2,20:29,Utah State,21,away,0,2,,,,1,3,2,0,1,17,2-10,1-2,202,183,14-24,6.6,44,36,1.2,0-0,3,2,1,15:05,,,,,,
374,252880193,Akron,23,away,1,2,0,0,1,1,5,9,0,1,21,5-17,1-2,377,232,22-44,4.9,160,33,4.8,0-0,8,6,2,17:00,Miami (OH),51,home,6,4,32,0,3,3,9,0,0,2,26,5-12,0-0,580,341,23-38,8.7,248,37,6.7,0-0,2,1,1,19:20,,,,,,
375,252882117,Central Michigan,37,home,2,2,78,1,2,2,7,0,0,1,16,2-12,0-1,432,275,17-26,10.6,157,36,4.4,0-0,0,0,0,15:39,Ohio,10,away,0,0,2,0,3,1,4,,,,22,6-19,0-1,297,123,12-36,2.8,196,48,4.1,0-0,3,2,1,21:33,,,,,,
376,252882050,Ball State,14,home,0,0,,,,1,2,7,0,2,14,3-11,1-2,190,91,11-19,4.0,114,40,2.8,0-0,3,1,2,16:37,Toledo,34,away,1,1,0,0,2,3,4,21,1,2,24,7-13,1-3,472,241,18-30,8.0,231,45,5.1,0-0,2,0,2,16:45,,,,,,
377,252882459,Northern Illinois,24,home,2,2,8,0,2,1,6,8,0,1,17,5-13,1-3,434,132,15-23,5.2,315,53,5.9,0-0,3,1,2,20:10,Eastern Michigan,8,away,1,0,,,,0,6,-2,0,2,10,2-15,2-4,174,106,15-31,3.3,73,32,2.3,0-0,3,2,1,16:24,,,,,,
378,252882084,Bowling Green,27,away,1,3,52,0,3,1,3,9,0,2,22,3-15,1-2,387,187,18-34,5.5,200,41,4.9,0-0,2,0,2,07:01,Buffalo,7,home,0,1,-1,0,4,0,1,1,0,2,16,7-16,0-2,311,147,10-22,5.1,198,47,4.2,0-0,3,1,2,18:26,,,,,,
379,252880258,Virginia,26,home,0,0,0,0,3,2,14,14,0,3,22,4-14,0-0,326,337,27-39,7.8,20,28,0.7,0-0,0,0,0,17:20,Florida State,21,away,0,1,25,0,4,1,7,,,,26,11-18,0-0,472,383,35-59,6.4,95,21,4.5,0-0,3,0,3,15:27,,,,,,
380,252880103,Wake Forest,30,away,2,1,1,0,3,1,12,43,1,3,17,8-23,1-2,327,211,21-32,6.0,134,51,2.6,0-0,0,0,0,21:39,Boston College,35,home,0,1,42,0,4,4,5,,,,24,4-14,2-4,402,318,27-50,6.4,84,28,3.0,0-0,5,2,3,15:02,,,,,,
381,252860152,NC State,10,home,0,1,20,0,3,0,4,0,0,1,16,4-15,0-3,267,183,19-36,4.9,92,27,3.4,0-0,2,1,1,16:01,Clemson,31,away,1,2,1,0,2,2,7,24,0,1,23,7-15,1-2,489,246,22-31,7.9,243,41,5.9,0-0,1,0,1,20:32,,,,,,
