,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted
494,400763549,Indiana,26,away,1,1,3,0,2,3,76,0,4,2,,,,20,5-11,0-1,389,308,23-37,8.3,81,23,3.5,6-45,2,1,1,21:01,Michigan State,52,home,1,3,4,67,0,2,10,33,13-20,0-1,540,398,30-52,7.7,142,44,3.2,5-56,1,1,0,38:59,17,0,1,0,0,1
495,400763548,Penn State,31,away,2,1,,,,3,125,0,6,7,0,0,3,16,3-13,0-0,363,315,13-30,10.5,48,31,1.5,5-24,3,3,0,23:44,Maryland,30,home,3,2,1,100,0,4,12,21,4-13,0-2,466,225,19-28,8.0,241,48,5.0,7-70,5,2,3,36:16,24,0,3,,,
496,400763547,Illinois,13,home,0,1,38,0,4,0,61,0,4,7,0,0,2,15,3-12,0-2,333,278,22-43,6.5,55,13,4.2,7-50,2,1,1,19:51,Wisconsin,24,away,1,1,2,64,0,4,6,23,9-16,0-0,419,281,25-40,7.0,138,40,3.5,4-45,2,0,2,40:09,1,0,1,0,0,1
497,400763550,Northwestern,30,away,0,1,27,0,2,1,120,0,5,12,72,1,1,14,5-13,0-0,333,177,13-28,6.3,156,28,5.6,5-58,0,0,0,21:02,Nebraska,28,home,0,2,1,38,0,3,8,22,9-20,1-1,373,291,24-48,6.1,82,38,2.2,6-64,1,0,1,38:58,-1,0,1,,,
498,400763636,Florida Atlantic,17,away,1,2,-1,0,1,0,71,0,2,5,,,,15,4-10,0-1,365,219,14-23,9.5,146,30,4.9,5-60,3,2,1,23:05,UTEP,27,home,2,0,3,25,0,1,9,20,9-20,1-2,408,271,20-39,6.9,137,38,3.6,6-50,1,1,0,36:55,-5,0,3,27,0,1
499,400757060,Washington,14,away,0,2,-3,0,2,0,104,0,4,2,0,0,1,11,4-11,0-0,231,118,9-21,5.6,113,24,4.7,3-30,0,0,0,19:55,Stanford,31,home,0,2,2,79,0,3,7,25,6-14,2-2,478,290,17-24,12.1,188,48,3.9,6-53,1,0,1,40:05,,,,,,
500,400757056,UCLA,40,home,0,1,12,0,1,3,20,0,1,16,,,,31,9-16,1-1,573,399,34-48,8.3,174,42,4.1,9-74,1,1,0,30:52,California,24,away,1,0,3,14,0,1,4,25,8-19,3-5,426,295,32-53,5.6,131,35,3.7,5-37,0,0,0,29:08,0,0,2,,,
501,400757059,Colorado,17,away,0,1,,,,1,58,0,3,5,0,0,1,20,5-14,1-1,328,157,17-24,6.5,171,44,3.9,9-80,0,0,0,33:44,Oregon State,13,home,0,1,0,110,0,4,7,17,6-15,0-3,401,199,13-32,6.2,202,41,4.9,8-65,1,0,1,26:16,,,,,,
502,400764892,Cincinnati,37,home,1,2,,,,2,27,0,2,13,0,0,1,28,4-14,3-4,612,327,26-35,9.3,285,49,5.8,10-105,1,1,0,32:38,Connecticut,13,away,1,1,0,62,0,3,7,19,2-12,0-2,266,130,17-41,3.2,136,30,4.5,3-25,2,1,1,27:22,,,,,,
503,400757057,Arizona,42,home,0,3,69,1,1,2,39,0,2,6,,,,24,9-14,1-2,483,307,24-37,8.3,176,32,5.5,5-40,1,1,0,22:07,Washington State,45,away,1,1,5,68,0,3,9,34,10-16,1-2,631,514,47-62,8.3,117,31,3.8,9-51,0,0,0,37:53,7,0,3,,,
504,400757058,Utah,24,away,0,1,43,0,2,2,91,0,5,6,,,,20,3-11,0-2,353,254,24-36,7.1,99,28,3.5,4-34,4,0,4,25:10,USC,42,home,0,4,1,45,0,4,6,21,5-13,2-3,380,264,21-29,9.1,116,45,2.6,5-49,0,0,0,34:50,-1,0,2,122,1,4
505,400787429,Wagner,6,away,0,1,,,,0,46,0,2,0,,,,6,6-17,0-0,129,46,8-16,2.9,83,36,2.3,2-15,1,0,1,30:37,BYU,70,home,0,6,4,30,0,1,10,31,8-9,0-1,741,411,23-27,15.2,330,42,7.9,7-55,0,0,0,29:23,94,0,5,3,0,1
506,400763634,Louisiana Tech,45,home,1,3,16,0,2,2,34,0,2,9,59,1,2,22,6-14,1-1,474,308,21-35,8.8,166,34,4.9,5-50,0,0,0,31:34,Middle Tennessee,16,away,0,0,2,85,0,5,4,21,7-18,1-3,414,381,36-56,6.8,33,24,1.4,7-59,3,1,2,28:26,14,0,1,,,
507,400763633,Old Dominion,12,away,1,2,5,0,2,0,55,0,3,0,,,,20,4-12,0-3,498,201,18-34,5.9,297,33,9.0,6-41,3,2,1,24:11,Florida International,41,home,2,2,3,54,0,2,11,20,8-16,1-3,448,390,31-39,10.0,58,33,1.8,3-30,1,1,0,35:49,44,0,1,0,0,1
508,400763635,Marshall,30,home,0,2,5,0,1,1,11,0,1,12,18,0,1,21,6-17,2-3,402,189,19-34,5.6,213,43,5.0,4-50,0,0,0,34:57,North Texas,13,away,0,0,1,45,0,3,7,22,5-16,1-2,337,128,15-37,3.5,209,40,5.2,5-28,1,0,1,25:03,12,0,2,,,
509,400764890,East Carolina,14,home,0,1,24,0,1,1,23,0,1,2,,,,24,10-20,2-2,378,283,33-53,5.3,95,35,2.7,9-99,2,1,1,32:24,Temple,24,away,1,2,1,42,0,2,6,17,4-13,1-1,322,250,19-36,6.9,72,25,2.9,12-114,0,0,0,27:36,14,0,1,26,0,1
510,400764894,SMU,14,away,1,1,0,0,3,1,144,0,7,2,,,,19,9-20,0-0,365,233,20-36,6.5,132,44,3.0,6-57,4,3,1,34:48,South Florida,38,home,3,5,0,17,0,1,8,15,5-15,1-2,352,101,10-22,4.6,251,43,5.8,4-40,1,1,0,25:12,82,0,3,0,0,1
511,400764895,Houston,59,away,1,5,-7,0,3,2,46,0,3,11,49,0,3,30,7-13,0-0,600,234,20-28,8.4,366,48,7.6,7-82,0,0,0,33:42,UCF,10,home,0,0,1,145,0,7,4,14,4-14,0-0,280,183,14-29,6.3,97,30,3.2,6-52,4,1,3,26:18,0,0,1,,,
512,400764893,Tulane,14,away,0,1,0,0,1,1,114,0,6,2,,,,21,7-13,0-1,386,263,27-38,6.9,123,27,4.6,9-80,3,2,1,28:27,Navy,31,home,2,3,1,,,,7,18,8-16,3-3,291,158,8-12,13.2,133,54,2.5,3-30,0,0,0,31:33,9,0,2,0,0,1
513,400764891,Tulsa,42,home,1,2,27,0,1,4,,,,6,,,,27,5-15,0-1,534,421,24-36,11.7,113,45,2.5,11-76,3,2,1,24:36,Memphis,66,away,2,5,4,65,0,3,12,35,9-18,1-1,704,447,32-44,10.2,257,52,4.9,12-120,1,1,0,35:24,1,0,1,0,0,1
514,400763632,Southern Mississippi,44,away,0,1,4,0,3,4,140,1,3,8,35,0,3,22,10-18,0-2,480,268,25-40,6.7,212,38,5.6,7-63,2,2,0,36:22,Charlotte,10,home,2,1,0,93,0,6,4,13,4-16,0-0,257,120,12-30,4.0,137,36,3.8,5-60,3,0,3,23:38,28,0,3,,,
515,400787454,Arkansas State,37,home,0,2,12,0,1,2,111,0,4,7,30,1,2,22,5-13,0-0,435,129,9-20,6.4,306,52,5.9,3-20,1,0,1,30:49,Louisiana,27,away,0,2,2,34,0,3,3,22,6-17,2-4,485,253,17-44,5.8,232,34,6.8,3-32,2,0,2,29:11,,,,16,0,1
516,400787458,Texas State,36,home,0,4,3,0,2,0,55,0,3,6,,,,19,5-15,0-0,424,105,13-23,4.6,319,43,7.4,11-111,1,0,1,28:39,South Alabama,18,away,0,2,0,34,0,2,4,22,5-16,1-2,468,196,16-27,7.3,272,47,5.8,16-127,0,0,0,31:21,5,0,1,0,0,1
517,400787455,Appalachian State,31,home,0,2,0,0,4,2,0,0,1,7,19,0,2,22,6-12,1-1,433,202,14-20,10.1,231,48,4.8,5-40,0,0,0,33:21,Georgia Southern,13,away,0,1,0,35,0,2,1,13,4-12,1-1,252,64,5-13,4.9,188,38,4.9,4-26,2,0,2,26:39,8,0,2,,,
518,400787342,Ball State,20,home,0,1,,,,1,85,0,1,8,3,0,1,24,10-17,0-2,427,275,20-32,8.6,152,44,3.5,3-25,2,1,1,30:09,UMass,10,away,1,0,1,52,0,3,4,25,10-18,0-2,448,259,32-44,5.9,189,36,5.3,12-87,1,0,1,29:51,16,0,1,0,0,1
519,400787462,Idaho,48,away,1,3,7,0,3,2,14,0,1,16,6,0,1,30,7-17,2-2,569,307,25-42,7.3,262,50,5.2,4-30,2,0,2,36:14,New Mexico State,55,home,0,5,3,15,0,1,7,24,6-14,3-4,641,326,24-40,8.1,315,41,7.7,6-47,2,1,1,23:46,,,,37,0,2
520,400763585,Temple,20,home,0,1,13,0,1,1,36,0,2,8,21,0,2,16,4-14,2-2,295,188,13-30,6.3,107,32,3.3,6-79,1,0,1,28:16,Notre Dame,24,away,0,2,1,64,0,3,6,20,6-14,0-1,467,299,23-36,8.3,168,31,5.4,8-81,2,0,2,31:44,18,0,3,0,0,1
521,400603873,Florida,27,home,1,2,1,0,1,1,25,0,2,3,20,0,4,15,7-16,0-1,413,155,8-19,8.2,258,48,5.4,8-74,1,1,0,36:51,Georgia,3,away,1,0,0,75,0,3,3,12,2-12,0-2,223,154,15-34,4.5,69,22,3.1,3-20,5,1,4,23:09,-4,0,2,,,
522,400603875,Kentucky,21,home,1,1,-1,0,1,1,45,0,3,3,0,0,1,18,2-13,2-3,349,184,16-33,5.6,165,32,5.2,9-93,2,1,1,30:17,Tennessee,52,away,1,3,2,100,1,1,10,21,8-15,2-2,482,233,16-26,9.0,249,43,5.8,6-65,2,1,1,29:43,99,1,2,26,0,1
523,400603876,Texas A&M,35,home,0,3,,,,1,,,,5,69,1,2,29,6-13,1-1,544,223,20-28,8.0,321,54,5.9,3-35,0,0,0,30:59,South Carolina,28,away,0,4,0,32,0,2,4,19,5-13,0-1,445,192,15-24,8.0,253,43,5.9,5-26,2,0,2,29:01,,,,,,
524,400603874,Houston,34,home,1,2,66,0,3,1,24,0,1,10,93,1,3,19,7-17,1-2,371,221,15-23,9.6,150,51,2.9,6-55,2,2,0,33:15,Vanderbilt,0,away,2,0,0,99,0,5,,12,3-14,0-0,185,44,5-20,2.2,141,42,3.4,6-39,4,1,3,26:45,3,0,2,,,
525,400603872,Auburn,19,home,0,0,14,0,2,1,31,0,1,13,0,0,2,18,2-15,0-2,427,302,13-32,9.4,125,41,3.0,3-20,1,0,1,26:30,Ole Miss,27,away,0,1,2,,,,9,27,7-18,1-3,558,402,34-52,7.7,156,39,4.0,7-40,2,0,2,33:30,,,,1,0,1
526,400603871,UT Martin,28,away,0,3,,,,1,118,0,8,4,,,,25,6-11,0-1,519,380,30-44,8.6,139,23,6.0,4-27,3,1,2,31:17,Arkansas,63,home,1,6,3,45,0,2,9,22,3-7,2-2,591,300,15-20,15.0,291,36,8.1,3-25,0,0,0,28:43,33,0,1,42,0,2
527,400787340,Buffalo,29,away,1,2,4,0,1,2,47,0,3,5,,,,18,4-15,1-1,433,289,22-29,10.0,144,40,3.6,6-65,1,0,1,35:14,Miami (OH),24,home,0,0,2,102,0,3,6,19,5-16,1-2,348,224,13-36,6.2,124,31,4.0,6-53,1,1,0,24:46,,,,76,1,1
528,400787341,Central Michigan,14,away,0,0,7,0,1,2,21,0,1,2,0,0,1,16,4-12,0-0,265,226,23-37,6.1,39,24,1.6,5-44,1,0,1,31:27,Akron,6,home,0,0,1,46,0,2,0,15,5-16,0-0,277,252,22-36,7.0,25,25,1.0,5-34,1,0,1,28:33,,,,0,0,1
529,400787339,Eastern Michigan,28,home,0,1,,,,3,184,0,11,4,,,,26,4-11,2-2,489,263,18-30,8.8,226,39,5.8,3-20,4,2,2,28:38,Western Michigan,58,away,2,6,1,131,0,5,16,26,3-8,1-1,595,316,18-24,13.2,279,36,7.8,3-27,0,0,0,31:22,,,,25,0,2
530,400756971,Syracuse,21,away,0,2,83,1,4,0,32,0,2,3,,,,14,5-16,0-1,303,130,12-25,5.2,173,42,4.1,5-45,1,1,0,30:09,Florida State,45,home,1,3,3,19,0,1,9,23,5-13,0-0,575,354,25-38,9.3,221,34,6.5,9-77,0,0,0,29:51,9,0,2,,,
531,400756968,Virginia Tech,26,away,3,0,28,0,4,1,36,0,2,14,0,0,1,17,3-15,0-0,274,194,16-23,8.4,80,46,1.7,11-97,2,1,1,34:43,Boston College,10,home,1,1,0,152,0,5,4,15,1-12,0-1,218,143,8-21,6.8,75,35,2.1,6-48,4,3,1,25:17,-4,0,4,0,0,1
532,400756969,NC State,41,home,1,2,15,0,2,3,213,1,6,5,,,,18,4-15,2-4,389,254,24-41,6.2,135,27,5.0,4-40,1,1,0,25:56,Clemson,56,away,1,2,5,91,0,4,14,27,8-15,0-0,623,383,23-30,12.8,240,50,4.8,6-39,1,1,0,34:04,0,0,4,,,
533,400756967,Louisville,20,away,1,0,-11,0,4,2,34,0,3,8,61,0,4,17,5-18,1-1,317,249,23-32,7.8,68,42,1.6,10-89,1,1,0,34:50,Wake Forest,19,home,1,0,2,62,0,5,5,11,3-16,1-2,266,226,9-30,7.5,40,32,1.3,3-29,5,1,4,25:10,15,0,1,,,
534,400756970,Duke,27,home,1,2,8,0,2,1,92,0,5,5,25,0,1,34,6-15,1-4,440,258,31-52,5.0,182,39,4.7,5-41,1,1,0,26:50,Miami,30,away,1,1,2,110,1,13,6,21,8-14,0-0,391,272,20-29,9.4,119,39,3.1,23-194,2,1,1,33:10,,,,,,
535,400756972,Virginia,27,home,2,2,,,,1,17,0,1,9,,,,21,7-14,0-0,408,175,17-28,6.3,233,42,5.5,7-45,1,0,1,36:43,Georgia Tech,21,away,0,1,2,77,0,3,3,18,5-13,0-3,395,251,13-31,8.1,144,33,4.4,6-42,2,2,0,23:17,,,,16,0,1
536,400756966,Pittsburgh,19,home,0,1,16,0,2,1,40,0,2,7,,,,25,8-17,2-2,415,262,27-42,6.2,153,37,4.1,6-55,1,1,0,35:15,North Carolina,26,away,1,0,2,39,0,3,14,17,5-13,0-0,444,270,14-23,11.7,174,35,5.0,3-15,0,0,0,24:45,-2,0,2,,,
537,400763448,Texas Tech,53,home,0,2,13,0,1,4,177,1,7,9,3,0,1,32,10-17,1-3,642,480,38-55,8.7,162,39,4.2,7-66,3,1,2,32:12,Oklahoma State,70,away,1,3,5,63,0,3,10,29,7-14,1-1,662,478,27-43,11.1,184,36,5.1,7-65,1,0,1,27:48,67,1,1,67,1,2
538,400763447,Kansas,7,home,2,0,,,,1,62,0,3,1,,,,15,7-17,0-1,216,181,20-34,5.3,35,36,1.0,6-81,2,2,0,26:21,Oklahoma,62,away,2,3,5,27,0,1,14,35,6-11,1-1,710,445,33-41,10.9,265,41,6.5,4-40,2,2,0,33:39,23,0,4,,,
539,400763446,Iowa State,24,home,0,2,37,0,2,1,,,,6,0,0,1,28,15-24,1-2,426,188,19-38,4.9,238,54,4.4,4-45,0,0,0,37:25,Texas,0,away,0,0,0,52,0,4,,11,2-13,1-1,204,85,12-22,3.9,119,32,3.7,3-39,1,0,1,22:35,0,0,2,,,
540,400763445,West Virginia,10,away,0,0,,,,1,18,0,1,4,,,,21,4-17,1-3,327,160,16-39,4.1,167,37,4.5,9-114,1,0,1,23:39,TCU,40,home,0,1,3,28,0,1,16,35,5-13,1-1,616,389,33-49,7.9,227,39,5.8,9-100,0,0,0,36:21,3,0,1,4,0,1
541,400790885,Wyoming,27,away,1,2,,,,2,73,0,3,3,,,,22,4-13,2-3,353,83,10-18,4.6,270,49,5.5,4-33,0,0,0,33:05,Utah State,58,home,0,3,4,43,0,3,10,34,3-6,1-1,592,296,16-19,15.6,296,43,6.9,3-25,1,1,0,26:55,49,1,4,,,
542,400787272,UNLV,27,home,1,2,,,,0,41,0,2,9,,,,28,5-15,0-1,487,387,30-51,7.6,100,25,4.0,5-39,2,0,2,29:11,Boise State,55,away,0,4,3,107,0,6,13,34,7-14,1-1,705,473,36-53,8.9,232,37,6.3,8-51,1,1,0,30:49,5,0,1,0,0,2
543,400787273,San Diego State,41,away,1,3,-11,0,1,1,81,0,3,11,71,1,3,21,4-11,1-1,456,180,11-14,12.9,276,47,5.9,5-61,0,0,0,32:52,Colorado State,17,home,0,0,2,35,0,2,5,22,5-12,1-1,368,205,17-28,7.3,163,33,4.9,7-78,4,1,3,27:08,,,,,,
544,400787271,Hawai'i,7,home,0,0,,,,0,212,1,6,1,,,,7,1-10,1-2,178,180,15-35,5.1,-2,12,-0.2,9-86,4,2,2,14:54,Air Force,58,away,2,7,0,,,,16,31,9-18,2-2,572,80,3-9,8.9,492,82,6.0,3-26,0,0,0,45:06,-4,0,2,22,0,2
545,400763552,Iowa,31,home,1,3,-2,0,2,0,23,0,1,7,100,1,3,18,6-16,0-0,293,183,12-24,7.6,110,44,2.5,7-53,1,1,0,32:52,Maryland,15,away,1,0,1,220,1,6,1,15,1-10,1-1,241,74,11-23,3.2,167,34,4.9,8-72,4,1,3,27:08,4,0,1,,,
546,400763556,Wisconsin,48,home,1,5,64,0,4,1,13,0,2,12,0,0,1,15,8-16,1-1,426,217,13-28,7.8,209,38,5.5,5-40,2,0,2,28:08,Rutgers,10,away,0,0,0,126,0,7,4,8,2-15,0-1,165,82,6-20,4.1,83,38,2.2,6-40,2,1,1,31:52,4,0,1,50,1,2
547,400763553,Minnesota,26,home,1,1,0,0,1,1,41,0,2,14,5,0,1,20,5-14,1-1,461,317,16-33,9.6,144,35,4.1,7-53,0,0,0,31:05,Michigan,29,away,0,2,2,43,0,2,3,20,5-12,0-1,296,169,16-27,6.3,127,34,3.7,5-47,2,1,1,28:55,41,0,1,,,
548,400763554,Illinois,0,away,2,0,,,,0,39,0,3,,,,,12,6-21,0-2,167,130,17-44,3.0,37,27,1.4,8-60,1,0,1,26:18,Penn State,39,home,0,2,3,57,0,1,9,23,5-13,1-1,400,280,22-33,8.5,120,37,3.2,3-25,2,2,0,33:42,3,0,4,44,0,1
549,400763555,Purdue,55,home,1,4,,,,4,86,0,4,7,46,0,4,20,8-17,2-3,457,274,28-43,6.4,183,37,4.9,6-58,0,0,0,30:25,Nebraska,45,away,0,2,4,163,0,8,7,28,7-12,0-0,484,407,29-48,8.5,77,29,2.7,7-40,5,1,4,29:35,,,,,,
550,400763642,Southern Mississippi,34,home,0,1,5,0,2,4,25,0,1,4,,,,24,8-15,1-2,523,277,23-33,8.4,246,36,6.8,4-41,1,1,0,28:31,UTEP,13,away,1,1,0,79,0,5,7,16,8-16,0-1,298,197,16-32,6.2,101,32,3.2,6-50,0,0,0,31:29,,,,,,
551,400763641,Louisiana Tech,42,away,0,2,1,0,2,4,61,0,2,6,,,,21,5-11,0-0,455,320,17-27,11.9,135,33,4.1,2-20,0,0,0,29:35,Rice,17,home,0,0,2,83,0,5,5,15,4-13,0-0,281,180,14-28,6.4,101,33,3.1,8-62,0,0,0,30:25,,,,,,
552,400757061,Arizona State,55,home,0,2,16,0,2,5,50,0,3,13,0,0,1,37,14-23,0-0,742,398,32-53,7.5,344,55,6.3,9-70,2,0,2,36:03,Oregon,61,away,0,3,4,185,1,4,13,19,3-14,3-3,499,315,23-41,7.7,184,28,6.6,6-50,1,0,1,23:57,,,,19,0,2
553,400757066,Washington State,28,home,1,0,20,0,1,2,65,0,3,16,0,0,1,26,2-14,3-3,442,354,35-63,5.6,88,23,3.8,4-30,2,0,2,29:41,Stanford,30,away,0,3,0,68,0,5,12,15,4-13,0-0,312,86,10-19,4.5,226,40,5.7,4-35,2,1,1,30:19,3,0,1,17,0,2
554,400757062,Arizona,3,away,0,0,,,,0,80,0,4,3,,,,22,6-18,1-4,330,203,25-42,4.8,127,44,2.9,4-22,4,1,3,32:06,Washington,49,home,1,3,4,6,0,1,7,22,5-11,0-0,468,267,17-25,10.7,201,36,5.6,4-49,0,0,0,27:54,11,0,2,25,0,3
555,400757063,USC,27,away,1,2,9,0,1,0,90,0,4,9,73,1,2,22,6-15,1-2,405,220,19-23,9.6,185,50,3.7,6-65,0,0,0,35:08,California,21,home,0,1,2,92,0,6,3,23,2-9,2-3,394,277,23-31,8.9,117,30,3.9,3-26,3,1,2,24:52,,,,,,
556,400757065,Utah,27,home,0,2,14,0,3,1,2,0,1,9,,,,20,4-11,1-2,372,198,14-17,11.6,174,44,4.0,5-45,0,0,0,31:16,Oregon State,12,away,0,0,1,85,0,4,6,16,5-15,1-2,312,204,19-35,5.8,108,30,3.6,5-40,0,0,0,28:44,,,,,,
557,400764896,East Carolina,13,away,1,1,11,0,3,0,95,0,4,1,32,1,1,16,5-15,1-3,340,137,19-33,4.2,203,36,5.6,7-64,4,0,4,25:32,Connecticut,31,home,0,3,1,24,0,1,7,17,7-14,0-0,404,184,12-21,8.8,220,44,5.0,5-34,2,1,1,34:28,-15,0,1,18,0,4
558,400757064,Colorado,31,away,2,2,,,,0,47,0,2,11,,,,34,7-22,3-4,554,312,37-58,5.4,242,56,4.3,7-68,2,0,2,41:05,UCLA,35,home,0,3,1,125,0,5,5,16,6-14,0-0,400,262,19-33,7.9,138,26,5.3,10-101,2,2,0,18:55,0,0,1,100,1,2
559,400763638,Florida International,17,away,0,1,,,,1,78,0,5,5,,,,20,5-11,0-0,262,196,19-27,7.3,66,32,2.1,5-38,2,1,1,27:36,Florida Atlantic,31,home,1,3,0,61,0,3,7,27,7-13,2-3,397,168,16-25,6.7,229,49,4.7,6-60,0,0,0,32:24,30,0,2,58,1,1
560,400763639,UT San Antonio,23,away,1,2,9,0,3,1,99,0,5,5,,,,31,9-17,0-3,477,245,27-41,6.0,232,50,4.6,7-72,1,1,0,37:36,North Texas,30,home,1,3,0,45,0,2,4,20,4-10,0-0,371,104,11-22,4.7,267,38,7.0,8-80,1,1,0,22:24,34,0,2,,,
561,400763640,Old Dominion,30,home,0,1,,,,3,208,0,9,6,,,,20,7-15,2-4,342,195,19-34,5.7,147,37,4.0,2-20,1,1,0,34:40,Western Kentucky,55,away,1,4,3,20,0,4,13,22,5-11,1-1,523,284,22-29,9.8,239,31,7.7,1-5,0,0,0,25:20,,,,,,
562,400764899,Navy,29,home,1,3,,,,0,49,0,3,11,,,,22,9-18,2-2,444,16,3-9,1.8,428,69,6.2,2-20,1,1,0,39:13,South Florida,17,away,1,1,0,222,1,7,5,9,3-11,0-1,270,208,12-20,10.4,62,24,2.6,6-54,1,1,0,20:47,32,0,2,,,
563,400764897,UCF,7,away,0,1,,,,0,124,0,5,1,21,0,1,16,4-13,0-1,313,101,12-23,4.4,212,41,5.2,6-70,1,0,1,27:21,Cincinnati,52,home,0,1,6,36,0,2,10,33,11-15,2-3,726,489,27-32,15.3,237,42,5.6,7-62,1,0,1,32:39,11,0,4,14,0,1
564,400764898,Tulane,13,away,0,2,,,,0,24,0,3,1,,,,17,5-14,0-2,270,131,10-24,5.5,139,42,3.3,6-50,0,0,0,30:55,Memphis,41,home,0,3,1,81,0,4,13,32,6-13,0-0,581,358,27-44,8.1,223,39,5.7,8-106,0,0,0,29:05,29,0,3,,,
565,400764900,SMU,31,home,0,0,-6,0,1,4,197,0,7,7,,,,23,7-17,1-3,406,322,23-46,7.0,84,32,2.6,1-10,2,1,1,26:17,Tulsa,40,away,1,4,0,52,0,4,10,22,8-19,3-3,419,240,19-27,8.9,179,57,3.1,7-70,0,0,0,33:43,15,0,1,31,1,1
566,400763637,Marshall,34,away,1,2,,,,2,13,0,1,10,0,0,1,31,7-18,3-5,630,494,35-53,9.3,136,39,3.5,14-100,0,0,0,32:57,Charlotte,10,home,0,1,0,42,0,2,4,22,8-19,1-2,307,141,19-36,3.9,166,43,3.9,4-39,2,1,1,27:03,10,0,1,,,
567,400787463,Louisiana Monroe,24,away,0,0,-4,0,1,3,70,0,3,6,,,,15,6-18,3-3,341,265,16-35,7.6,76,34,2.2,5-45,2,2,0,28:13,Louisiana,30,home,2,2,1,26,0,3,10,15,2-14,1-1,261,109,9-21,5.2,152,44,3.5,3-27,0,0,0,31:47,55,0,3,,,
568,400787461,Georgia State,34,away,1,1,,,,2,169,1,5,4,29,1,2,21,7-16,0-2,491,390,23-43,9.1,101,32,3.2,10-73,2,1,1,28:51,Arkansas State,48,home,1,4,3,99,0,4,6,28,6-14,2-2,520,224,21-29,7.7,296,52,5.7,9-64,3,1,2,31:09,60,0,3,13,0,1
569,400787460,Appalachian State,44,home,0,2,-2,0,1,2,30,0,1,14,48,1,2,22,6-17,1-2,432,184,16-26,7.1,248,58,4.3,7-71,1,0,1,33:34,Troy,41,away,0,4,1,14,0,1,11,25,8-18,0-1,450,310,29-43,7.2,140,45,3.1,8-73,2,0,2,26:26,17,0,2,7,0,1
570,400787459,Georgia Southern,37,home,0,3,72,0,2,0,72,0,2,13,2,0,2,22,7-16,3-3,534,31,3-6,5.2,503,67,7.5,2-30,3,3,0,37:13,Texas State,13,away,3,0,1,18,0,1,7,13,6-14,0-1,213,87,10-27,3.2,126,31,4.1,2-20,2,0,2,22:47,,,,,,
571,400787348,Akron,17,away,0,1,,,,1,51,0,3,5,0,0,2,18,7-17,1-1,329,174,15-27,6.4,155,41,3.8,6-65,3,1,2,33:54,UMass,13,home,1,1,0,54,0,3,7,19,3-15,2-4,261,173,19-44,3.9,88,32,2.8,2-27,2,0,2,26:06,18,0,2,0,0,2
572,400787468,Texas State,21,home,0,2,13,0,2,1,26,0,1,3,,,,20,7-15,2-2,400,287,21-36,8.0,113,37,3.1,4-30,3,1,2,27:31,New Mexico State,31,away,1,2,2,65,0,3,7,26,13-23,2-3,527,297,24-45,6.6,230,48,4.8,5-37,0,0,0,32:29,5,0,1,0,0,2
573,400787466,South Alabama,52,home,2,3,49,0,5,2,181,1,5,10,0,0,1,19,4-12,0-1,400,114,11-19,6.0,286,45,6.4,7-71,2,2,0,23:34,Idaho,45,away,2,4,2,142,0,7,9,27,9-16,0-0,494,317,26-39,8.1,177,45,3.9,3-24,3,2,1,36:26,10,0,3,,,
574,400756978,Pittsburgh,30,home,1,2,28,0,4,1,66,0,4,6,,,,18,6-14,1-1,398,223,12-32,7.0,175,31,5.6,3-25,1,0,1,26:21,Notre Dame,42,away,0,1,5,,,,6,22,8-14,0-1,437,262,19-26,10.1,175,42,4.2,2-20,1,1,0,33:39,18,0,3,0,0,1
575,400603907,Kentucky,3,away,2,0,7,0,3,0,53,0,3,3,,,,8,3-12,0-1,180,101,9-23,4.4,79,24,3.3,7-58,3,1,2,22:24,Georgia,27,home,1,2,1,36,0,2,9,21,5-13,1-2,390,90,10-19,4.7,300,52,5.8,6-60,2,2,0,37:36,9,0,2,62,0,2
576,400603906,Vanderbilt,7,away,3,1,1,0,1,0,23,0,2,1,0,0,1,11,5-18,1-2,175,30,3-14,2.1,145,48,3.0,7-45,0,0,0,31:54,Florida,9,home,0,1,0,71,0,1,3,12,3-13,0-3,258,165,13-26,6.3,93,34,2.7,8-61,4,3,1,28:06,110,0,8,,,
